#
# Transition date estimate for oregonMP
#
# Site: oregonMP
# Veg Type: EN
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2011
# Year max: 2018
# Final Processing Date: 2019-09-10
# Final Processing Time: 12:48:52
# Spline RMSE gcc_mean: 4.82112
# Spline RMSE gcc_50: 5.36829
# Spline RMSE gcc_75: 4.96983
# Spline RMSE gcc_90: 4.9674
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
oregonMP,EN,1000,rising,gcc_90,2012-03-19,2012-04-05,2012-05-01,2012-03-18,2012-04-04,2012-04-30,2012-03-20,2012-04-06,2012-05-02,-21.60235,-15.71515,-5.71886,-25.45322,13.99628
oregonMP,EN,1000,rising,gcc_90,2013-03-30,2013-04-14,2013-05-10,2013-03-29,2013-04-13,2013-05-09,2013-03-31,2013-04-15,2013-05-11,-13.94662,-9.13311,-0.78595,-16.92102,14.86721
oregonMP,EN,1000,rising,gcc_90,2014-03-31,2014-04-16,2014-05-12,2014-03-30,2014-04-15,2014-05-11,2014-04-01,2014-04-17,2014-05-13,-17.25711,-12.22723,-3.57287,-20.57896,13.33606
oregonMP,EN,1000,rising,gcc_90,2015-03-21,2015-04-08,2015-05-03,2015-03-20,2015-04-07,2015-05-02,2015-03-23,2015-04-09,2015-05-04,-10.4195,-6.64151,-0.36484,-12.70913,11.89468
oregonMP,EN,1000,rising,gcc_90,2016-03-08,2016-03-21,2016-04-18,2016-03-07,2016-03-20,2016-04-17,2016-03-09,2016-03-22,2016-04-19,-16.50781,-12.28376,-4.5983,-19.31833,9.84675
oregonMP,EN,1000,rising,gcc_90,2017-04-04,2017-04-20,2017-05-17,2017-04-03,2017-04-19,2017-05-16,2017-04-06,2017-04-21,2017-05-18,-18.52785,-13.59274,-4.92801,-21.53294,11.13001
oregonMP,EN,1000,rising,gcc_90,2018-03-21,2018-04-08,2018-05-03,2018-03-20,2018-04-07,2018-05-02,2018-03-22,2018-04-09,2018-05-04,-22.59856,-17.65816,-8.78429,-25.91508,8.27027
oregonMP,EN,1000,rising,gcc_75,2012-03-21,2012-04-06,2012-05-03,2012-03-20,2012-04-05,2012-05-02,2012-03-22,2012-04-08,2012-05-04,-23.82953,-18.19421,-7.83864,-27.68959,11.8564
oregonMP,EN,1000,rising,gcc_75,2013-03-31,2013-04-15,2013-05-11,2013-03-30,2013-04-14,2013-05-10,2013-04-01,2013-04-16,2013-05-12,-16.45004,-11.73673,-3.57906,-19.57422,12.30587
oregonMP,EN,1000,rising,gcc_75,2014-03-31,2014-04-16,2014-05-12,2014-03-30,2014-04-15,2014-05-11,2014-04-01,2014-04-17,2014-05-13,-20.05937,-14.9999,-6.26354,-23.30724,10.77695
oregonMP,EN,1000,rising,gcc_75,2015-03-21,2015-04-08,2015-05-04,2015-03-20,2015-04-07,2015-05-03,2015-03-22,2015-04-09,2015-05-05,-12.9927,-9.36394,-3.08149,-15.34559,9.0557
oregonMP,EN,1000,rising,gcc_75,2016-03-09,2016-03-23,2016-04-21,2016-03-08,2016-03-22,2016-04-20,2016-03-10,2016-03-24,2016-04-22,-18.89916,-14.68154,-7.07567,-21.71457,7.08183
oregonMP,EN,1000,rising,gcc_75,2017-04-05,2017-04-21,2017-05-17,2017-04-04,2017-04-20,2017-05-16,2017-04-06,2017-04-22,2017-05-18,-21.60475,-16.5533,-8.05706,-24.67267,8.13243
oregonMP,EN,1000,rising,gcc_75,2018-03-23,2018-04-10,2018-05-05,2018-03-22,2018-04-09,2018-05-04,2018-03-24,2018-04-11,2018-05-06,-25.40378,-20.51922,-11.69916,-28.69068,5.12622
