#
# Transition date estimate for turkeypointenf39
#
# Site: turkeypointenf39
# Veg Type: EN
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2012
# Year max: 2018
# Final Processing Date: 2019-09-10
# Final Processing Time: 12:49:25
# Spline RMSE gcc_mean: 4.35975
# Spline RMSE gcc_50: 4.36637
# Spline RMSE gcc_75: 4.27248
# Spline RMSE gcc_90: 4.29593
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
turkeypointenf39,EN,1000,rising,gcc_90,2013-03-29,2013-04-10,2013-04-30,2013-03-28,2013-04-09,2013-04-29,2013-03-30,2013-04-11,2013-05-01,-26.05249,-20.31159,-9.70786,-29.99419,10.03274
turkeypointenf39,EN,1000,rising,gcc_90,2014-03-27,2014-04-11,2014-05-02,2014-03-26,2014-04-10,2014-05-01,2014-03-28,2014-04-12,2014-05-03,-27.71166,-21.26345,-10.33809,-31.49598,10.59799
turkeypointenf39,EN,1000,rising,gcc_90,2015-03-22,2015-04-03,2015-04-24,2015-03-21,2015-04-02,2015-04-23,2015-03-23,2015-04-04,2015-04-25,-31.58563,-25.51932,-15.56081,-34.98937,3.329
turkeypointenf39,EN,1000,rising,gcc_90,2016-03-25,2016-04-09,2016-05-02,2016-03-24,2016-04-08,2016-04-30,2016-03-26,2016-04-10,2016-05-03,-22.86592,-18.99357,-11.97846,-25.44468,0.96764
turkeypointenf39,EN,1000,rising,gcc_90,2017-03-11,2017-03-25,2017-04-20,2017-03-10,2017-03-24,2017-04-19,2017-03-12,2017-03-26,2017-04-21,-29.736,-24.36328,-15.17077,-32.96081,2.11449
turkeypointenf39,EN,1000,rising,gcc_90,2018-04-01,2018-04-16,2018-05-12,2018-03-31,2018-04-15,2018-05-11,2018-04-02,2018-04-17,2018-05-13,-33.75345,-27.30994,-16.41951,-37.54549,4.2319
turkeypointenf39,EN,1000,rising,gcc_75,2013-03-29,2013-04-10,2013-04-30,2013-03-28,2013-04-09,2013-04-29,2013-03-30,2013-04-11,2013-05-01,-27.89102,-22.3074,-12.00542,-31.75436,7.4576
turkeypointenf39,EN,1000,rising,gcc_75,2014-03-27,2014-04-11,2014-05-02,2014-03-26,2014-04-10,2014-05-01,2014-03-28,2014-04-12,2014-05-03,-30.1252,-23.72343,-13.00759,-33.90633,7.3275
turkeypointenf39,EN,1000,rising,gcc_75,2015-03-22,2015-04-02,2015-04-23,2015-03-21,2015-04-01,2015-04-22,2015-03-23,2015-04-04,2015-04-24,-33.19437,-28.15605,-18.97485,-36.30871,-1.75652
turkeypointenf39,EN,1000,rising,gcc_75,2016-03-26,2016-04-10,2016-05-04,2016-03-25,2016-04-09,2016-05-03,2016-03-27,2016-04-11,2016-05-05,-24.5483,-21.04193,-14.66603,-26.91632,-2.55379
turkeypointenf39,EN,1000,rising,gcc_75,2017-03-11,2017-03-24,2017-04-19,2017-03-10,2017-03-23,2017-04-17,2017-03-12,2017-03-25,2017-04-20,-32.01028,-27.19203,-18.36525,-35.00397,-2.37838
turkeypointenf39,EN,1000,rising,gcc_75,2018-04-01,2018-04-15,2018-05-11,2018-03-31,2018-04-14,2018-05-10,2018-04-02,2018-04-16,2018-05-12,-35.25735,-29.34174,-18.90304,-39.15827,1.06944
