#
# Transition date estimate for oregonYP
#
# Site: oregonYP
# Veg Type: EN
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2011
# Year max: 2014
# Final Processing Date: 2019-09-10
# Final Processing Time: 12:48:59
# Spline RMSE gcc_mean: 4.44358
# Spline RMSE gcc_50: 4.56947
# Spline RMSE gcc_75: 4.78436
# Spline RMSE gcc_90: 5.06967
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
oregonYP,EN,1000,rising,gcc_90,2012-03-16,2012-03-26,2012-04-11,2012-03-15,2012-03-25,2012-04-10,2012-03-17,2012-03-27,2012-04-12,10.82286,16.20312,26.0289,7.1578,44.73869
oregonYP,EN,1000,rising,gcc_90,2013-02-24,2013-03-09,2013-04-06,2013-02-23,2013-03-08,2013-04-05,2013-02-25,2013-03-10,2013-04-07,13.71559,20.17947,31.33833,9.54361,52.56727
oregonYP,EN,1000,rising,gcc_90,2014-03-11,2014-03-23,2014-04-14,2014-03-10,2014-03-22,2014-04-13,2014-03-12,2014-03-24,2014-04-15,10.03576,16.92916,28.86812,5.8901,50.96348
oregonYP,EN,1000,rising,gcc_75,2012-03-15,2012-03-26,2012-04-11,2012-03-14,2012-03-25,2012-04-10,2012-03-17,2012-03-27,2012-04-12,8.64738,14.39831,24.16083,5.27371,42.90375
oregonYP,EN,1000,rising,gcc_75,2013-02-25,2013-03-11,2013-04-06,2013-02-24,2013-03-10,2013-04-05,2013-02-26,2013-03-12,2013-04-07,11.39741,18.00534,28.57577,7.64198,49.29513
oregonYP,EN,1000,rising,gcc_75,2014-03-11,2014-03-23,2014-04-14,2014-03-10,2014-03-22,2014-04-13,2014-03-12,2014-03-24,2014-04-15,8.22149,14.73734,26.28589,4.29522,47.63877
oregonYP,EN,1000,rising,gcc_50,2012-03-14,2012-03-25,2012-04-10,2012-03-13,2012-03-24,2012-04-09,2012-03-15,2012-03-26,2012-04-11,5.56006,11.24818,20.92861,2.16044,39.5875
oregonYP,EN,1000,rising,gcc_50,2013-02-26,2013-03-12,2013-04-05,2013-02-25,2013-03-11,2013-04-04,2013-02-27,2013-03-13,2013-04-06,8.80115,15.16043,25.19322,5.26577,45.04942
oregonYP,EN,1000,rising,gcc_50,2014-03-12,2014-03-24,2014-04-13,2014-03-11,2014-03-23,2014-04-12,2014-03-13,2014-03-25,2014-04-14,6.11691,12.17794,22.82791,2.02995,43.07146
oregonYP,EN,1000,rising,gcc_mean,2012-03-15,2012-03-25,2012-04-10,2012-03-14,2012-03-24,2012-04-09,2012-03-16,2012-03-26,2012-04-11,6.01069,11.30724,20.77919,2.45048,38.69757
oregonYP,EN,1000,rising,gcc_mean,2013-02-25,2013-03-10,2013-04-04,2013-02-24,2013-03-09,2013-04-03,2013-02-26,2013-03-11,2013-04-05,8.68453,14.59231,24.60942,5.14466,43.97243
oregonYP,EN,1000,rising,gcc_mean,2014-03-11,2014-03-23,2014-04-12,2014-03-10,2014-03-22,2014-04-11,2014-03-12,2014-03-24,2014-04-13,5.72499,11.76996,21.96452,2.08049,41.77135
oregonYP,EN,1000,falling,gcc_90,2014-12-01,2014-11-24,2014-11-05,2014-12-22,2014-11-25,2014-11-06,2014-11-25,2014-11-23,2014-11-04,21.85377,25.90539,34.31628,18.83027,49.4166
oregonYP,EN,1000,falling,gcc_90,2013-12-18,2013-12-03,2013-11-09,2013-12-19,2013-12-04,2013-11-10,2013-12-17,2013-12-02,2013-11-08,12.33313,18.75282,30.54563,8.11704,52.60572
oregonYP,EN,1000,falling,gcc_90,2013-01-01,2012-12-27,2012-12-16,2013-01-08,2013-01-08,2013-01-08,2012-12-12,2012-12-12,2012-12-12,10.80975,15.40012,25.4379,7.25149,43.57666
oregonYP,EN,1000,falling,gcc_90,2011-12-07,2011-11-27,2011-11-13,2011-12-08,2011-11-28,2011-11-14,2011-12-06,2011-11-26,2011-11-12,10.16311,15.51406,25.26486,6.85399,43.63286
