#
# Transition date estimate for turkeypointenf02
#
# Site: turkeypointenf02
# Veg Type: EN
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2012
# Year max: 2018
# Final Processing Date: 2019-09-10
# Final Processing Time: 12:49:15
# Spline RMSE gcc_mean: 3.21497
# Spline RMSE gcc_50: 3.26656
# Spline RMSE gcc_75: 3.05102
# Spline RMSE gcc_90: 2.9674
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
turkeypointenf02,EN,1000,rising,gcc_90,2013-03-30,2013-04-13,2013-05-08,2013-03-29,2013-04-12,2013-05-07,2013-03-31,2013-04-14,2013-05-09,-32.58974,-27.21836,-17.75554,-35.83836,-0.33064
turkeypointenf02,EN,1000,rising,gcc_90,2014-03-26,2014-04-10,2014-05-03,2014-03-25,2014-04-09,2014-05-02,2014-03-27,2014-04-11,2014-05-04,-30.39493,-25.40351,-17.02089,-33.65691,-0.46381
turkeypointenf02,EN,1000,rising,gcc_90,2015-03-26,2015-04-09,2015-04-29,2015-03-25,2015-04-08,2015-04-28,2015-03-27,2015-04-10,2015-04-30,-26.67359,-21.86776,-13.86102,-29.50753,1.25117
turkeypointenf02,EN,1000,rising,gcc_90,2016-03-22,2016-04-08,2016-05-04,2016-03-21,2016-04-07,2016-05-03,2016-03-23,2016-04-09,2016-05-05,-22.42431,-18.64103,-12.00652,-24.79225,0.42849
turkeypointenf02,EN,1000,rising,gcc_90,2017-03-13,2017-03-29,2017-04-20,2017-03-12,2017-03-28,2017-04-19,2017-03-14,2017-03-30,2017-04-21,-26.38072,-22.02072,-14.7473,-28.92328,-1.18333
turkeypointenf02,EN,1000,rising,gcc_90,2018-04-03,2018-04-16,2018-05-07,2018-04-02,2018-04-15,2018-05-06,2018-04-04,2018-04-17,2018-05-08,-26.30059,-21.8306,-14.12859,-29.2636,0.83081
turkeypointenf02,EN,1000,rising,gcc_75,2013-03-31,2013-04-14,2013-05-09,2013-03-30,2013-04-13,2013-05-08,2013-04-01,2013-04-15,2013-05-10,-33.63447,-28.36365,-19.13071,-37.13815,-1.7364
turkeypointenf02,EN,1000,rising,gcc_75,2014-03-27,2014-04-11,2014-05-05,2014-03-26,2014-04-10,2014-05-04,2014-03-28,2014-04-12,2014-05-06,-31.68237,-26.66924,-18.14115,-34.74498,-1.78738
turkeypointenf02,EN,1000,rising,gcc_75,2015-03-27,2015-04-09,2015-04-29,2015-03-26,2015-04-08,2015-04-28,2015-03-28,2015-04-10,2015-04-30,-27.85111,-23.25402,-15.16283,-30.89956,-0.0448
turkeypointenf02,EN,1000,rising,gcc_75,2016-03-23,2016-04-08,2016-05-04,2016-03-22,2016-04-07,2016-05-03,2016-03-24,2016-04-09,2016-05-05,-23.47894,-19.92282,-13.32537,-25.93289,-1.04987
turkeypointenf02,EN,1000,rising,gcc_75,2017-03-15,2017-03-31,2017-04-21,2017-03-14,2017-03-30,2017-04-20,2017-03-17,2017-04-01,2017-04-22,-27.47059,-23.14308,-16.10241,-29.92459,-2.57405
turkeypointenf02,EN,1000,rising,gcc_75,2018-04-03,2018-04-16,2018-05-07,2018-04-02,2018-04-15,2018-05-06,2018-04-04,2018-04-17,2018-05-08,-27.55096,-23.12903,-15.52355,-30.41311,-0.72315
turkeypointenf02,EN,1000,rising,gcc_50,2013-03-30,2013-04-13,2013-05-08,2013-03-29,2013-04-12,2013-05-07,2013-03-31,2013-04-14,2013-05-09,-35.61232,-30.47593,-21.41053,-38.77005,-4.22355
turkeypointenf02,EN,1000,rising,gcc_50,2014-03-29,2014-04-13,2014-05-08,2014-03-28,2014-04-12,2014-05-07,2014-03-30,2014-04-14,2014-05-09,-33.66166,-28.58915,-19.97815,-36.67553,-3.90668
turkeypointenf02,EN,1000,rising,gcc_50,2015-03-26,2015-04-09,2015-04-29,2015-03-25,2015-04-08,2015-04-28,2015-03-28,2015-04-10,2015-04-30,-29.9953,-25.17426,-17.20875,-32.79058,-2.28142
turkeypointenf02,EN,1000,rising,gcc_50,2016-03-24,2016-04-09,2016-05-04,2016-03-23,2016-04-08,2016-05-03,2016-03-25,2016-04-10,2016-05-05,-25.16386,-21.66424,-15.5287,-27.52725,-3.66371
turkeypointenf02,EN,1000,rising,gcc_50,2017-03-16,2017-04-01,2017-04-22,2017-03-15,2017-03-31,2017-04-21,2017-03-17,2017-04-02,2017-04-23,-29.42122,-25.24209,-18.41181,-31.82125,-5.22323
turkeypointenf02,EN,1000,rising,gcc_50,2018-03-26,2018-04-11,2018-05-03,2018-03-25,2018-04-10,2018-05-02,2018-03-27,2018-04-12,2018-05-04,-31.51553,-26.79687,-18.89843,-34.61772,-3.27981
turkeypointenf02,EN,1000,rising,gcc_mean,2013-03-30,2013-04-13,2013-05-08,2013-03-29,2013-04-12,2013-05-06,2013-03-31,2013-04-14,2013-05-09,-36.48673,-31.30928,-22.21428,-39.64637,-5.48577
turkeypointenf02,EN,1000,rising,gcc_mean,2014-03-27,2014-04-11,2014-05-07,2014-03-26,2014-04-10,2014-05-06,2014-03-28,2014-04-13,2014-05-08,-34.57499,-29.77776,-20.959,-37.62,-4.86078
turkeypointenf02,EN,1000,rising,gcc_mean,2015-03-27,2015-04-09,2015-04-29,2015-03-26,2015-04-08,2015-04-27,2015-03-28,2015-04-10,2015-04-30,-30.61211,-26.10534,-18.17712,-33.48441,-3.57612
turkeypointenf02,EN,1000,rising,gcc_mean,2016-03-23,2016-04-08,2016-05-03,2016-03-22,2016-04-07,2016-05-02,2016-03-24,2016-04-09,2016-05-04,-25.85376,-22.51875,-16.61752,-28.02357,-5.23357
turkeypointenf02,EN,1000,rising,gcc_mean,2017-03-16,2017-03-31,2017-04-22,2017-03-15,2017-03-30,2017-04-20,2017-03-17,2017-04-01,2017-04-23,-29.98477,-26.11911,-19.12216,-32.37498,-6.52004
turkeypointenf02,EN,1000,rising,gcc_mean,2018-03-27,2018-04-11,2018-05-03,2018-03-26,2018-04-10,2018-05-02,2018-03-28,2018-04-12,2018-05-04,-32.41704,-27.88581,-19.79226,-35.40664,-4.6388
turkeypointenf02,EN,1000,falling,gcc_90,2017-12-14,2017-11-26,2017-10-30,2017-12-15,2017-11-27,2017-10-31,2017-12-13,2017-11-25,2017-10-29,-26.20881,-22.0327,-14.91841,-28.9514,-1.23592
