#
# Transition date estimate for niwot3
#
# Site: niwot3
# Veg Type: EN
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2015
# Year max: 2018
# Final Processing Date: 2019-09-10
# Final Processing Time: 15:18:21
# Spline RMSE gcc_mean: 0.02364
# Spline RMSE gcc_50: 0.02659
# Spline RMSE gcc_75: 0.03446
# Spline RMSE gcc_90: 0.04278
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
niwot3,EN,1000,rising,gcc_90,2016-04-20,2016-05-07,2016-05-28,2016-04-12,2016-05-02,2016-05-23,2016-04-28,2016-05-13,2016-06-01,0.10229,0.15683,0.25454,0.06576,0.44031
niwot3,EN,1000,rising,gcc_90,2017-04-12,2017-05-04,2017-06-01,2017-04-05,2017-04-26,2017-05-26,2017-04-21,2017-05-12,2017-06-06,0.13138,0.18541,0.27693,0.0966,0.45624
niwot3,EN,1000,rising,gcc_90,2018-04-09,2018-04-30,2018-05-17,2018-03-29,2018-04-25,2018-05-13,2018-04-18,2018-05-05,2018-05-21,0.09398,0.15427,0.26291,0.05309,0.47237
niwot3,EN,1000,rising,gcc_75,2016-04-20,2016-05-07,2016-05-28,2016-04-11,2016-05-02,2016-05-23,2016-04-27,2016-05-12,2016-05-31,0.06555,0.11973,0.22024,0.02851,0.40418
niwot3,EN,1000,rising,gcc_75,2017-04-13,2017-05-04,2017-06-01,2017-04-07,2017-04-29,2017-05-27,2017-04-21,2017-05-11,2017-06-05,0.09209,0.14603,0.23921,0.05824,0.41998
niwot3,EN,1000,rising,gcc_75,2018-04-13,2018-04-28,2018-05-16,2018-04-08,2018-04-25,2018-05-13,2018-04-18,2018-05-02,2018-05-19,0.04498,0.10768,0.22364,0.00176,0.43863
niwot3,EN,1000,rising,gcc_50,2016-04-22,2016-05-08,2016-05-28,2016-04-16,2016-05-04,2016-05-24,2016-04-28,2016-05-12,2016-05-31,0.03568,0.08807,0.18184,0.00076,0.35927
niwot3,EN,1000,rising,gcc_50,2017-03-27,2017-04-17,2017-05-23,2017-03-22,2017-04-12,2017-05-18,2017-04-02,2017-04-23,2017-05-27,0.02533,0.0814,0.17845,-0.01008,0.36378
niwot3,EN,1000,rising,gcc_50,2018-04-15,2018-04-29,2018-05-16,2018-04-12,2018-04-26,2018-05-13,2018-04-18,2018-05-02,2018-05-18,0.01362,0.07821,0.1888,-0.02941,0.40323
niwot3,EN,1000,rising,gcc_mean,2016-04-20,2016-05-07,2016-05-27,2016-04-15,2016-05-04,2016-05-24,2016-04-26,2016-05-11,2016-05-30,0.04493,0.0982,0.19178,0.01147,0.36944
