#
# Transition date estimate for oregonYP
#
# Site: oregonYP
# Veg Type: EN
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2012
# Year max: 2015
# Final Processing Date: 2019-09-10
# Final Processing Time: 15:18:43
# Spline RMSE gcc_mean: 0.05046
# Spline RMSE gcc_50: 0.0511
# Spline RMSE gcc_75: 0.05588
# Spline RMSE gcc_90: 0.06356
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
oregonYP,EN,1000,rising,gcc_90,2012-03-06,2012-03-23,2012-04-11,2012-02-26,2012-03-19,2012-04-07,2012-03-14,2012-03-27,2012-04-14,0.08274,0.15624,0.2826,0.0368,0.51912
oregonYP,EN,1000,rising,gcc_90,2013-03-06,2013-03-22,2013-04-15,2013-03-01,2013-03-18,2013-04-11,2013-03-11,2013-03-27,2013-04-19,0.15211,0.2241,0.34914,0.10398,0.59155
oregonYP,EN,1000,rising,gcc_90,2014-03-14,2014-03-29,2014-04-19,2014-03-09,2014-03-26,2014-04-15,2014-03-19,2014-04-02,2014-04-21,0.0932,0.16845,0.30839,0.04235,0.56262
oregonYP,EN,1000,rising,gcc_75,2012-03-10,2012-03-24,2012-04-11,2012-03-02,2012-03-21,2012-04-08,2012-03-16,2012-03-27,2012-04-14,0.04967,0.12548,0.25379,-3e-04,0.5032
oregonYP,EN,1000,rising,gcc_75,2013-03-04,2013-03-19,2013-04-13,2013-02-28,2013-03-15,2013-04-08,2013-03-09,2013-03-24,2013-04-17,0.10277,0.1734,0.30072,0.05718,0.53957
oregonYP,EN,1000,rising,gcc_75,2014-03-16,2014-03-31,2014-04-20,2014-03-11,2014-03-27,2014-04-16,2014-03-22,2014-04-04,2014-04-23,0.06785,0.1431,0.27045,0.01992,0.51828
oregonYP,EN,1000,rising,gcc_50,2012-03-13,2012-03-25,2012-04-12,2012-03-06,2012-03-23,2012-04-09,2012-03-18,2012-03-29,2012-04-15,0.02514,0.09716,0.23013,-0.02435,0.48409
oregonYP,EN,1000,rising,gcc_50,2013-03-06,2013-03-21,2013-04-13,2013-03-02,2013-03-17,2013-04-08,2013-03-12,2013-03-25,2013-04-17,0.07578,0.14754,0.26559,0.03164,0.49606
oregonYP,EN,1000,rising,gcc_50,2014-03-16,2014-03-31,2014-04-20,2014-03-11,2014-03-28,2014-04-16,2014-03-22,2014-04-04,2014-04-23,0.031,0.10448,0.23001,-0.01426,0.47117
oregonYP,EN,1000,rising,gcc_mean,2012-03-11,2012-03-25,2012-04-12,2012-03-04,2012-03-22,2012-04-09,2012-03-17,2012-03-28,2012-04-15,0.02648,0.10284,0.23041,-0.01988,0.47476
oregonYP,EN,1000,rising,gcc_mean,2013-03-07,2013-03-21,2013-04-14,2013-03-02,2013-03-17,2013-04-09,2013-03-12,2013-03-26,2013-04-18,0.08705,0.15258,0.27433,0.04196,0.49879
oregonYP,EN,1000,rising,gcc_mean,2014-03-16,2014-03-31,2014-04-20,2014-03-10,2014-03-27,2014-04-16,2014-03-21,2014-04-04,2014-04-23,0.03987,0.11227,0.23609,-0.00729,0.47273
oregonYP,EN,1000,falling,gcc_90,2014-12-25,2014-11-27,2014-11-09,2015-01-02,2014-12-19,2014-11-16,2014-12-03,2014-11-25,2014-11-04,0.2131,0.26894,0.36288,0.17818,0.54387
oregonYP,EN,1000,falling,gcc_90,2013-12-17,2013-12-02,2013-11-07,2013-12-22,2013-12-05,2013-11-12,2013-12-11,2013-11-28,2013-11-03,0.10151,0.1796,0.32171,0.0512,0.58885
oregonYP,EN,1000,falling,gcc_90,2012-12-31,2012-12-24,2012-12-07,2013-01-03,2012-12-26,2012-12-12,2012-12-28,2012-12-20,2012-12-04,0.12197,0.1808,0.29694,0.08218,0.5014
oregonYP,EN,1000,falling,gcc_75,2014-12-02,2014-11-22,2014-11-01,2014-12-19,2014-11-26,2014-11-02,2014-11-25,2014-11-17,2014-10-27,0.21589,0.26431,0.34769,0.1872,0.50111
oregonYP,EN,1000,falling,gcc_75,2013-12-18,2013-12-02,2013-11-08,2013-12-24,2013-12-06,2013-11-13,2013-12-12,2013-11-28,2013-11-04,0.07042,0.1494,0.28272,0.0192,0.54329
oregonYP,EN,1000,falling,gcc_75,2013-01-01,2012-12-24,2012-12-07,2013-01-04,2012-12-26,2012-12-11,2012-12-28,2012-12-20,2012-12-04,0.08551,0.15107,0.26964,0.04733,0.48853
oregonYP,EN,1000,falling,gcc_50,2014-12-02,2014-11-22,2014-11-02,2014-12-19,2014-11-26,2014-11-03,2014-11-25,2014-11-17,2014-10-28,0.18289,0.22913,0.3083,0.15364,0.45591
oregonYP,EN,1000,falling,gcc_50,2013-12-19,2013-12-02,2013-11-08,2013-12-25,2013-12-06,2013-11-13,2013-12-13,2013-11-28,2013-11-04,0.04202,0.11879,0.24915,-0.00665,0.49918
oregonYP,EN,1000,falling,gcc_50,2012-12-31,2012-12-22,2012-12-03,2013-01-03,2012-12-24,2012-12-07,2012-12-27,2012-12-18,2012-11-30,0.06492,0.13364,0.25375,0.0262,0.47407
oregonYP,EN,1000,falling,gcc_mean,2014-12-04,2014-11-24,2014-11-04,2014-12-19,2014-11-28,2014-11-05,2014-11-25,2014-11-19,2014-10-30,0.18177,0.22622,0.30726,0.15253,0.45717
oregonYP,EN,1000,falling,gcc_mean,2013-12-19,2013-12-03,2013-11-08,2013-12-25,2013-12-06,2013-11-13,2013-12-13,2013-11-28,2013-11-04,0.04433,0.11756,0.25218,-0.00375,0.50088
oregonYP,EN,1000,falling,gcc_mean,2012-12-31,2012-12-22,2012-12-02,2013-01-03,2012-12-24,2012-12-07,2012-12-27,2012-12-18,2012-11-29,0.0725,0.1394,0.26063,0.03358,0.47835
