#
# Transition date estimate for oregonYP
#
# Site: oregonYP
# Veg Type: EN
# ROI ID Number: 2000
# Aggregation period: 3day
# Year min: 2015
# Year max: 2018
# Final Processing Date: 2019-09-10
# Final Processing Time: 15:18:50
# Spline RMSE gcc_mean: 0.04917
# Spline RMSE gcc_50: 0.05025
# Spline RMSE gcc_75: 0.04837
# Spline RMSE gcc_90: 0.04955
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
oregonYP,EN,2000,rising,gcc_90,2016-03-05,2016-03-18,2016-04-07,2016-02-27,2016-03-14,2016-04-02,2016-03-11,2016-03-24,2016-04-10,0.23519,0.28455,0.38116,0.2007,0.55223
oregonYP,EN,2000,rising,gcc_90,2017-03-22,2017-04-07,2017-05-06,2017-03-16,2017-04-01,2017-04-29,2017-03-29,2017-04-15,2017-05-12,0.18274,0.23465,0.32899,0.14797,0.5063
oregonYP,EN,2000,rising,gcc_90,2018-03-23,2018-04-06,2018-04-20,2018-03-16,2018-04-01,2018-04-16,2018-03-30,2018-04-10,2018-04-23,0.17049,0.22545,0.31815,0.13734,0.48985
oregonYP,EN,2000,rising,gcc_75,2016-03-04,2016-03-18,2016-04-06,2016-02-27,2016-03-13,2016-04-02,2016-03-11,2016-03-24,2016-04-09,0.1954,0.24836,0.34152,0.16163,0.51815
oregonYP,EN,2000,rising,gcc_75,2017-03-20,2017-04-07,2017-05-06,2017-03-15,2017-03-31,2017-04-30,2017-03-27,2017-04-14,2017-05-12,0.13942,0.19877,0.29391,0.10527,0.47974
oregonYP,EN,2000,rising,gcc_75,2018-03-22,2018-04-05,2018-04-20,2018-03-15,2018-04-01,2018-04-16,2018-03-29,2018-04-10,2018-04-24,0.13235,0.18472,0.28131,0.09913,0.46051
oregonYP,EN,2000,rising,gcc_50,2016-03-04,2016-03-18,2016-04-07,2016-02-28,2016-03-14,2016-04-02,2016-03-11,2016-03-24,2016-04-10,0.16145,0.21539,0.31696,0.12798,0.49385
oregonYP,EN,2000,rising,gcc_50,2017-03-19,2017-04-06,2017-05-06,2017-03-14,2017-03-31,2017-04-30,2017-03-26,2017-04-13,2017-05-11,0.10033,0.16155,0.26461,0.06371,0.46072
oregonYP,EN,2000,rising,gcc_50,2018-03-20,2018-04-04,2018-04-19,2018-03-13,2018-03-31,2018-04-15,2018-03-27,2018-04-08,2018-04-22,0.08836,0.14432,0.24294,0.05322,0.4282
oregonYP,EN,2000,rising,gcc_mean,2016-03-04,2016-03-18,2016-04-06,2016-02-27,2016-03-13,2016-04-01,2016-03-10,2016-03-23,2016-04-09,0.16884,0.22264,0.31584,0.1358,0.48637
