#
# Transition date estimate for chibougamau
#
# Site: chibougamau
# Veg Type: EN
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2008
# Year max: 2010
# Final Processing Date: 2019-09-10
# Final Processing Time: 15:18:01
# Spline RMSE gcc_mean: 0.02139
# Spline RMSE gcc_50: 0.02191
# Spline RMSE gcc_75: 0.02288
# Spline RMSE gcc_90: 0.02491
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
chibougamau,EN,1000,rising,gcc_90,2009-04-11,2009-04-28,2009-05-29,2009-04-07,2009-04-25,2009-05-25,2009-04-16,2009-05-02,2009-06-01,0.30674,0.36359,0.46241,0.27152,0.65256
chibougamau,EN,1000,rising,gcc_90,2010-03-18,2010-04-08,2010-05-07,2010-03-13,2010-04-02,2010-05-03,2010-03-24,2010-04-14,2010-05-10,0.29894,0.34573,0.42397,0.26965,0.57632
chibougamau,EN,1000,rising,gcc_75,2009-04-12,2009-04-29,2009-05-30,2009-04-09,2009-04-26,2009-05-27,2009-04-16,2009-05-03,2009-06-01,0.2849,0.34325,0.44211,0.24989,0.63192
chibougamau,EN,1000,rising,gcc_75,2010-04-03,2010-04-21,2010-05-13,2010-03-28,2010-04-17,2010-05-10,2010-04-09,2010-04-27,2010-05-16,0.32141,0.35922,0.42637,0.2959,0.55618
chibougamau,EN,1000,rising,gcc_50,2009-04-14,2009-05-02,2009-05-31,2009-04-11,2009-04-29,2009-05-28,2009-04-18,2009-05-06,2009-06-02,0.26754,0.32448,0.4188,0.23222,0.60465
chibougamau,EN,1000,rising,gcc_50,2010-04-05,2010-04-22,2010-05-14,2010-03-30,2010-04-18,2010-05-10,2010-04-11,2010-04-26,2010-05-16,0.30187,0.34015,0.4087,0.27641,0.53448
chibougamau,EN,1000,rising,gcc_mean,2009-04-13,2009-05-01,2009-05-31,2009-04-10,2009-04-28,2009-05-28,2009-04-17,2009-05-05,2009-06-02,0.26587,0.32042,0.41152,0.23244,0.58954
chibougamau,EN,1000,rising,gcc_mean,2010-04-05,2010-04-21,2010-05-13,2010-03-30,2010-04-18,2010-05-10,2010-04-10,2010-04-26,2010-05-16,0.30246,0.33816,0.40444,0.27745,0.53003
chibougamau,EN,1000,falling,gcc_90,2010-10-29,2010-10-20,2010-10-02,2010-11-02,2010-10-24,2010-10-20,2010-10-25,2010-10-15,2010-08-30,0.29378,0.34142,0.42242,0.26364,0.57769
chibougamau,EN,1000,falling,gcc_90,2009-11-20,2009-10-28,2009-10-02,2009-11-24,2009-11-02,2009-10-06,2009-11-13,2009-10-24,2009-09-29,0.33394,0.38726,0.47561,0.3017,0.64533
chibougamau,EN,1000,falling,gcc_90,2008-11-11,2008-10-28,2008-10-04,2008-11-18,2008-10-31,2008-10-08,2008-11-05,2008-10-23,2008-10-01,0.29328,0.34003,0.41956,0.26598,0.56859
chibougamau,EN,1000,falling,gcc_75,2010-10-29,2010-10-20,2010-10-02,2010-11-01,2010-10-24,2010-10-20,2010-10-25,2010-10-14,2010-08-30,0.28159,0.32924,0.4072,0.25584,0.55643
chibougamau,EN,1000,falling,gcc_75,2009-11-30,2009-11-04,2009-10-05,2009-12-06,2009-11-09,2009-10-08,2009-11-25,2009-10-30,2009-10-02,0.28488,0.34148,0.43778,0.24755,0.6273
chibougamau,EN,1000,falling,gcc_75,2008-11-12,2008-10-30,2008-10-04,2008-11-19,2008-11-02,2008-10-09,2008-11-07,2008-10-25,2008-10-02,0.27794,0.32082,0.40118,0.25045,0.54526
chibougamau,EN,1000,falling,gcc_50,2010-10-28,2010-10-18,2010-09-30,2010-11-01,2010-10-20,2010-10-20,2010-10-24,2010-08-30,2010-08-30,0.26505,0.3089,0.38942,0.23629,0.53515
chibougamau,EN,1000,falling,gcc_50,2009-11-25,2009-10-27,2009-10-02,2009-12-12,2009-10-30,2009-10-06,2009-11-14,2009-10-23,2009-09-29,0.28155,0.33418,0.4259,0.2469,0.60058
chibougamau,EN,1000,falling,gcc_50,2008-11-10,2008-10-28,2008-10-04,2008-11-17,2008-10-31,2008-10-08,2008-11-05,2008-10-23,2008-10-01,0.25957,0.30216,0.37719,0.23312,0.5204
chibougamau,EN,1000,falling,gcc_mean,2010-10-23,2010-10-09,2010-09-25,2010-10-27,2010-10-20,2010-10-20,2010-10-15,2010-08-30,2010-08-30,0.26428,0.30875,0.38906,0.23776,0.53054
chibougamau,EN,1000,falling,gcc_mean,2009-11-26,2009-10-29,2009-10-04,2009-12-09,2009-11-01,2009-10-07,2009-11-16,2009-10-25,2009-10-02,0.27636,0.32669,0.41708,0.24285,0.58679
chibougamau,EN,1000,falling,gcc_mean,2008-11-08,2008-10-26,2008-10-03,2008-11-16,2008-10-30,2008-10-07,2008-11-04,2008-10-22,2008-10-01,0.26177,0.30374,0.37556,0.23574,0.50878
