#
# Transition date estimate for vancouverisland
#
# Site: vancouverisland
# Veg Type: EN
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2012
# Year max: 2015
# Final Processing Date: 2019-09-10
# Final Processing Time: 12:51:26
# Spline RMSE gcc_mean: 0.03094
# Spline RMSE gcc_50: 0.03251
# Spline RMSE gcc_75: 0.03151
# Spline RMSE gcc_90: 0.03334
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
vancouverisland,EN,1000,rising,gcc_90,2012-05-14,2012-05-24,2012-06-09,2012-04-17,2012-05-19,2012-06-02,2012-05-22,2012-05-30,2012-06-13,0.45905,0.48196,0.52846,0.44346,0.60788
vancouverisland,EN,1000,rising,gcc_90,2013-04-28,2013-05-09,2013-05-21,2013-04-08,2013-05-04,2013-05-17,2013-05-06,2013-05-13,2013-05-26,0.4141,0.44487,0.49705,0.39522,0.59877
vancouverisland,EN,1000,rising,gcc_90,2014-04-20,2014-05-01,2014-05-18,2014-04-12,2014-04-27,2014-05-13,2014-04-26,2014-05-06,2014-05-21,0.36651,0.40177,0.46792,0.34227,0.58782
vancouverisland,EN,1000,rising,gcc_90,2015-04-28,2015-05-05,2015-05-16,2015-04-22,2015-05-01,2015-05-12,2015-05-03,2015-05-09,2015-05-20,0.43404,0.46412,0.51841,0.41407,0.61784
vancouverisland,EN,1000,rising,gcc_75,2012-05-08,2012-05-23,2012-06-07,2012-04-16,2012-05-17,2012-06-01,2012-05-20,2012-05-28,2012-06-12,0.43241,0.45738,0.50007,0.41622,0.58186
vancouverisland,EN,1000,rising,gcc_75,2013-04-28,2013-05-09,2013-05-22,2013-04-11,2013-05-05,2013-05-18,2013-05-05,2013-05-13,2013-05-26,0.38847,0.41996,0.47795,0.3687,0.58137
vancouverisland,EN,1000,rising,gcc_75,2014-04-20,2014-05-01,2014-05-18,2014-04-13,2014-04-27,2014-05-13,2014-04-26,2014-05-06,2014-05-21,0.34816,0.38278,0.447,0.32582,0.56012
vancouverisland,EN,1000,rising,gcc_75,2015-04-28,2015-05-05,2015-05-16,2015-04-22,2015-05-02,2015-05-12,2015-05-02,2015-05-08,2015-05-20,0.40848,0.43847,0.4926,0.38832,0.59267
vancouverisland,EN,1000,rising,gcc_50,2012-04-21,2012-05-21,2012-06-07,2012-04-12,2012-05-13,2012-05-31,2012-05-18,2012-05-28,2012-06-12,0.40467,0.42795,0.47057,0.38956,0.54982
vancouverisland,EN,1000,rising,gcc_50,2013-04-28,2013-05-09,2013-05-22,2013-04-08,2013-05-05,2013-05-18,2013-05-06,2013-05-13,2013-05-26,0.36682,0.39612,0.44964,0.34744,0.54842
vancouverisland,EN,1000,rising,gcc_50,2014-04-21,2014-05-02,2014-05-19,2014-04-13,2014-04-28,2014-05-14,2014-04-27,2014-05-08,2014-05-22,0.32652,0.35874,0.42074,0.30466,0.52876
