#
# Transition date estimate for canadaOBS
#
# Site: canadaOBS
# Veg Type: EN
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2011
# Year max: 2018
# Final Processing Date: 2019-09-10
# Final Processing Time: 12:50:03
# Spline RMSE gcc_mean: 0.04501
# Spline RMSE gcc_50: 0.04483
# Spline RMSE gcc_75: 0.0447
# Spline RMSE gcc_90: 0.04748
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
canadaOBS,EN,1000,rising,gcc_75,2015-03-16,2015-04-12,2015-05-13,2015-03-04,2015-04-06,2015-05-08,2015-03-25,2015-04-18,2015-05-18,-0.2176,-0.16236,-0.06841,-0.25408,0.11395
canadaOBS,EN,1000,rising,gcc_75,2016-04-01,2016-04-17,2016-05-09,2016-03-25,2016-04-14,2016-05-05,2016-04-07,2016-04-21,2016-05-12,-0.20692,-0.14643,-0.03823,-0.24705,0.16922
canadaOBS,EN,1000,rising,gcc_75,2017-04-06,2017-04-22,2017-05-15,2017-03-31,2017-04-18,2017-05-11,2017-04-12,2017-04-26,2017-05-19,-0.19868,-0.13845,-0.03739,-0.23586,0.1594
canadaOBS,EN,1000,rising,gcc_75,2018-03-29,2018-04-16,2018-05-07,2018-03-15,2018-03-15,2018-05-03,2018-04-26,2018-04-26,2018-05-10,-0.18451,-0.12544,-0.02529,-0.22334,0.169
canadaOBS,EN,1000,rising,gcc_50,2012-03-28,2012-04-16,2012-05-12,2012-03-20,2012-04-12,2012-05-07,2012-04-04,2012-04-21,2012-05-16,-0.1943,-0.144,-0.05116,-0.22926,0.12288
canadaOBS,EN,1000,rising,gcc_50,2013-04-07,2013-04-23,2013-05-15,2013-03-30,2013-04-19,2013-05-10,2013-04-13,2013-04-27,2013-05-20,-0.21696,-0.16127,-0.06808,-0.25147,0.11227
canadaOBS,EN,1000,rising,gcc_50,2014-04-08,2014-04-24,2014-05-19,2014-04-01,2014-04-21,2014-05-14,2014-04-14,2014-04-28,2014-05-23,-0.228,-0.1705,-0.06674,-0.26532,0.12637
canadaOBS,EN,1000,rising,gcc_50,2015-03-14,2015-04-10,2015-05-14,2015-03-02,2015-04-03,2015-05-08,2015-03-24,2015-04-17,2015-05-20,-0.23401,-0.18244,-0.09682,-0.2667,0.07256
canadaOBS,EN,1000,rising,gcc_50,2016-03-31,2016-04-17,2016-05-08,2016-03-24,2016-04-13,2016-05-04,2016-04-07,2016-04-21,2016-05-12,-0.22326,-0.16172,-0.06138,-0.2615,0.13761
canadaOBS,EN,1000,rising,gcc_50,2017-04-06,2017-04-22,2017-05-15,2017-03-31,2017-04-18,2017-05-10,2017-04-12,2017-04-26,2017-05-19,-0.21839,-0.16009,-0.0622,-0.25372,0.12581
canadaOBS,EN,1000,rising,gcc_50,2018-03-28,2018-04-15,2018-05-06,2018-03-15,2018-03-15,2018-05-01,2018-04-26,2018-04-26,2018-05-09,-0.19966,-0.1453,-0.04929,-0.2353,0.13114
canadaOBS,EN,1000,rising,gcc_mean,2012-03-28,2012-04-17,2012-05-12,2012-03-20,2012-04-12,2012-05-07,2012-04-05,2012-04-21,2012-05-17,-0.19157,-0.13948,-0.05297,-0.22473,0.11719
canadaOBS,EN,1000,rising,gcc_mean,2013-04-07,2013-04-23,2013-05-16,2013-03-29,2013-04-19,2013-05-11,2013-04-13,2013-04-27,2013-05-20,-0.21847,-0.16437,-0.07058,-0.25341,0.10612
canadaOBS,EN,1000,rising,gcc_mean,2014-04-08,2014-04-24,2014-05-19,2014-03-31,2014-04-21,2014-05-14,2014-04-14,2014-04-29,2014-05-24,-0.22851,-0.17272,-0.07201,-0.26733,0.12267
canadaOBS,EN,1000,rising,gcc_mean,2015-03-13,2015-04-08,2015-05-15,2015-03-02,2015-04-01,2015-05-08,2015-03-22,2015-04-15,2015-05-21,-0.23832,-0.18757,-0.10109,-0.27108,0.06556
canadaOBS,EN,1000,rising,gcc_mean,2016-03-30,2016-04-16,2016-05-09,2016-03-22,2016-04-12,2016-05-05,2016-04-06,2016-04-21,2016-05-12,-0.22567,-0.16857,-0.06464,-0.26318,0.12879
canadaOBS,EN,1000,rising,gcc_mean,2017-04-06,2017-04-22,2017-05-15,2017-03-29,2017-04-18,2017-05-11,2017-04-12,2017-04-26,2017-05-20,-0.21497,-0.15923,-0.06579,-0.25102,0.11934
canadaOBS,EN,1000,rising,gcc_mean,2018-03-28,2018-04-15,2018-05-06,2018-03-15,2018-03-15,2018-05-01,2018-04-26,2018-04-26,2018-05-09,-0.20074,-0.14777,-0.05551,-0.23599,0.11817
canadaOBS,EN,1000,falling,gcc_90,2018-10-25,2018-10-13,2018-09-23,2018-10-28,2018-10-16,2018-09-26,2018-10-20,2018-10-09,2018-09-20,-0.22786,-0.15701,-0.02992,-0.2727,0.20924
canadaOBS,EN,1000,falling,gcc_90,2017-11-10,2017-10-24,2017-09-25,2017-11-17,2017-10-28,2017-09-30,2017-11-04,2017-10-19,2017-09-22,-0.18782,-0.12516,-0.01169,-0.2284,0.19753
canadaOBS,EN,1000,falling,gcc_90,2016-11-09,2016-10-26,2016-10-03,2016-11-16,2016-11-09,2016-10-09,2016-11-04,2016-10-04,2016-09-28,-0.18098,-0.11807,-0.00881,-0.22359,0.20305
canadaOBS,EN,1000,falling,gcc_90,2015-11-15,2015-10-30,2015-10-07,2015-11-23,2015-11-03,2015-10-11,2015-11-09,2015-10-26,2015-10-03,-0.21162,-0.15071,-0.04544,-0.25062,0.15571
canadaOBS,EN,1000,falling,gcc_90,2014-10-26,2014-10-15,2014-09-25,2014-10-30,2014-10-18,2014-09-29,2014-10-22,2014-10-11,2014-09-22,-0.162,-0.10367,-0.00059,-0.20106,0.19757
canadaOBS,EN,1000,falling,gcc_90,2013-11-09,2013-10-25,2013-09-30,2013-12-10,2013-10-29,2013-10-05,2013-11-01,2013-10-21,2013-09-26,-0.19616,-0.13427,-0.02745,-0.23794,0.18073
canadaOBS,EN,1000,falling,gcc_90,2012-10-26,2012-10-15,2012-09-25,2012-10-31,2012-10-18,2012-09-29,2012-10-21,2012-10-11,2012-09-21,-0.13888,-0.08588,0.00946,-0.17374,0.19109
canadaOBS,EN,1000,falling,gcc_90,2011-11-10,2011-10-20,2011-09-18,2011-11-17,2011-10-23,2011-09-22,2011-11-04,2011-10-15,2011-09-15,-0.13113,-0.0552,0.07802,-0.17964,0.33136
canadaOBS,EN,1000,falling,gcc_75,2018-10-27,2018-10-14,2018-09-24,2018-10-30,2018-10-18,2018-09-27,2018-10-22,2018-10-11,2018-09-22,-0.26342,-0.18739,-0.06465,-0.30594,0.16848
canadaOBS,EN,1000,falling,gcc_75,2017-11-07,2017-10-22,2017-09-24,2017-11-14,2017-10-26,2017-09-28,2017-11-01,2017-10-17,2017-09-21,-0.20052,-0.14276,-0.03846,-0.23924,0.15956
canadaOBS,EN,1000,falling,gcc_75,2016-11-10,2016-10-26,2016-10-03,2016-11-17,2016-11-09,2016-10-09,2016-11-04,2016-10-04,2016-09-28,-0.19737,-0.13496,-0.03259,-0.2363,0.16961
canadaOBS,EN,1000,falling,gcc_75,2015-11-15,2015-10-31,2015-10-09,2015-11-23,2015-11-03,2015-10-13,2015-11-09,2015-10-27,2015-10-05,-0.22925,-0.1743,-0.07531,-0.26695,0.11412
canadaOBS,EN,1000,falling,gcc_75,2014-10-26,2014-10-15,2014-09-25,2014-10-30,2014-10-18,2014-09-29,2014-10-22,2014-10-11,2014-09-22,-0.18056,-0.12415,-0.02422,-0.21825,0.16438
canadaOBS,EN,1000,falling,gcc_75,2013-11-08,2013-10-24,2013-09-28,2013-12-10,2013-10-28,2013-10-03,2013-11-01,2013-10-19,2013-09-24,-0.20901,-0.15194,-0.04993,-0.24752,0.1453
canadaOBS,EN,1000,falling,gcc_75,2012-10-26,2012-10-15,2012-09-24,2012-10-31,2012-10-18,2012-09-29,2012-10-21,2012-10-10,2012-09-21,-0.16277,-0.11139,-0.0142,-0.19651,0.15912
canadaOBS,EN,1000,falling,gcc_75,2011-11-08,2011-10-18,2011-09-16,2011-11-14,2011-10-21,2011-09-20,2011-11-02,2011-10-13,2011-09-13,-0.16237,-0.08505,0.04812,-0.21085,0.30367
canadaOBS,EN,1000,falling,gcc_50,2018-10-27,2018-10-15,2018-09-24,2018-10-30,2018-10-18,2018-09-27,2018-10-22,2018-10-10,2018-09-21,-0.28265,-0.21561,-0.09489,-0.32396,0.13146
canadaOBS,EN,1000,falling,gcc_50,2017-11-06,2017-10-21,2017-09-23,2017-11-14,2017-10-25,2017-09-27,2017-10-31,2017-10-16,2017-09-20,-0.21653,-0.1616,-0.06207,-0.25333,0.12542
canadaOBS,EN,1000,falling,gcc_50,2016-11-09,2016-10-25,2016-10-01,2016-11-16,2016-11-09,2016-10-08,2016-11-03,2016-10-04,2016-09-26,-0.21732,-0.15717,-0.05723,-0.25487,0.13688
canadaOBS,EN,1000,falling,gcc_50,2015-11-15,2015-10-31,2015-10-10,2015-11-23,2015-11-04,2015-10-14,2015-11-09,2015-10-27,2015-10-07,-0.253,-0.19856,-0.10382,-0.28654,0.07278
canadaOBS,EN,1000,falling,gcc_50,2014-10-26,2014-10-15,2014-09-25,2014-10-30,2014-10-18,2014-09-29,2014-10-22,2014-10-11,2014-09-22,-0.19824,-0.14452,-0.04984,-0.23202,0.12664
canadaOBS,EN,1000,falling,gcc_50,2013-11-08,2013-10-24,2013-09-27,2013-12-10,2013-10-28,2013-10-02,2013-11-01,2013-10-19,2013-09-24,-0.22728,-0.17385,-0.07361,-0.26406,0.11175
canadaOBS,EN,1000,falling,gcc_50,2012-10-26,2012-10-15,2012-09-24,2012-10-31,2012-10-18,2012-09-29,2012-10-21,2012-10-10,2012-09-21,-0.18651,-0.13758,-0.0447,-0.21859,0.12253
canadaOBS,EN,1000,falling,gcc_50,2011-11-07,2011-10-17,2011-09-15,2011-11-14,2011-10-20,2011-09-19,2011-11-01,2011-10-12,2011-09-12,-0.1969,-0.12124,0.00991,-0.2447,0.25963
canadaOBS,EN,1000,falling,gcc_mean,2018-10-27,2018-10-15,2018-09-25,2018-10-31,2018-10-19,2018-09-28,2018-10-23,2018-10-11,2018-09-22,-0.28122,-0.2136,-0.10073,-0.32362,0.11824
canadaOBS,EN,1000,falling,gcc_mean,2017-11-07,2017-10-22,2017-09-25,2017-11-15,2017-10-26,2017-09-30,2017-11-01,2017-10-17,2017-09-21,-0.21741,-0.16179,-0.06666,-0.2548,0.11969
canadaOBS,EN,1000,falling,gcc_mean,2016-11-10,2016-10-27,2016-10-04,2016-11-17,2016-11-09,2016-10-10,2016-11-03,2016-10-04,2016-09-29,-0.22094,-0.16452,-0.06363,-0.25668,0.12862
canadaOBS,EN,1000,falling,gcc_mean,2015-11-16,2015-11-01,2015-10-12,2015-11-25,2015-11-05,2015-10-16,2015-11-10,2015-10-28,2015-10-09,-0.25262,-0.19902,-0.10788,-0.28611,0.06598
canadaOBS,EN,1000,falling,gcc_mean,2014-10-28,2014-10-17,2014-09-26,2014-11-01,2014-10-20,2014-10-01,2014-10-23,2014-10-12,2014-09-23,-0.20626,-0.15293,-0.05338,-0.23914,0.12342
canadaOBS,EN,1000,falling,gcc_mean,2013-11-09,2013-10-25,2013-09-29,2013-12-10,2013-10-29,2013-10-05,2013-11-01,2013-10-20,2013-09-25,-0.23129,-0.17612,-0.07688,-0.2654,0.10567
canadaOBS,EN,1000,falling,gcc_mean,2012-10-26,2012-10-15,2012-09-25,2012-10-31,2012-10-19,2012-09-30,2012-10-21,2012-10-11,2012-09-22,-0.18338,-0.13427,-0.04641,-0.21566,0.1171
canadaOBS,EN,1000,falling,gcc_mean,2011-11-09,2011-10-21,2011-09-20,2011-11-17,2011-10-24,2011-09-24,2011-11-03,2011-10-16,2011-09-17,-0.19326,-0.1261,-0.0037,-0.23918,0.22608
