#
# Transition date estimate for niwot3
#
# Site: niwot3
# Veg Type: EN
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2015
# Year max: 2018
# Final Processing Date: 2019-09-10
# Final Processing Time: 12:50:25
# Spline RMSE gcc_mean: 0.02315
# Spline RMSE gcc_50: 0.02643
# Spline RMSE gcc_75: 0.03449
# Spline RMSE gcc_90: 0.04189
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
niwot3,EN,1000,rising,gcc_90,2016-04-20,2016-05-07,2016-05-28,2016-04-12,2016-05-02,2016-05-23,2016-04-28,2016-05-13,2016-06-01,0.10294,0.157,0.25512,0.06637,0.44031
niwot3,EN,1000,rising,gcc_90,2017-04-09,2017-05-02,2017-06-02,2017-04-02,2017-04-23,2017-05-27,2017-04-18,2017-05-11,2017-06-07,0.14075,0.19346,0.28288,0.10629,0.45752
niwot3,EN,1000,rising,gcc_90,2018-04-16,2018-05-02,2018-05-18,2018-04-08,2018-04-28,2018-05-14,2018-04-23,2018-05-06,2018-05-21,0.10428,0.16319,0.27315,0.06481,0.47237
niwot3,EN,1000,rising,gcc_75,2016-04-20,2016-05-07,2016-05-28,2016-04-11,2016-05-02,2016-05-23,2016-04-28,2016-05-12,2016-05-31,0.06489,0.11777,0.22,0.02732,0.40418
niwot3,EN,1000,rising,gcc_75,2017-04-11,2017-05-02,2017-06-02,2017-04-04,2017-04-26,2017-05-28,2017-04-19,2017-05-09,2017-06-06,0.09892,0.15153,0.24378,0.06446,0.42015
niwot3,EN,1000,rising,gcc_75,2018-04-14,2018-04-29,2018-05-15,2018-04-10,2018-04-25,2018-05-12,2018-04-19,2018-05-03,2018-05-18,0.03977,0.10831,0.21901,-0.00103,0.43863
niwot3,EN,1000,rising,gcc_50,2016-04-22,2016-05-08,2016-05-28,2016-04-15,2016-05-04,2016-05-24,2016-04-28,2016-05-12,2016-05-31,0.03489,0.08692,0.1818,-0.00102,0.35927
niwot3,EN,1000,rising,gcc_50,2017-03-27,2017-04-17,2017-05-24,2017-03-22,2017-04-11,2017-05-18,2017-04-02,2017-04-23,2017-05-28,0.02862,0.08611,0.17982,-0.00561,0.36128
niwot3,EN,1000,rising,gcc_50,2018-04-15,2018-04-28,2018-05-15,2018-04-12,2018-04-26,2018-05-13,2018-04-18,2018-05-02,2018-05-17,0.00648,0.0697,0.1837,-0.036,0.40323
niwot3,EN,1000,rising,gcc_mean,2016-04-20,2016-05-07,2016-05-27,2016-04-15,2016-05-04,2016-05-24,2016-04-26,2016-05-11,2016-05-30,0.04405,0.09726,0.19179,0.00989,0.36944
niwot3,EN,1000,rising,gcc_mean,2017-03-26,2017-04-15,2017-05-22,2017-03-22,2017-04-10,2017-05-17,2017-03-31,2017-04-20,2017-05-26,0.03798,0.09579,0.18902,0.00323,0.37353
niwot3,EN,1000,rising,gcc_mean,2018-04-15,2018-04-29,2018-05-15,2018-04-12,2018-04-26,2018-05-13,2018-04-18,2018-05-02,2018-05-17,0.02267,0.0861,0.19585,-0.01865,0.40388
