#
# Transition date estimate for oregonYP
#
# Site: oregonYP
# Veg Type: EN
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2012
# Year max: 2014
# Final Processing Date: 2019-09-10
# Final Processing Time: 12:50:43
# Spline RMSE gcc_mean: 0.05045
# Spline RMSE gcc_50: 0.05093
# Spline RMSE gcc_75: 0.055
# Spline RMSE gcc_90: 0.06231
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
oregonYP,EN,1000,rising,gcc_90,2012-03-10,2012-03-24,2012-04-11,2012-03-02,2012-03-21,2012-04-08,2012-03-16,2012-03-28,2012-04-14,0.08708,0.15929,0.28374,0.03964,0.52592
oregonYP,EN,1000,rising,gcc_90,2013-03-06,2013-03-22,2013-04-16,2013-03-01,2013-03-18,2013-04-11,2013-03-11,2013-03-27,2013-04-20,0.15692,0.2276,0.35422,0.10945,0.59218
oregonYP,EN,1000,rising,gcc_90,2014-03-15,2014-03-29,2014-04-19,2014-03-11,2014-03-26,2014-04-15,2014-03-20,2014-04-02,2014-04-22,0.09453,0.1697,0.3087,0.04467,0.56264
oregonYP,EN,1000,rising,gcc_75,2012-03-11,2012-03-24,2012-04-12,2012-03-04,2012-03-22,2012-04-09,2012-03-17,2012-03-28,2012-04-15,0.05571,0.12637,0.2614,0.00721,0.51027
oregonYP,EN,1000,rising,gcc_75,2013-03-04,2013-03-19,2013-04-13,2013-02-28,2013-03-15,2013-04-08,2013-03-09,2013-03-24,2013-04-18,0.1084,0.17832,0.3008,0.06058,0.54102
oregonYP,EN,1000,rising,gcc_75,2014-03-16,2014-03-31,2014-04-20,2014-03-12,2014-03-27,2014-04-16,2014-03-22,2014-04-04,2014-04-23,0.06661,0.14384,0.27065,0.02089,0.5183
oregonYP,EN,1000,rising,gcc_50,2012-03-14,2012-03-26,2012-04-13,2012-03-08,2012-03-23,2012-04-09,2012-03-19,2012-03-29,2012-04-15,0.03014,0.10473,0.23849,-0.01954,0.48423
oregonYP,EN,1000,rising,gcc_50,2013-03-06,2013-03-21,2013-04-14,2013-03-02,2013-03-17,2013-04-09,2013-03-12,2013-03-25,2013-04-18,0.07978,0.15079,0.2707,0.03567,0.49762
oregonYP,EN,1000,rising,gcc_50,2014-03-18,2014-04-01,2014-04-21,2014-03-13,2014-03-28,2014-04-17,2014-03-23,2014-04-05,2014-04-24,0.03956,0.11058,0.23713,-0.00802,0.47296
oregonYP,EN,1000,rising,gcc_mean,2012-03-13,2012-03-25,2012-04-13,2012-03-06,2012-03-22,2012-04-09,2012-03-18,2012-03-29,2012-04-15,0.03247,0.10219,0.23869,-0.01673,0.48217
oregonYP,EN,1000,rising,gcc_mean,2013-03-06,2013-03-21,2013-04-14,2013-03-02,2013-03-17,2013-04-09,2013-03-12,2013-03-26,2013-04-18,0.0869,0.15588,0.2743,0.04426,0.50007
oregonYP,EN,1000,rising,gcc_mean,2014-03-17,2014-03-31,2014-04-20,2014-03-12,2014-03-28,2014-04-16,2014-03-22,2014-04-04,2014-04-23,0.04336,0.11262,0.23625,-0.00214,0.47315
oregonYP,EN,1000,falling,gcc_90,2014-12-06,2014-11-26,2014-11-11,2014-12-22,2014-12-22,2014-11-12,2014-11-25,2014-11-25,2014-11-05,0.22896,0.28252,0.37261,0.19658,0.54292
oregonYP,EN,1000,falling,gcc_90,2013-12-18,2013-12-03,2013-11-09,2013-12-23,2013-12-06,2013-11-14,2013-12-12,2013-11-29,2013-11-04,0.09634,0.17663,0.3179,0.04515,0.58827
oregonYP,EN,1000,falling,gcc_90,2013-01-01,2012-12-25,2012-12-10,2013-01-08,2013-01-08,2012-12-15,2012-12-12,2012-12-12,2012-12-05,0.12718,0.19273,0.30095,0.08968,0.511
oregonYP,EN,1000,falling,gcc_75,2014-12-02,2014-11-24,2014-11-04,2014-12-22,2014-11-27,2014-11-05,2014-11-25,2014-11-19,2014-10-29,0.20988,0.25484,0.34449,0.18101,0.50173
oregonYP,EN,1000,falling,gcc_75,2013-12-18,2013-12-03,2013-11-08,2013-12-23,2013-12-06,2013-11-14,2013-12-12,2013-11-29,2013-11-03,0.07118,0.14646,0.28448,0.02142,0.54361
oregonYP,EN,1000,falling,gcc_75,2013-01-02,2012-12-25,2012-12-08,2013-01-08,2013-01-08,2012-12-13,2012-12-12,2012-12-12,2012-12-04,0.09419,0.16614,0.28408,0.05373,0.50791
oregonYP,EN,1000,falling,gcc_50,2014-12-02,2014-11-24,2014-11-06,2014-12-22,2014-11-27,2014-11-07,2014-11-25,2014-11-20,2014-11-01,0.16762,0.21234,0.29807,0.13668,0.45641
oregonYP,EN,1000,falling,gcc_50,2013-12-19,2013-12-02,2013-11-08,2013-12-25,2013-12-06,2013-11-13,2013-12-12,2013-11-28,2013-11-03,0.04769,0.12429,0.2503,-0.00033,0.49932
oregonYP,EN,1000,falling,gcc_50,2013-01-01,2012-12-24,2012-12-04,2013-01-08,2013-01-08,2012-12-09,2012-12-12,2012-12-12,2012-11-29,0.07521,0.14229,0.26018,0.03221,0.48639
oregonYP,EN,1000,falling,gcc_mean,2014-12-04,2014-11-25,2014-11-08,2014-12-22,2014-11-28,2014-11-15,2014-11-25,2014-11-21,2014-11-03,0.16782,0.21492,0.29955,0.1364,0.45768
oregonYP,EN,1000,falling,gcc_mean,2013-12-19,2013-12-03,2013-11-09,2013-12-25,2013-12-06,2013-11-14,2013-12-13,2013-11-29,2013-11-04,0.04539,0.12043,0.25109,-0.00227,0.50096
oregonYP,EN,1000,falling,gcc_mean,2013-01-01,2012-12-24,2012-12-03,2013-01-08,2013-01-08,2012-12-09,2012-12-12,2012-12-12,2012-11-29,0.07893,0.14432,0.26379,0.03821,0.4821
