#
# Transition date estimate for turkeypointenf39
#
# Site: turkeypointenf39
# Veg Type: EN
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2012
# Year max: 2018
# Final Processing Date: 2019-09-10
# Final Processing Time: 12:51:10
# Spline RMSE gcc_mean: 0.0488
# Spline RMSE gcc_50: 0.04994
# Spline RMSE gcc_75: 0.05026
# Spline RMSE gcc_90: 0.05036
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
turkeypointenf39,EN,1000,rising,gcc_90,2013-04-02,2013-04-14,2013-05-07,2013-03-29,2013-04-12,2013-05-03,2013-04-06,2013-04-18,2013-05-10,-0.15686,-0.07755,0.07345,-0.21245,0.35423
turkeypointenf39,EN,1000,rising,gcc_90,2014-04-04,2014-04-19,2014-05-09,2014-03-31,2014-04-16,2014-05-05,2014-04-10,2014-04-23,2014-05-12,-0.10584,-0.03299,0.09387,-0.14965,0.32773
turkeypointenf39,EN,1000,rising,gcc_90,2015-03-31,2015-04-12,2015-05-06,2015-03-27,2015-04-09,2015-05-02,2015-04-04,2015-04-17,2015-05-10,-0.15853,-0.0977,0.00868,-0.19773,0.21474
turkeypointenf39,EN,1000,rising,gcc_90,2016-03-30,2016-04-13,2016-05-06,2016-03-23,2016-04-08,2016-04-29,2016-04-06,2016-04-18,2016-05-14,-0.13062,-0.08472,-0.00716,-0.15875,0.14297
turkeypointenf39,EN,1000,rising,gcc_90,2017-03-20,2017-04-04,2017-04-30,2017-03-15,2017-03-30,2017-04-25,2017-03-25,2017-04-10,2017-05-04,-0.15262,-0.1003,-0.00736,-0.18832,0.17137
turkeypointenf39,EN,1000,rising,gcc_90,2018-04-07,2018-04-23,2018-05-16,2018-04-03,2018-04-17,2018-05-11,2018-04-13,2018-04-30,2018-05-20,-0.18309,-0.12451,-0.02891,-0.21725,0.15806
turkeypointenf39,EN,1000,rising,gcc_75,2013-04-02,2013-04-14,2013-05-07,2013-03-29,2013-04-12,2013-05-03,2013-04-05,2013-04-18,2013-05-10,-0.18472,-0.10436,0.04836,-0.24111,0.33113
turkeypointenf39,EN,1000,rising,gcc_75,2014-04-04,2014-04-19,2014-05-09,2014-03-31,2014-04-16,2014-05-05,2014-04-09,2014-04-22,2014-05-11,-0.12538,-0.0526,0.0739,-0.17149,0.30805
turkeypointenf39,EN,1000,rising,gcc_75,2015-03-29,2015-04-11,2015-05-05,2015-03-25,2015-04-07,2015-05-01,2015-04-03,2015-04-15,2015-05-09,-0.18437,-0.12194,-0.02147,-0.2219,0.17795
turkeypointenf39,EN,1000,rising,gcc_75,2016-03-30,2016-04-12,2016-05-05,2016-03-22,2016-04-07,2016-04-28,2016-04-06,2016-04-18,2016-05-13,-0.14573,-0.10553,-0.03172,-0.17275,0.10824
turkeypointenf39,EN,1000,rising,gcc_75,2017-03-20,2017-04-03,2017-04-29,2017-03-15,2017-03-30,2017-04-24,2017-03-25,2017-04-10,2017-05-03,-0.17597,-0.12517,-0.03269,-0.21029,0.1432
turkeypointenf39,EN,1000,rising,gcc_75,2018-04-06,2018-04-22,2018-05-15,2018-04-01,2018-04-16,2018-05-10,2018-04-12,2018-04-29,2018-05-19,-0.20551,-0.14702,-0.05423,-0.23904,0.12932
turkeypointenf39,EN,1000,rising,gcc_50,2013-04-02,2013-04-14,2013-05-07,2013-03-29,2013-04-12,2013-05-02,2013-04-05,2013-04-17,2013-05-10,-0.21668,-0.13498,0.01967,-0.27438,0.30282
turkeypointenf39,EN,1000,rising,gcc_50,2014-04-04,2014-04-18,2014-05-08,2014-03-31,2014-04-15,2014-05-05,2014-04-09,2014-04-22,2014-05-11,-0.15028,-0.08364,0.04154,-0.19648,0.27606
turkeypointenf39,EN,1000,rising,gcc_50,2015-03-28,2015-04-09,2015-05-04,2015-03-24,2015-04-05,2015-04-28,2015-04-02,2015-04-14,2015-05-08,-0.21181,-0.15587,-0.0562,-0.24574,0.12564
turkeypointenf39,EN,1000,rising,gcc_50,2016-03-30,2016-04-12,2016-05-05,2016-03-22,2016-04-07,2016-04-27,2016-04-06,2016-04-18,2016-05-14,-0.17045,-0.13257,-0.06401,-0.19444,0.06227
turkeypointenf39,EN,1000,rising,gcc_50,2017-03-18,2017-04-01,2017-04-27,2017-03-13,2017-03-27,2017-04-21,2017-03-23,2017-04-07,2017-05-01,-0.20901,-0.1571,-0.06724,-0.24137,0.09966
turkeypointenf39,EN,1000,rising,gcc_50,2018-04-04,2018-04-18,2018-05-13,2018-03-30,2018-04-13,2018-05-08,2018-04-10,2018-04-25,2018-05-17,-0.23675,-0.18391,-0.08841,-0.27167,0.09053
turkeypointenf39,EN,1000,rising,gcc_mean,2013-04-02,2013-04-14,2013-05-07,2013-03-29,2013-04-12,2013-05-03,2013-04-05,2013-04-18,2013-05-10,-0.21469,-0.13639,0.01212,-0.26983,0.28642
turkeypointenf39,EN,1000,rising,gcc_mean,2014-04-04,2014-04-19,2014-05-09,2014-03-31,2014-04-16,2014-05-05,2014-04-10,2014-04-23,2014-05-11,-0.15449,-0.0846,0.03651,-0.19702,0.25913
turkeypointenf39,EN,1000,rising,gcc_mean,2015-03-30,2015-04-11,2015-05-05,2015-03-26,2015-04-07,2015-04-30,2015-04-04,2015-04-16,2015-05-09,-0.20536,-0.15136,-0.06007,-0.23958,0.11457
turkeypointenf39,EN,1000,rising,gcc_mean,2017-03-24,2017-04-06,2017-04-30,2017-03-19,2017-04-01,2017-04-24,2017-03-29,2017-04-13,2017-05-04,-0.18759,-0.14279,-0.06392,-0.21692,0.08381
turkeypointenf39,EN,1000,rising,gcc_mean,2018-04-05,2018-04-19,2018-05-14,2018-03-31,2018-04-14,2018-05-09,2018-04-11,2018-04-27,2018-05-18,-0.2341,-0.18305,-0.09137,-0.26547,0.07709
turkeypointenf39,EN,1000,falling,gcc_90,2018-12-05,2018-11-13,2018-10-12,2018-12-14,2018-11-19,2018-11-07,2018-11-26,2018-11-05,2018-08-27,-0.20649,-0.14743,-0.04351,-0.24554,0.15798
turkeypointenf39,EN,1000,falling,gcc_90,2017-12-12,2017-11-24,2017-10-20,2017-12-20,2017-11-30,2017-10-27,2017-12-05,2017-11-17,2017-10-14,-0.16141,-0.10813,-0.01312,-0.1973,0.16889
turkeypointenf39,EN,1000,falling,gcc_90,2016-12-02,2016-11-18,2016-10-27,2016-12-10,2016-11-23,2016-11-03,2016-11-25,2016-11-13,2016-10-21,-0.15354,-0.10379,-0.01835,-0.18609,0.14324
turkeypointenf39,EN,1000,falling,gcc_90,2015-12-08,2015-11-19,2015-10-21,2015-12-14,2015-11-26,2015-10-27,2015-12-02,2015-11-12,2015-10-15,-0.11683,-0.06217,0.03236,-0.15318,0.21407
turkeypointenf39,EN,1000,falling,gcc_90,2014-12-05,2014-11-15,2014-10-16,2014-12-10,2014-11-20,2014-10-21,2014-11-29,2014-11-09,2014-10-12,-0.10929,-0.03631,0.089,-0.15515,0.32746
turkeypointenf39,EN,1000,falling,gcc_90,2013-12-22,2013-12-05,2013-11-02,2013-12-27,2013-12-10,2013-11-08,2013-12-17,2013-11-28,2013-10-29,-0.10283,-0.02881,0.10214,-0.15183,0.34887
turkeypointenf39,EN,1000,falling,gcc_90,2012-12-05,2012-11-14,2012-10-15,2012-12-11,2012-11-19,2012-10-20,2012-11-29,2012-11-08,2012-10-10,-0.11772,-0.05373,0.05787,-0.16076,0.27552
