#
# Transition date estimate for turkeypointenf74
#
# Site: turkeypointenf74
# Veg Type: EN
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2012
# Year max: 2018
# Final Processing Date: 2019-09-10
# Final Processing Time: 12:51:20
# Spline RMSE gcc_mean: 0.04714
# Spline RMSE gcc_50: 0.04829
# Spline RMSE gcc_75: 0.05187
# Spline RMSE gcc_90: 0.05336
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
turkeypointenf74,EN,1000,rising,gcc_90,2013-04-06,2013-04-19,2013-05-14,2013-04-02,2013-04-16,2013-05-09,2013-04-10,2013-04-23,2013-05-17,-0.02622,0.04928,0.18649,-0.07789,0.4432
turkeypointenf74,EN,1000,rising,gcc_90,2014-04-08,2014-04-22,2014-05-10,2014-04-03,2014-04-14,2014-04-14,2014-04-14,2014-05-14,2014-05-14,-0.00685,0.05955,0.18017,-0.05097,0.40384
turkeypointenf74,EN,1000,rising,gcc_90,2015-03-31,2015-04-12,2015-05-06,2015-03-28,2015-04-09,2015-05-02,2015-04-04,2015-04-16,2015-05-09,-0.02044,0.05061,0.17502,-0.06579,0.41304
turkeypointenf74,EN,1000,rising,gcc_90,2016-04-05,2016-04-19,2016-05-14,2016-03-30,2016-04-15,2016-05-08,2016-04-10,2016-04-23,2016-05-19,0.02226,0.08317,0.1884,-0.01838,0.38955
turkeypointenf74,EN,1000,rising,gcc_90,2017-03-30,2017-04-15,2017-05-09,2017-03-25,2017-04-11,2017-05-04,2017-04-05,2017-04-20,2017-05-14,0.00073,0.06985,0.18874,-0.04352,0.42017
turkeypointenf74,EN,1000,rising,gcc_90,2018-04-14,2018-04-29,2018-05-21,2018-04-11,2018-04-25,2018-05-18,2018-04-17,2018-05-03,2018-05-23,0.09188,0.17921,0.33291,0.0338,0.62226
turkeypointenf74,EN,1000,rising,gcc_75,2013-04-06,2013-04-19,2013-05-14,2013-04-02,2013-04-16,2013-05-10,2013-04-10,2013-04-23,2013-05-18,-0.04995,0.02166,0.15235,-0.0993,0.40336
turkeypointenf74,EN,1000,rising,gcc_75,2014-04-08,2014-04-22,2014-05-10,2014-04-02,2014-04-14,2014-04-14,2014-04-14,2014-05-14,2014-05-14,-0.03219,0.03086,0.14561,-0.07393,0.35898
turkeypointenf74,EN,1000,rising,gcc_75,2015-03-30,2015-04-12,2015-05-06,2015-03-27,2015-04-09,2015-05-02,2015-04-04,2015-04-16,2015-05-10,-0.04817,0.02316,0.1391,-0.08926,0.36668
turkeypointenf74,EN,1000,rising,gcc_75,2016-04-04,2016-04-18,2016-05-13,2016-03-29,2016-04-14,2016-05-07,2016-04-10,2016-04-23,2016-05-18,-0.0052,0.05265,0.15445,-0.04126,0.3464
turkeypointenf74,EN,1000,rising,gcc_75,2017-03-30,2017-04-15,2017-05-10,2017-03-25,2017-04-11,2017-05-05,2017-04-05,2017-04-20,2017-05-15,-0.02462,0.04251,0.16058,-0.06828,0.38702
turkeypointenf74,EN,1000,rising,gcc_75,2018-04-15,2018-04-30,2018-05-22,2018-04-12,2018-04-27,2018-05-18,2018-04-19,2018-05-04,2018-05-24,0.06429,0.1467,0.29819,0.00886,0.57635
turkeypointenf74,EN,1000,rising,gcc_50,2013-04-06,2013-04-20,2013-05-16,2013-04-02,2013-04-17,2013-05-11,2013-04-10,2013-04-24,2013-05-19,-0.08279,-0.01223,0.11159,-0.12789,0.34288
turkeypointenf74,EN,1000,rising,gcc_50,2014-04-08,2014-04-22,2014-05-10,2014-04-02,2014-04-14,2014-04-14,2014-04-15,2014-05-14,2014-05-14,-0.0615,-0.00283,0.10444,-0.10002,0.30073
turkeypointenf74,EN,1000,rising,gcc_50,2015-03-30,2015-04-11,2015-05-05,2015-03-26,2015-04-08,2015-04-30,2015-04-03,2015-04-15,2015-05-08,-0.07767,-0.01429,0.09562,-0.11723,0.29916
turkeypointenf74,EN,1000,rising,gcc_50,2016-04-03,2016-04-17,2016-05-10,2016-03-27,2016-04-12,2016-05-04,2016-04-09,2016-04-21,2016-05-16,-0.03783,0.01459,0.10272,-0.07224,0.27596
turkeypointenf74,EN,1000,rising,gcc_50,2017-03-30,2017-04-15,2017-05-10,2017-03-26,2017-04-11,2017-05-04,2017-04-05,2017-04-20,2017-05-14,-0.05444,0.00798,0.11848,-0.09328,0.32154
turkeypointenf74,EN,1000,rising,gcc_50,2018-04-16,2018-05-02,2018-05-23,2018-04-13,2018-04-28,2018-05-20,2018-04-20,2018-05-06,2018-05-26,0.02733,0.10564,0.23847,-0.02482,0.50159
turkeypointenf74,EN,1000,rising,gcc_mean,2013-04-07,2013-04-21,2013-05-17,2013-04-03,2013-04-18,2013-05-12,2013-04-12,2013-04-25,2013-05-21,-0.08191,-0.01507,0.10103,-0.1229,0.32038
turkeypointenf74,EN,1000,rising,gcc_mean,2014-04-09,2014-04-23,2014-05-11,2014-04-03,2014-04-14,2014-04-14,2014-04-16,2014-05-14,2014-05-14,-0.06177,-0.0055,0.09319,-0.0964,0.27816
turkeypointenf74,EN,1000,rising,gcc_mean,2015-03-30,2015-04-11,2015-05-05,2015-03-27,2015-04-08,2015-05-01,2015-04-04,2015-04-16,2015-05-09,-0.08161,-0.02249,0.08068,-0.11666,0.27779
turkeypointenf74,EN,1000,rising,gcc_mean,2016-04-04,2016-04-18,2016-05-12,2016-03-29,2016-04-14,2016-05-06,2016-04-10,2016-04-23,2016-05-18,-0.03902,0.00886,0.0892,-0.06801,0.24615
turkeypointenf74,EN,1000,rising,gcc_mean,2017-03-30,2017-04-15,2017-05-10,2017-03-25,2017-04-10,2017-05-04,2017-04-05,2017-04-21,2017-05-15,-0.05707,0.00042,0.10011,-0.09207,0.28646
turkeypointenf74,EN,1000,rising,gcc_mean,2018-04-16,2018-05-02,2018-05-24,2018-04-13,2018-04-29,2018-05-21,2018-04-20,2018-05-07,2018-05-27,0.01208,0.08383,0.21063,-0.03368,0.45163
turkeypointenf74,EN,1000,falling,gcc_90,2017-12-25,2017-12-06,2017-11-07,2018-01-01,2017-12-11,2017-11-14,2017-12-17,2017-11-30,2017-11-02,0.04662,0.10968,0.21534,0.00716,0.42021
