#
# Transition date estimate for oregonMP
#
# Site: oregonMP
# Veg Type: EN
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2011
# Year max: 2019
# Final Processing Date: 2019-09-10
# Final Processing Time: 12:50:37
# Spline RMSE gcc_mean: 0.05925
# Spline RMSE gcc_50: 0.06259
# Spline RMSE gcc_75: 0.06019
# Spline RMSE gcc_90: 0.06035
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
oregonMP,EN,1000,rising,gcc_90,2012-03-27,2012-04-11,2012-05-08,2012-03-22,2012-04-07,2012-05-02,2012-04-02,2012-04-16,2012-05-12,-0.16195,-0.09254,0.03147,-0.20462,0.26196
oregonMP,EN,1000,rising,gcc_90,2013-04-02,2013-04-17,2013-05-12,2013-03-28,2013-04-12,2013-05-06,2013-04-08,2013-04-22,2013-05-17,-0.07539,-0.01007,0.09434,-0.11405,0.30206
oregonMP,EN,1000,rising,gcc_90,2014-04-02,2014-04-19,2014-05-16,2014-03-26,2014-04-14,2014-05-15,2014-04-09,2014-04-25,2014-05-20,-0.0912,-0.02989,0.0744,-0.12957,0.27338
oregonMP,EN,1000,rising,gcc_90,2017-04-07,2017-04-21,2017-05-16,2017-04-01,2017-04-17,2017-05-10,2017-04-13,2017-04-27,2017-05-21,-0.07721,-0.0228,0.07486,-0.11307,0.26229
oregonMP,EN,1000,rising,gcc_90,2018-04-05,2018-04-19,2018-05-11,2018-03-28,2018-04-14,2018-05-05,2018-04-12,2018-04-25,2018-05-17,-0.07182,-0.02152,0.06693,-0.10301,0.23121
oregonMP,EN,1000,rising,gcc_75,2012-03-29,2012-04-13,2012-05-10,2012-03-24,2012-04-09,2012-05-05,2012-04-04,2012-04-18,2012-05-14,-0.19141,-0.12036,0.00464,-0.23651,0.24043
oregonMP,EN,1000,rising,gcc_75,2013-04-02,2013-04-17,2013-05-13,2013-03-28,2013-04-13,2013-05-07,2013-04-08,2013-04-22,2013-05-17,-0.10468,-0.04002,0.06812,-0.14289,0.27258
oregonMP,EN,1000,rising,gcc_75,2014-04-02,2014-04-19,2014-05-17,2014-03-26,2014-04-14,2014-05-16,2014-04-09,2014-04-25,2014-05-21,-0.12157,-0.06097,0.04736,-0.16008,0.247
oregonMP,EN,1000,rising,gcc_75,2017-04-07,2017-04-22,2017-05-18,2017-04-01,2017-04-18,2017-05-12,2017-04-14,2017-04-28,2017-05-23,-0.11919,-0.06066,0.04265,-0.1558,0.24085
oregonMP,EN,1000,rising,gcc_75,2018-04-03,2018-04-18,2018-05-10,2018-03-26,2018-04-13,2018-05-04,2018-04-11,2018-04-23,2018-05-15,-0.11791,-0.06396,0.02891,-0.15044,0.20287
oregonMP,EN,1000,rising,gcc_50,2012-03-31,2012-04-15,2012-05-11,2012-03-26,2012-04-11,2012-05-06,2012-04-05,2012-04-20,2012-05-15,-0.2188,-0.14576,-0.02322,-0.26609,0.21811
oregonMP,EN,1000,rising,gcc_50,2013-04-03,2013-04-18,2013-05-14,2013-03-29,2013-04-13,2013-05-08,2013-04-09,2013-04-23,2013-05-18,-0.13074,-0.06603,0.04137,-0.1687,0.24411
oregonMP,EN,1000,rising,gcc_50,2014-04-02,2014-04-19,2014-05-17,2014-03-27,2014-04-14,2014-05-16,2014-04-09,2014-04-25,2014-05-21,-0.15864,-0.09588,0.01641,-0.19762,0.22155
oregonMP,EN,1000,rising,gcc_50,2017-04-07,2017-04-23,2017-05-19,2017-04-01,2017-04-18,2017-05-13,2017-04-14,2017-04-28,2017-05-23,-0.15589,-0.09264,0.01274,-0.19406,0.21652
oregonMP,EN,1000,rising,gcc_50,2018-04-03,2018-04-18,2018-05-09,2018-03-26,2018-04-13,2018-05-04,2018-04-10,2018-04-23,2018-05-14,-0.15562,-0.09957,-0.00764,-0.19002,0.17263
oregonMP,EN,1000,rising,gcc_mean,2012-03-29,2012-04-13,2012-05-10,2012-03-24,2012-04-09,2012-05-04,2012-04-04,2012-04-18,2012-05-14,-0.22274,-0.1568,-0.04175,-0.26299,0.17492
oregonMP,EN,1000,rising,gcc_mean,2013-04-02,2013-04-17,2013-05-13,2013-03-27,2013-04-12,2013-05-06,2013-04-08,2013-04-22,2013-05-18,-0.13588,-0.07887,0.01487,-0.16982,0.19824
oregonMP,EN,1000,rising,gcc_mean,2014-04-03,2014-04-20,2014-05-18,2014-03-27,2014-04-15,2014-05-11,2014-04-11,2014-04-26,2014-05-22,-0.15268,-0.09675,0.0014,-0.18788,0.18401
oregonMP,EN,1000,rising,gcc_mean,2017-04-08,2017-04-23,2017-05-19,2017-04-01,2017-04-18,2017-05-12,2017-04-15,2017-04-29,2017-05-24,-0.14773,-0.09507,-0.00403,-0.18077,0.16871
oregonMP,EN,1000,falling,gcc_90,2017-12-06,2017-11-14,2017-10-16,2017-12-14,2017-11-23,2017-10-23,2017-11-27,2017-11-06,2017-10-10,-0.05214,0.00104,0.08936,-0.08511,0.26156
oregonMP,EN,1000,falling,gcc_90,2016-12-09,2016-11-16,2016-10-08,2016-12-21,2016-11-17,2016-10-09,2016-12-03,2016-11-06,2016-09-30,-0.05547,-0.00256,0.08493,-0.08775,0.25381
