#
# Transition date estimate for oregonYP
#
# Site: oregonYP
# Veg Type: EN
# ROI ID Number: 2000
# Aggregation period: 3day
# Year min: 2015
# Year max: 2018
# Final Processing Date: 2019-09-10
# Final Processing Time: 12:50:50
# Spline RMSE gcc_mean: 0.04888
# Spline RMSE gcc_50: 0.04953
# Spline RMSE gcc_75: 0.04737
# Spline RMSE gcc_90: 0.04813
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
oregonYP,EN,2000,rising,gcc_90,2016-03-05,2016-03-18,2016-04-07,2016-02-27,2016-03-14,2016-04-02,2016-03-11,2016-03-24,2016-04-10,0.23216,0.28192,0.37974,0.19718,0.55223
oregonYP,EN,2000,rising,gcc_90,2017-03-23,2017-04-10,2017-05-08,2017-03-17,2017-04-03,2017-05-01,2017-03-31,2017-04-18,2017-05-13,0.19103,0.24551,0.33555,0.15924,0.50657
oregonYP,EN,2000,rising,gcc_90,2018-03-22,2018-04-05,2018-04-19,2018-03-15,2018-03-31,2018-04-15,2018-03-29,2018-04-09,2018-04-23,0.17243,0.22562,0.31496,0.13804,0.48985
oregonYP,EN,2000,rising,gcc_75,2016-03-04,2016-03-18,2016-04-06,2016-02-27,2016-03-13,2016-04-02,2016-03-10,2016-03-24,2016-04-09,0.1939,0.24762,0.34117,0.16005,0.51815
oregonYP,EN,2000,rising,gcc_75,2017-03-20,2017-04-07,2017-05-07,2017-03-15,2017-03-31,2017-05-01,2017-03-27,2017-04-15,2017-05-12,0.14468,0.20159,0.29699,0.11123,0.47974
oregonYP,EN,2000,rising,gcc_75,2018-03-21,2018-04-05,2018-04-20,2018-03-14,2018-03-31,2018-04-16,2018-03-28,2018-04-09,2018-04-23,0.13178,0.18808,0.2835,0.09816,0.46001
oregonYP,EN,2000,rising,gcc_50,2016-03-04,2016-03-18,2016-04-06,2016-02-28,2016-03-14,2016-04-02,2016-03-10,2016-03-24,2016-04-09,0.15897,0.21353,0.30975,0.12434,0.49385
oregonYP,EN,2000,rising,gcc_50,2017-03-19,2017-04-06,2017-05-06,2017-03-13,2017-03-30,2017-05-01,2017-03-25,2017-04-13,2017-05-11,0.10429,0.16432,0.26408,0.06592,0.46072
oregonYP,EN,2000,rising,gcc_50,2018-03-19,2018-04-03,2018-04-19,2018-03-12,2018-03-30,2018-04-15,2018-03-26,2018-04-07,2018-04-22,0.08733,0.14302,0.24537,0.05196,0.4282
oregonYP,EN,2000,rising,gcc_mean,2016-03-04,2016-03-18,2016-04-06,2016-02-27,2016-03-13,2016-04-01,2016-03-10,2016-03-23,2016-04-09,0.16623,0.22037,0.31451,0.13265,0.48637
oregonYP,EN,2000,rising,gcc_mean,2017-03-19,2017-04-05,2017-05-04,2017-03-13,2017-03-30,2017-04-28,2017-03-26,2017-04-12,2017-05-09,0.11429,0.1699,0.26341,0.07994,0.44666
oregonYP,EN,2000,rising,gcc_mean,2018-03-19,2018-04-03,2018-04-18,2018-03-12,2018-03-29,2018-04-14,2018-03-26,2018-04-08,2018-04-21,0.09528,0.15021,0.24506,0.06189,0.42214
oregonYP,EN,2000,falling,gcc_90,2018-09-09,2018-08-30,2018-08-16,2018-09-15,2018-09-04,2018-08-20,2018-09-03,2018-08-24,2018-08-13,0.25916,0.29931,0.36853,0.23622,0.49575
oregonYP,EN,2000,falling,gcc_90,2017-11-24,2017-11-13,2017-10-19,2017-11-29,2017-11-18,2017-10-27,2017-11-19,2017-11-07,2017-09-11,0.20425,0.25316,0.3389,0.17235,0.50248
oregonYP,EN,2000,falling,gcc_90,2016-12-18,2016-12-03,2016-11-07,2016-12-24,2016-12-07,2016-11-13,2016-12-12,2016-11-27,2016-10-28,0.15934,0.22453,0.33456,0.12004,0.54809
oregonYP,EN,2000,falling,gcc_90,2015-12-14,2015-12-06,2015-11-18,2015-12-17,2015-12-09,2015-11-24,2015-12-10,2015-12-03,2015-11-14,0.22801,0.28745,0.39532,0.19074,0.59023
oregonYP,EN,2000,falling,gcc_75,2018-09-10,2018-08-31,2018-08-17,2018-09-16,2018-09-04,2018-08-21,2018-09-04,2018-08-26,2018-08-14,0.21919,0.26128,0.33134,0.194,0.46656
oregonYP,EN,2000,falling,gcc_75,2017-11-23,2017-11-10,2017-10-12,2017-11-28,2017-11-15,2017-10-22,2017-11-17,2017-11-04,2017-09-10,0.16543,0.22018,0.30623,0.1351,0.47631
oregonYP,EN,2000,falling,gcc_75,2016-12-17,2016-12-03,2016-11-08,2016-12-22,2016-12-07,2016-11-13,2016-12-11,2016-11-28,2016-11-01,0.10535,0.17507,0.29029,0.06319,0.51538
oregonYP,EN,2000,falling,gcc_75,2015-12-13,2015-12-05,2015-11-15,2015-12-16,2015-12-07,2015-11-20,2015-12-09,2015-12-01,2015-11-11,0.18624,0.24441,0.35705,0.14973,0.55771
