#
# Transition date estimate for chibougamau
#
# Site: chibougamau
# Veg Type: EN
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2008
# Year max: 2010
# Final Processing Date: 2019-09-10
# Final Processing Time: 12:51:51
# Spline RMSE gcc_mean: 1.43213
# Spline RMSE gcc_50: 1.45311
# Spline RMSE gcc_75: 1.452
# Spline RMSE gcc_90: 1.43491
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
chibougamau,EN,1000,rising,gcc_90,2009-04-13,2009-04-24,2009-05-13,2009-04-12,2009-04-23,2009-05-12,2009-04-14,2009-04-25,2009-05-14,16.29549,19.98004,25.85989,14.17274,37.42859
chibougamau,EN,1000,rising,gcc_90,2010-03-19,2010-04-04,2010-04-29,2010-03-18,2010-04-03,2010-04-28,2010-03-21,2010-04-05,2010-04-30,15.73822,18.66292,23.47236,14.05552,32.61925
chibougamau,EN,1000,rising,gcc_75,2009-04-14,2009-04-24,2009-05-13,2009-04-13,2009-04-23,2009-05-12,2009-04-15,2009-04-25,2009-05-14,14.89636,18.36965,24.19623,12.61647,35.72465
chibougamau,EN,1000,rising,gcc_75,2010-03-14,2010-03-30,2010-04-26,2010-03-13,2010-03-29,2010-04-25,2010-03-15,2010-03-31,2010-04-27,13.71263,16.56997,21.76353,11.83737,31.37936
chibougamau,EN,1000,rising,gcc_50,2009-04-13,2009-04-24,2009-05-14,2009-04-12,2009-04-23,2009-05-13,2009-04-14,2009-04-25,2009-05-15,12.19587,15.90103,21.89486,10.11741,33.53875
chibougamau,EN,1000,rising,gcc_50,2010-03-22,2010-04-04,2010-04-26,2010-03-21,2010-04-03,2010-04-25,2010-03-23,2010-04-05,2010-04-27,13.15235,15.76763,20.47474,11.35096,29.58913
chibougamau,EN,1000,rising,gcc_mean,2009-04-13,2009-04-24,2009-05-14,2009-04-12,2009-04-23,2009-05-13,2009-04-15,2009-04-25,2009-05-15,11.959,15.6276,21.55699,10.02216,32.7461
chibougamau,EN,1000,rising,gcc_mean,2010-03-22,2010-04-05,2010-04-27,2010-03-21,2010-04-04,2010-04-26,2010-03-23,2010-04-06,2010-04-28,12.80701,15.4999,20.11403,11.16428,28.88722
chibougamau,EN,1000,falling,gcc_90,2010-11-03,2010-10-23,2010-10-03,2010-11-04,2010-10-24,2010-10-23,2010-11-02,2010-10-22,2010-08-30,15.74908,18.48343,23.37748,13.95151,32.53976
chibougamau,EN,1000,falling,gcc_90,2009-12-03,2009-11-04,2009-10-10,2010-03-03,2009-11-05,2009-10-11,2009-11-28,2009-11-03,2009-10-09,14.99166,18.84229,25.11646,12.67366,37.47528
chibougamau,EN,1000,falling,gcc_90,2008-11-09,2008-10-25,2008-10-04,2008-11-10,2008-10-26,2008-10-05,2008-11-08,2008-10-24,2008-10-03,17.87587,20.52008,25.21487,16.14659,34.12898
chibougamau,EN,1000,falling,gcc_75,2010-11-01,2010-10-19,2010-10-01,2010-11-02,2010-10-23,2010-10-23,2010-10-31,2010-08-30,2010-08-30,15.05243,17.78684,22.63311,13.43221,31.22509
chibougamau,EN,1000,falling,gcc_75,2009-11-10,2009-10-25,2009-10-04,2009-11-11,2009-10-26,2009-10-06,2009-11-09,2009-10-24,2009-10-03,16.73725,19.8461,25.54992,14.71013,35.83309
chibougamau,EN,1000,falling,gcc_75,2008-12-08,2008-11-08,2008-10-11,2009-03-15,2008-11-09,2008-10-12,2008-11-15,2008-11-07,2008-10-10,14.20341,17.20707,22.41613,12.19783,32.40458
chibougamau,EN,1000,falling,gcc_50,2010-10-30,2010-10-16,2010-09-30,2010-10-31,2010-10-23,2010-10-23,2010-10-29,2010-08-30,2010-08-30,14.36219,16.93071,21.43417,12.74587,29.62195
chibougamau,EN,1000,falling,gcc_50,2009-12-02,2009-11-03,2009-10-10,2010-03-03,2009-11-04,2009-10-11,2009-11-28,2009-11-02,2009-10-09,12.76685,16.18718,22.25182,10.532,33.76627
chibougamau,EN,1000,falling,gcc_50,2008-12-08,2008-11-09,2008-10-13,2009-03-15,2008-11-10,2008-10-14,2008-11-15,2008-11-08,2008-10-12,12.64781,15.47236,20.49977,10.76023,30.02751
chibougamau,EN,1000,falling,gcc_mean,2010-10-29,2010-10-15,2010-09-30,2010-10-30,2010-10-23,2010-10-23,2010-10-28,2010-08-30,2010-08-30,13.83638,16.3429,20.7557,12.21355,28.97936
chibougamau,EN,1000,falling,gcc_mean,2009-12-02,2009-11-03,2009-10-11,2010-03-03,2009-11-04,2009-10-12,2009-11-28,2009-11-02,2009-10-10,12.33326,15.77041,21.53355,10.18758,32.85
chibougamau,EN,1000,falling,gcc_mean,2008-12-13,2008-11-08,2008-10-13,2009-03-15,2008-11-09,2008-10-14,2008-11-15,2008-11-07,2008-10-12,12.26291,15.171,19.98132,10.53812,29.13642
