#
# Transition date estimate for oregonMP
#
# Site: oregonMP
# Veg Type: EN
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2011
# Year max: 2018
# Final Processing Date: 2019-09-10
# Final Processing Time: 12:52:21
# Spline RMSE gcc_mean: 2.99399
# Spline RMSE gcc_50: 3.15118
# Spline RMSE gcc_75: 3.15768
# Spline RMSE gcc_90: 3.22615
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
oregonMP,EN,1000,rising,gcc_90,2012-03-24,2012-04-08,2012-05-02,2012-03-23,2012-04-07,2012-05-01,2012-03-25,2012-04-09,2012-05-03,10.23117,14.17271,20.7947,7.84036,33.42247
oregonMP,EN,1000,rising,gcc_90,2013-03-29,2013-04-12,2013-05-06,2013-03-28,2013-04-11,2013-05-04,2013-03-30,2013-04-13,2013-05-07,15.22747,18.3826,23.95626,13.18712,34.37059
oregonMP,EN,1000,rising,gcc_90,2014-03-28,2014-04-12,2014-05-06,2014-03-27,2014-04-11,2014-05-05,2014-03-29,2014-04-13,2014-05-07,13.6448,16.79104,22.58632,11.46187,33.44314
oregonMP,EN,1000,rising,gcc_90,2016-03-05,2016-03-17,2016-04-13,2016-03-04,2016-03-16,2016-04-12,2016-03-06,2016-03-18,2016-04-14,14.72704,17.4521,22.17895,12.97532,31.32181
oregonMP,EN,1000,rising,gcc_90,2017-04-03,2017-04-17,2017-05-11,2017-04-02,2017-04-16,2017-05-10,2017-04-04,2017-04-18,2017-05-12,12.78482,15.89849,21.50454,10.63721,32.1858
oregonMP,EN,1000,rising,gcc_90,2018-04-01,2018-04-16,2018-05-08,2018-03-31,2018-04-15,2018-05-07,2018-04-02,2018-04-17,2018-05-09,13.02172,15.94271,21.0642,11.08489,30.94133
oregonMP,EN,1000,rising,gcc_75,2012-03-26,2012-04-09,2012-05-04,2012-03-25,2012-04-08,2012-05-03,2012-03-27,2012-04-10,2012-05-05,9.17229,12.82386,19.46464,6.7831,31.76995
oregonMP,EN,1000,rising,gcc_75,2013-03-29,2013-04-13,2013-05-07,2013-03-28,2013-04-12,2013-05-06,2013-03-30,2013-04-14,2013-05-08,13.68531,16.88537,22.13525,11.76727,32.4641
oregonMP,EN,1000,rising,gcc_75,2014-03-29,2014-04-13,2014-05-07,2014-03-28,2014-04-12,2014-05-06,2014-03-30,2014-04-14,2014-05-08,12.08351,15.20559,20.87467,9.94329,31.49695
oregonMP,EN,1000,rising,gcc_75,2016-03-05,2016-03-18,2016-04-15,2016-03-04,2016-03-17,2016-04-13,2016-03-06,2016-03-19,2016-04-16,13.49588,16.24065,20.86735,11.76806,29.68175
oregonMP,EN,1000,rising,gcc_75,2017-04-03,2017-04-18,2017-05-12,2017-04-02,2017-04-17,2017-05-11,2017-04-04,2017-04-19,2017-05-13,11.06348,14.38447,19.96603,9.075,30.62352
oregonMP,EN,1000,rising,gcc_75,2018-04-02,2018-04-17,2018-05-09,2018-04-01,2018-04-16,2018-05-07,2018-04-03,2018-04-18,2018-05-10,11.1808,14.27316,19.62574,9.21874,29.61928
oregonMP,EN,1000,rising,gcc_50,2012-03-27,2012-04-11,2012-05-06,2012-03-26,2012-04-10,2012-05-05,2012-03-28,2012-04-12,2012-05-07,7.61437,11.38497,17.60503,5.3804,29.52886
oregonMP,EN,1000,rising,gcc_50,2013-03-31,2013-04-14,2013-05-10,2013-03-30,2013-04-13,2013-05-09,2013-04-01,2013-04-15,2013-05-11,12.15955,15.00905,20.24472,10.17763,30.15261
oregonMP,EN,1000,rising,gcc_50,2014-03-31,2014-04-15,2014-05-10,2014-03-30,2014-04-14,2014-05-09,2014-04-01,2014-04-16,2014-05-11,10.43075,13.46392,18.95896,8.39494,29.29945
oregonMP,EN,1000,rising,gcc_50,2016-03-04,2016-03-17,2016-04-16,2016-03-03,2016-03-16,2016-04-14,2016-03-06,2016-03-18,2016-04-17,11.20201,13.88072,18.59462,9.63687,27.26981
oregonMP,EN,1000,rising,gcc_50,2017-04-03,2017-04-18,2017-05-12,2017-04-02,2017-04-17,2017-05-11,2017-04-04,2017-04-19,2017-05-13,8.96198,12.21327,17.68104,7.0257,28.05111
oregonMP,EN,1000,rising,gcc_50,2018-04-04,2018-04-18,2018-05-10,2018-04-03,2018-04-17,2018-05-09,2018-04-05,2018-04-19,2018-05-11,9.13849,12.04283,17.27236,7.18607,27.23896
oregonMP,EN,1000,rising,gcc_mean,2012-03-27,2012-04-11,2012-05-06,2012-03-26,2012-04-10,2012-05-05,2012-03-29,2012-04-12,2012-05-07,7.13511,10.58666,16.21928,5.14245,27.01427
oregonMP,EN,1000,rising,gcc_mean,2013-03-30,2013-04-14,2013-05-10,2013-03-29,2013-04-13,2013-05-09,2013-03-31,2013-04-15,2013-05-11,11.17637,13.86066,18.40258,9.55705,27.06213
oregonMP,EN,1000,rising,gcc_mean,2014-04-01,2014-04-17,2014-05-12,2014-03-31,2014-04-16,2014-05-11,2014-04-02,2014-04-18,2014-05-13,10.0671,12.90551,17.56696,8.30086,26.75027
oregonMP,EN,1000,rising,gcc_mean,2016-03-01,2016-03-14,2016-04-11,2016-02-29,2016-03-13,2016-04-10,2016-03-03,2016-03-15,2016-04-12,10.09964,12.64351,16.68093,8.69824,24.49333
oregonMP,EN,1000,rising,gcc_mean,2017-04-03,2017-04-18,2017-05-12,2017-04-02,2017-04-17,2017-05-11,2017-04-04,2017-04-19,2017-05-13,8.40399,11.16993,15.78719,6.69575,24.80443
oregonMP,EN,1000,rising,gcc_mean,2018-04-02,2018-04-18,2018-05-11,2018-04-01,2018-04-17,2018-05-09,2018-04-04,2018-04-19,2018-05-12,8.38181,11.08902,15.63632,6.76513,24.16891
