#
# Transition date estimate for turkeypointenf02
#
# Site: turkeypointenf02
# Veg Type: EN
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2012
# Year max: 2018
# Final Processing Date: 2019-09-10
# Final Processing Time: 12:52:43
# Spline RMSE gcc_mean: 2.11567
# Spline RMSE gcc_50: 2.22151
# Spline RMSE gcc_75: 2.17357
# Spline RMSE gcc_90: 2.13366
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
turkeypointenf02,EN,1000,rising,gcc_90,2013-03-31,2013-04-13,2013-05-06,2013-03-30,2013-04-12,2013-05-05,2013-04-01,2013-04-14,2013-05-07,-2.29993,1.62849,8.34775,-4.85234,21.54255
turkeypointenf02,EN,1000,rising,gcc_90,2014-03-26,2014-04-09,2014-05-01,2014-03-25,2014-04-08,2014-04-30,2014-03-28,2014-04-10,2014-05-02,-1.72822,2.10043,8.75529,-4.05868,21.34764
turkeypointenf02,EN,1000,rising,gcc_90,2015-03-29,2015-04-10,2015-04-30,2015-03-28,2015-04-09,2015-04-29,2015-03-30,2015-04-11,2015-05-01,0.64919,4.2489,10.84102,-1.74855,22.98445
turkeypointenf02,EN,1000,rising,gcc_90,2016-03-23,2016-04-08,2016-05-03,2016-03-22,2016-04-07,2016-05-02,2016-03-24,2016-04-09,2016-05-04,5.43858,8.05474,12.75824,3.68835,21.63768
turkeypointenf02,EN,1000,rising,gcc_90,2017-03-13,2017-03-28,2017-04-20,2017-03-12,2017-03-27,2017-04-19,2017-03-14,2017-03-29,2017-04-21,2.49472,5.30856,10.3267,0.55631,19.95237
turkeypointenf02,EN,1000,rising,gcc_90,2018-03-30,2018-04-13,2018-05-04,2018-03-29,2018-04-12,2018-05-03,2018-03-31,2018-04-14,2018-05-05,1.73819,4.87199,10.36006,-0.32644,21.00116
turkeypointenf02,EN,1000,rising,gcc_75,2013-03-31,2013-04-13,2013-05-06,2013-03-30,2013-04-12,2013-05-05,2013-04-01,2013-04-14,2013-05-07,-2.84083,1.00771,7.54808,-5.36509,20.31791
turkeypointenf02,EN,1000,rising,gcc_75,2014-03-26,2014-04-09,2014-05-01,2014-03-25,2014-04-08,2014-04-30,2014-03-27,2014-04-10,2014-05-02,-2.63296,1.10514,7.56789,-4.95715,19.81013
turkeypointenf02,EN,1000,rising,gcc_75,2015-03-27,2015-04-09,2015-04-29,2015-03-26,2015-04-08,2015-04-28,2015-03-28,2015-04-10,2015-04-30,-0.79899,2.86145,9.2651,-3.15705,21.36682
turkeypointenf02,EN,1000,rising,gcc_75,2016-03-20,2016-04-06,2016-05-01,2016-03-19,2016-04-05,2016-04-30,2016-03-21,2016-04-07,2016-05-02,3.75037,6.44446,11.04205,2.04822,20.02237
