#
# Transition date estimate for oregonYP
#
# Site: oregonYP
# Veg Type: EN
# ROI ID Number: 2000
# Aggregation period: 3day
# Year min: 2015
# Year max: 2018
# Final Processing Date: 2019-09-10
# Final Processing Time: 12:52:33
# Spline RMSE gcc_mean: 2.32781
# Spline RMSE gcc_50: 2.44434
# Spline RMSE gcc_75: 2.29442
# Spline RMSE gcc_90: 2.30779
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
oregonYP,EN,2000,rising,gcc_90,2016-02-05,2016-02-18,2016-03-14,2016-02-04,2016-02-17,2016-03-13,2016-02-06,2016-02-19,2016-03-15,29.14148,32.6351,38.80837,26.76756,50.68464
oregonYP,EN,2000,rising,gcc_90,2017-03-12,2017-03-23,2017-04-21,2017-03-11,2017-03-22,2017-04-20,2017-03-13,2017-03-24,2017-04-22,28.09502,31.38475,37.46602,25.83418,48.98036
oregonYP,EN,2000,rising,gcc_90,2018-03-21,2018-04-03,2018-04-19,2018-03-20,2018-04-02,2018-04-17,2018-03-22,2018-04-04,2018-04-20,30.56687,33.22759,38.53443,28.66514,47.76643
oregonYP,EN,2000,rising,gcc_75,2016-02-04,2016-02-18,2016-03-15,2016-02-03,2016-02-17,2016-03-14,2016-02-05,2016-02-19,2016-03-16,27.32545,31.04897,37.30842,25.07614,49.4697
oregonYP,EN,2000,rising,gcc_75,2017-03-10,2017-03-22,2017-04-20,2017-03-09,2017-03-21,2017-04-19,2017-03-11,2017-03-23,2017-04-21,26.24546,29.72503,35.94506,23.98987,47.88884
oregonYP,EN,2000,rising,gcc_75,2018-03-21,2018-04-03,2018-04-17,2018-03-20,2018-04-02,2018-04-16,2018-03-22,2018-04-05,2018-04-18,28.9213,31.39913,36.07485,27.21941,44.88225
oregonYP,EN,2000,rising,gcc_50,2016-02-04,2016-02-18,2016-03-16,2016-02-03,2016-02-17,2016-03-15,2016-02-05,2016-02-19,2016-03-17,25.27592,29.00757,35.32609,23.00857,47.3956
oregonYP,EN,2000,rising,gcc_50,2017-03-12,2017-03-25,2017-04-24,2017-03-11,2017-03-24,2017-04-22,2017-03-13,2017-03-26,2017-04-25,24.87459,28.40517,34.68943,22.76572,46.27573
oregonYP,EN,2000,rising,gcc_50,2018-03-20,2018-04-02,2018-04-16,2018-03-19,2018-04-01,2018-04-15,2018-03-21,2018-04-03,2018-04-17,27.19791,29.47469,33.74698,25.6679,41.21996
oregonYP,EN,2000,rising,gcc_mean,2016-02-03,2016-02-16,2016-03-11,2016-02-02,2016-02-15,2016-03-10,2016-02-04,2016-02-17,2016-03-12,24.90183,28.42747,34.30565,22.93745,45.3721
oregonYP,EN,2000,rising,gcc_mean,2017-03-10,2017-03-22,2017-04-18,2017-03-09,2017-03-21,2017-04-17,2017-03-11,2017-03-23,2017-04-19,24.03074,27.31212,33.01243,22.05653,43.95704
oregonYP,EN,2000,rising,gcc_mean,2018-03-20,2018-04-02,2018-04-16,2018-03-19,2018-04-01,2018-04-15,2018-03-21,2018-04-03,2018-04-17,27.06242,29.34962,33.58104,25.52484,41.2723
oregonYP,EN,2000,falling,gcc_90,2018-12-14,2018-11-27,2018-09-09,2018-12-15,2018-12-10,2018-09-10,2018-12-13,2018-11-13,2018-09-08,27.62431,30.76646,36.39053,25.55772,47.02984
oregonYP,EN,2000,falling,gcc_90,2017-11-24,2017-11-14,2017-10-20,2017-11-25,2017-11-15,2017-10-22,2017-11-23,2017-11-13,2017-10-19,31.55073,34.41543,39.34401,29.71644,48.71126
oregonYP,EN,2000,falling,gcc_90,2016-12-24,2016-12-11,2016-11-20,2016-12-25,2016-12-12,2016-11-21,2016-12-23,2016-12-10,2016-11-19,25.87237,29.947,37.07158,23.1105,50.92228
oregonYP,EN,2000,falling,gcc_90,2015-12-15,2015-12-08,2015-11-26,2015-12-16,2015-12-09,2015-11-27,2015-12-14,2015-12-07,2015-11-25,28.011,32.06335,39.02224,25.74912,51.91242
oregonYP,EN,2000,falling,gcc_75,2018-09-20,2018-09-06,2018-08-21,2018-09-21,2018-09-07,2018-08-22,2018-09-19,2018-09-05,2018-08-20,32.90128,34.95852,38.36924,31.63001,44.94781
