#
# Transition date estimate for canadaOBS
#
# Site: canadaOBS
# Veg Type: EN
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2011
# Year max: 2018
# Final Processing Date: 2019-09-10
# Final Processing Time: 15:20:04
# Spline RMSE gcc_mean: 2.29415
# Spline RMSE gcc_50: 2.32791
# Spline RMSE gcc_75: 2.30899
# Spline RMSE gcc_90: 2.37247
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
canadaOBS,EN,1000,rising,gcc_90,2012-03-09,2012-03-27,2012-04-24,2012-03-08,2012-03-26,2012-04-23,2012-03-10,2012-03-28,2012-04-25,2.48771,6.29261,12.60918,0.04827,25.15575
canadaOBS,EN,1000,rising,gcc_90,2013-03-28,2013-04-16,2013-05-09,2013-03-27,2013-04-15,2013-05-08,2013-03-29,2013-04-17,2013-05-10,0.29453,4.22967,11.4768,-2.38858,24.98825
canadaOBS,EN,1000,rising,gcc_90,2014-03-26,2014-04-15,2014-05-10,2014-03-25,2014-04-14,2014-05-09,2014-03-27,2014-04-16,2014-05-11,-0.20426,4.11927,12.03114,-3.12214,26.70255
canadaOBS,EN,1000,rising,gcc_90,2015-03-15,2015-04-05,2015-05-01,2015-03-14,2015-04-04,2015-04-30,2015-03-16,2015-04-06,2015-05-02,0.23443,4.29419,11.06945,-2.35924,24.45215
canadaOBS,EN,1000,rising,gcc_90,2016-03-19,2016-04-08,2016-05-01,2016-03-18,2016-04-07,2016-04-30,2016-03-20,2016-04-09,2016-05-02,0.54315,4.95486,12.45045,-2.26956,27.0469
canadaOBS,EN,1000,rising,gcc_90,2017-03-21,2017-04-11,2017-05-05,2017-03-06,2017-04-10,2017-05-04,2017-03-27,2017-04-12,2017-05-06,0.836,5.20513,12.89288,-1.95082,27.39218
canadaOBS,EN,1000,rising,gcc_90,2018-03-13,2018-04-01,2018-04-27,2018-03-12,2018-03-15,2018-04-26,2018-03-14,2018-04-26,2018-04-28,1.54442,5.93179,13.59498,-1.20001,28.03569
canadaOBS,EN,1000,rising,gcc_75,2012-03-09,2012-03-26,2012-04-24,2012-03-08,2012-03-25,2012-04-23,2012-03-10,2012-03-27,2012-04-25,1.62332,5.1252,11.43128,-0.74982,23.34094
canadaOBS,EN,1000,rising,gcc_75,2013-03-28,2013-04-16,2013-05-09,2013-03-27,2013-04-15,2013-05-08,2013-03-29,2013-04-17,2013-05-10,-0.74694,3.10468,10.11388,-3.38249,23.23024
canadaOBS,EN,1000,rising,gcc_75,2014-03-26,2014-04-15,2014-05-10,2014-03-25,2014-04-14,2014-05-09,2014-03-27,2014-04-16,2014-05-11,-1.27941,2.87325,10.46917,-4.0845,24.49598
canadaOBS,EN,1000,rising,gcc_75,2015-03-14,2015-04-03,2015-05-01,2015-03-13,2015-04-02,2015-04-30,2015-03-15,2015-04-05,2015-05-02,-0.80133,2.91868,9.54468,-3.17891,21.95339
