#
# Transition date estimate for oregonYP
#
# Site: oregonYP
# Veg Type: EN
# ROI ID Number: 2000
# Aggregation period: 3day
# Year min: 2015
# Year max: 2018
# Final Processing Date: 2019-09-10
# Final Processing Time: 15:20:58
# Spline RMSE gcc_mean: 2.40564
# Spline RMSE gcc_50: 2.53399
# Spline RMSE gcc_75: 2.37621
# Spline RMSE gcc_90: 2.40671
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
oregonYP,EN,2000,rising,gcc_90,2016-02-07,2016-02-20,2016-03-15,2016-02-06,2016-02-19,2016-03-13,2016-02-09,2016-02-21,2016-03-16,29.22936,32.99008,39.09439,27.10916,50.70841
oregonYP,EN,2000,rising,gcc_90,2017-03-12,2017-03-23,2017-04-19,2017-03-11,2017-03-22,2017-04-18,2017-03-13,2017-03-24,2017-04-20,27.54845,31.04978,37.16107,25.23517,48.98036
oregonYP,EN,2000,rising,gcc_90,2018-03-21,2018-04-03,2018-04-18,2018-03-20,2018-04-02,2018-04-17,2018-03-22,2018-04-04,2018-04-19,29.9961,32.88589,38.06472,28.07865,47.76643
oregonYP,EN,2000,rising,gcc_75,2016-02-08,2016-02-20,2016-03-17,2016-02-07,2016-02-19,2016-03-16,2016-02-09,2016-02-21,2016-03-18,27.90179,31.31306,37.70513,25.58014,49.47822
oregonYP,EN,2000,rising,gcc_75,2017-03-12,2017-03-23,2017-04-20,2017-03-11,2017-03-22,2017-04-19,2017-03-13,2017-03-24,2017-04-21,26.26739,29.68201,35.99881,23.97066,47.90462
oregonYP,EN,2000,rising,gcc_75,2018-03-22,2018-04-03,2018-04-17,2018-03-21,2018-04-02,2018-04-16,2018-03-23,2018-04-05,2018-04-18,28.5317,31.03343,35.90923,26.74857,44.89623
oregonYP,EN,2000,rising,gcc_50,2016-02-08,2016-02-21,2016-03-18,2016-02-07,2016-02-20,2016-03-17,2016-02-09,2016-02-22,2016-03-19,25.87175,29.47337,35.51658,23.58881,47.39616
oregonYP,EN,2000,rising,gcc_50,2017-03-12,2017-03-25,2017-04-22,2017-03-11,2017-03-24,2017-04-20,2017-03-13,2017-03-26,2017-04-23,24.29153,28.10399,34.39372,22.12582,46.27573
oregonYP,EN,2000,rising,gcc_50,2018-03-20,2018-04-02,2018-04-15,2018-03-19,2018-04-01,2018-04-14,2018-03-21,2018-04-03,2018-04-16,26.60041,29.09449,33.21172,25.10938,41.21996
oregonYP,EN,2000,rising,gcc_mean,2016-02-04,2016-02-17,2016-03-11,2016-02-03,2016-02-16,2016-03-10,2016-02-05,2016-02-18,2016-03-12,24.84166,28.36046,34.22944,22.83114,45.37279
oregonYP,EN,2000,rising,gcc_mean,2017-03-10,2017-03-22,2017-04-17,2017-03-09,2017-03-21,2017-04-16,2017-03-12,2017-03-23,2017-04-18,23.49006,26.98569,32.85426,21.5038,43.95704
