#
# Transition date estimate for turkeypointenf74
#
# Site: turkeypointenf74
# Veg Type: EN
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2012
# Year max: 2018
# Final Processing Date: 2019-09-10
# Final Processing Time: 15:21:34
# Spline RMSE gcc_mean: 2.87215
# Spline RMSE gcc_50: 3.03727
# Spline RMSE gcc_75: 3.06377
# Spline RMSE gcc_90: 3.12631
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
turkeypointenf74,EN,1000,rising,gcc_90,2013-04-02,2013-04-16,2013-05-10,2013-04-01,2013-04-15,2013-05-09,2013-04-03,2013-04-17,2013-05-11,8.75829,13.32174,21.1322,5.91085,36.12317
turkeypointenf74,EN,1000,rising,gcc_90,2014-03-31,2014-04-15,2014-05-04,2014-03-30,2014-04-14,2014-04-14,2014-04-01,2014-05-14,2014-05-14,9.74169,13.58276,20.64423,7.07745,33.91031
turkeypointenf74,EN,1000,rising,gcc_90,2015-03-24,2015-04-04,2015-04-24,2015-03-23,2015-04-03,2015-04-23,2015-03-25,2015-04-05,2015-04-25,8.28191,12.33785,19.7181,5.75702,33.59818
turkeypointenf74,EN,1000,rising,gcc_90,2016-03-28,2016-04-11,2016-05-03,2016-03-27,2016-04-10,2016-05-02,2016-03-29,2016-04-12,2016-05-04,13.23261,16.37282,22.29361,11.01254,33.30082
turkeypointenf74,EN,1000,rising,gcc_90,2017-03-24,2017-04-10,2017-05-08,2017-03-23,2017-04-09,2017-05-07,2017-03-25,2017-04-11,2017-05-09,11.53221,15.90623,23.39121,8.90332,37.38294
turkeypointenf74,EN,1000,rising,gcc_90,2018-04-02,2018-04-16,2018-05-14,2018-04-01,2018-04-15,2018-05-13,2018-04-03,2018-04-17,2018-05-15,18.55185,23.47368,32.649,15.09007,49.79567
turkeypointenf74,EN,1000,rising,gcc_75,2013-04-03,2013-04-17,2013-05-12,2013-04-02,2013-04-16,2013-05-11,2013-04-05,2013-04-18,2013-05-13,7.57417,11.79756,19.15751,4.98861,33.31676
turkeypointenf74,EN,1000,rising,gcc_75,2014-04-01,2014-04-16,2014-05-05,2014-03-31,2014-04-14,2014-04-14,2014-04-02,2014-05-14,2014-05-14,7.99685,11.64108,18.45294,5.50856,30.87196
turkeypointenf74,EN,1000,rising,gcc_75,2015-03-24,2015-04-05,2015-04-25,2015-03-23,2015-04-04,2015-04-24,2015-03-26,2015-04-06,2015-04-26,6.64734,10.747,17.4497,4.32451,30.47391
turkeypointenf74,EN,1000,rising,gcc_75,2016-03-28,2016-04-11,2016-05-03,2016-03-27,2016-04-10,2016-05-02,2016-03-29,2016-04-12,2016-05-04,11.4207,14.40989,20.06134,9.32271,30.3873
turkeypointenf74,EN,1000,rising,gcc_75,2017-03-25,2017-04-11,2017-05-09,2017-03-24,2017-04-10,2017-05-08,2017-03-26,2017-04-12,2017-05-10,9.83074,14.04707,21.15912,7.14261,35.16893
turkeypointenf74,EN,1000,rising,gcc_75,2018-04-02,2018-04-16,2018-05-13,2018-04-01,2018-04-15,2018-05-12,2018-04-03,2018-04-17,2018-05-14,16.53971,21.44532,30.25263,13.22312,47.11173
