#
# Transition date estimate for turkeypointenf74
#
# Site: turkeypointenf74
# Veg Type: EN
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2012
# Year max: 2018
# Final Processing Date: 2019-09-10
# Final Processing Time: 12:45:54
# Spline RMSE gcc_mean: 0.00697
# Spline RMSE gcc_50: 0.00711
# Spline RMSE gcc_75: 0.00703
# Spline RMSE gcc_90: 0.00736
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
turkeypointenf74,EN,1000,rising,gcc_90,2013-04-01,2013-04-14,2013-05-06,2013-03-27,2013-04-11,2013-05-01,2013-04-06,2013-04-18,2013-05-11,0.35055,0.35883,0.37369,0.34516,0.40188
turkeypointenf74,EN,1000,rising,gcc_90,2014-04-02,2014-04-17,2014-05-05,2014-03-27,2014-04-14,2014-04-14,2014-04-09,2014-05-14,2014-05-14,0.35247,0.35991,0.373,0.34761,0.39708
turkeypointenf74,EN,1000,rising,gcc_90,2015-03-23,2015-04-03,2015-04-21,2015-03-18,2015-04-02,2015-04-20,2015-03-27,2015-04-07,2015-04-25,0.34891,0.35675,0.37046,0.34371,0.39693
turkeypointenf74,EN,1000,rising,gcc_90,2017-03-21,2017-04-05,2017-05-01,2017-03-16,2017-03-31,2017-04-25,2017-03-27,2017-04-11,2017-05-06,0.35584,0.36369,0.37721,0.35109,0.40256
turkeypointenf74,EN,1000,rising,gcc_90,2018-04-01,2018-04-15,2018-05-11,2018-03-28,2018-04-11,2018-05-06,2018-04-05,2018-04-19,2018-05-14,0.36912,0.37939,0.39707,0.3624,0.43043
turkeypointenf74,EN,1000,rising,gcc_75,2013-04-01,2013-04-14,2013-05-06,2013-03-27,2013-04-11,2013-05-01,2013-04-06,2013-04-18,2013-05-10,0.34789,0.35609,0.37079,0.34259,0.39826
turkeypointenf74,EN,1000,rising,gcc_75,2014-03-31,2014-04-15,2014-05-04,2014-03-26,2014-04-14,2014-04-14,2014-04-06,2014-05-14,2014-05-14,0.34869,0.35587,0.36906,0.3439,0.39348
turkeypointenf74,EN,1000,rising,gcc_75,2015-03-23,2015-04-03,2015-04-22,2015-03-18,2015-03-31,2015-04-17,2015-03-27,2015-04-07,2015-04-26,0.34631,0.35402,0.36808,0.34101,0.39402
turkeypointenf74,EN,1000,rising,gcc_75,2017-03-21,2017-04-04,2017-04-29,2017-03-16,2017-03-30,2017-04-24,2017-03-26,2017-04-10,2017-05-03,0.35248,0.35989,0.37306,0.34747,0.39806
turkeypointenf74,EN,1000,rising,gcc_75,2018-03-31,2018-04-14,2018-05-10,2018-03-28,2018-04-11,2018-05-05,2018-04-04,2018-04-18,2018-05-13,0.36569,0.37583,0.39311,0.35967,0.42538
