#
# Transition date estimate for chibougamau
#
# Site: chibougamau
# Veg Type: EN
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2008
# Year max: 2010
# Final Processing Date: 2019-09-10
# Final Processing Time: 12:44:24
# Spline RMSE gcc_mean: 0.00248
# Spline RMSE gcc_50: 0.00227
# Spline RMSE gcc_75: 0.00242
# Spline RMSE gcc_90: 0.00291
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
chibougamau,EN,1000,rising,gcc_90,2009-04-19,2009-04-28,2009-05-16,2009-04-16,2009-04-25,2009-05-10,2009-04-23,2009-05-02,2009-05-21,0.35682,0.36065,0.36787,0.35423,0.38112
chibougamau,EN,1000,rising,gcc_90,2010-03-22,2010-04-04,2010-04-26,2010-03-18,2010-03-31,2010-04-21,2010-03-28,2010-04-09,2010-04-30,0.35516,0.35941,0.36689,0.35257,0.38101
chibougamau,EN,1000,rising,gcc_75,2009-04-17,2009-04-27,2009-05-17,2009-04-15,2009-04-25,2009-05-12,2009-04-21,2009-05-01,2009-05-21,0.35391,0.35811,0.36566,0.3514,0.37947
chibougamau,EN,1000,rising,gcc_75,2010-03-22,2010-04-05,2010-04-27,2010-03-18,2010-04-01,2010-04-22,2010-03-27,2010-04-09,2010-04-30,0.35348,0.35787,0.36526,0.35082,0.37907
chibougamau,EN,1000,rising,gcc_50,2009-04-18,2009-04-28,2009-05-18,2009-04-16,2009-04-26,2009-05-13,2009-04-21,2009-05-01,2009-05-22,0.35159,0.35579,0.36328,0.349,0.37717
chibougamau,EN,1000,rising,gcc_50,2010-03-25,2010-04-06,2010-04-26,2010-03-21,2010-04-04,2010-04-23,2010-03-30,2010-04-10,2010-04-29,0.35176,0.3558,0.36316,0.34912,0.37703
chibougamau,EN,1000,rising,gcc_mean,2009-04-16,2009-04-26,2009-05-15,2009-04-14,2009-04-24,2009-05-11,2009-04-20,2009-04-30,2009-05-19,0.35028,0.35462,0.36228,0.34777,0.37663
chibougamau,EN,1000,rising,gcc_mean,2010-03-26,2010-04-07,2010-04-26,2010-03-22,2010-04-04,2010-04-23,2010-03-31,2010-04-11,2010-04-29,0.35145,0.35567,0.36288,0.34889,0.37682
chibougamau,EN,1000,falling,gcc_90,2010-11-09,2010-10-29,2010-10-10,2010-11-18,2010-11-03,2010-10-23,2010-11-02,2010-08-30,2010-08-30,0.35497,0.35933,0.36667,0.35236,0.38056
chibougamau,EN,1000,falling,gcc_90,2008-12-09,2008-11-07,2008-10-14,2009-03-15,2009-03-15,2008-10-19,2008-11-15,2008-11-01,2008-10-09,0.35496,0.35933,0.36699,0.3522,0.38154
chibougamau,EN,1000,falling,gcc_75,2009-10-31,2009-10-20,2009-10-02,2009-11-05,2009-10-24,2009-10-06,2009-10-27,2009-10-16,2009-09-28,0.35674,0.36054,0.36704,0.35434,0.37953
chibougamau,EN,1000,falling,gcc_75,2008-12-06,2008-11-06,2008-10-13,2009-03-15,2009-03-15,2008-10-18,2008-11-15,2008-11-01,2008-10-09,0.35345,0.35773,0.36503,0.35084,0.37883
chibougamau,EN,1000,falling,gcc_50,2010-11-03,2010-10-24,2010-10-03,2010-11-10,2010-10-28,2010-10-23,2010-10-29,2010-08-30,2010-08-30,0.35255,0.35647,0.36369,0.34995,0.37675
chibougamau,EN,1000,falling,gcc_50,2009-10-31,2009-10-20,2009-10-02,2009-11-04,2009-10-23,2009-10-06,2009-10-26,2009-10-16,2009-09-29,0.35494,0.35868,0.36515,0.35266,0.37723
chibougamau,EN,1000,falling,gcc_50,2008-11-25,2008-11-03,2008-10-11,2009-03-15,2008-11-09,2008-10-15,2008-11-15,2008-10-29,2008-10-07,0.3523,0.3562,0.36321,0.34967,0.37646
chibougamau,EN,1000,falling,gcc_mean,2010-11-05,2010-10-26,2010-10-05,2010-11-12,2010-10-29,2010-10-23,2010-10-31,2010-08-30,2010-08-30,0.35096,0.35499,0.36243,0.34832,0.37652
