#
# Transition date estimate for vancouverisland
#
# Site: vancouverisland
# Veg Type: EN
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2012
# Year max: 2015
# Final Processing Date: 2019-09-10
# Final Processing Time: 12:46:01
# Spline RMSE gcc_mean: 0.0032
# Spline RMSE gcc_50: 0.0029
# Spline RMSE gcc_75: 0.00235
# Spline RMSE gcc_90: 0.00228
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
vancouverisland,EN,1000,rising,gcc_90,2012-04-14,2012-05-01,2012-05-21,2012-04-05,2012-04-27,2012-05-17,2012-04-22,2012-05-06,2012-05-23,0.3708,0.37428,0.38072,0.36854,0.39231
vancouverisland,EN,1000,rising,gcc_90,2013-04-19,2013-05-04,2013-05-16,2013-04-07,2013-04-29,2013-05-12,2013-04-28,2013-05-08,2013-05-18,0.3749,0.37743,0.38191,0.37324,0.39005
vancouverisland,EN,1000,rising,gcc_90,2014-04-13,2014-04-25,2014-05-10,2014-04-04,2014-04-21,2014-05-06,2014-04-20,2014-04-29,2014-05-14,0.37,0.37257,0.37697,0.36843,0.38546
vancouverisland,EN,1000,rising,gcc_90,2015-04-23,2015-05-01,2015-05-11,2015-04-17,2015-04-28,2015-05-08,2015-04-29,2015-05-05,2015-05-14,0.37239,0.37448,0.37849,0.37097,0.38576
vancouverisland,EN,1000,rising,gcc_75,2012-04-13,2012-04-30,2012-05-21,2012-04-04,2012-04-26,2012-05-17,2012-04-20,2012-05-05,2012-05-23,0.36976,0.37306,0.37947,0.36743,0.39075
vancouverisland,EN,1000,rising,gcc_75,2013-04-17,2013-05-04,2013-05-16,2013-04-06,2013-04-29,2013-05-13,2013-04-27,2013-05-08,2013-05-19,0.37381,0.37634,0.38064,0.37223,0.38884
vancouverisland,EN,1000,rising,gcc_75,2014-04-14,2014-04-25,2014-05-10,2014-04-05,2014-04-21,2014-05-06,2014-04-20,2014-04-29,2014-05-14,0.36888,0.37132,0.37574,0.3672,0.38419
vancouverisland,EN,1000,rising,gcc_75,2015-04-23,2015-05-01,2015-05-12,2015-04-18,2015-04-28,2015-05-08,2015-04-28,2015-05-05,2015-05-14,0.3707,0.37286,0.37737,0.36925,0.38488
vancouverisland,EN,1000,rising,gcc_50,2012-04-11,2012-04-30,2012-05-20,2012-03-30,2012-04-24,2012-05-16,2012-04-21,2012-05-05,2012-05-23,0.36811,0.37162,0.37756,0.36591,0.38906
vancouverisland,EN,1000,rising,gcc_50,2013-04-11,2013-05-02,2013-05-16,2013-03-18,2013-04-25,2013-05-12,2013-04-26,2013-05-08,2013-05-19,0.37167,0.37409,0.37901,0.36996,0.38732
vancouverisland,EN,1000,rising,gcc_50,2014-04-16,2014-04-26,2014-05-12,2014-04-06,2014-04-22,2014-05-06,2014-04-23,2014-05-01,2014-05-16,0.36695,0.36933,0.37402,0.36538,0.3823
vancouverisland,EN,1000,rising,gcc_50,2015-04-20,2015-04-30,2015-05-11,2015-04-13,2015-04-26,2015-05-07,2015-04-27,2015-05-04,2015-05-14,0.36762,0.37017,0.37494,0.36602,0.38324
vancouverisland,EN,1000,rising,gcc_mean,2012-04-11,2012-04-30,2012-05-21,2012-03-27,2012-04-24,2012-05-15,2012-04-23,2012-05-07,2012-05-24,0.36768,0.37103,0.37731,0.36547,0.38844
vancouverisland,EN,1000,rising,gcc_mean,2013-04-08,2013-05-01,2013-05-15,2013-03-11,2013-04-21,2013-05-10,2013-04-25,2013-05-08,2013-05-19,0.37098,0.37351,0.37815,0.36934,0.38654
vancouverisland,EN,1000,rising,gcc_mean,2014-04-13,2014-04-25,2014-05-11,2014-03-31,2014-04-18,2014-05-04,2014-04-22,2014-05-01,2014-05-16,0.36607,0.36865,0.37316,0.36444,0.38152
vancouverisland,EN,1000,rising,gcc_mean,2015-04-18,2015-04-29,2015-05-10,2015-04-08,2015-04-23,2015-05-06,2015-04-27,2015-05-04,2015-05-14,0.36649,0.36901,0.37351,0.3649,0.38211
vancouverisland,EN,1000,falling,gcc_90,2014-11-24,2014-11-05,2014-09-03,2014-12-06,2014-11-15,2014-10-09,2014-11-12,2014-10-27,2014-08-14,0.37176,0.37382,0.37745,0.37037,0.38448
vancouverisland,EN,1000,falling,gcc_90,2013-11-23,2013-10-30,2013-09-24,2013-12-05,2013-11-07,2013-10-01,2013-11-13,2013-10-20,2013-09-17,0.37119,0.37409,0.37931,0.36925,0.38911
vancouverisland,EN,1000,falling,gcc_90,2012-09-19,2012-08-30,2012-08-07,2012-11-19,2012-09-08,2012-08-14,2012-09-06,2012-08-21,2012-08-02,0.37949,0.3815,0.38514,0.37819,0.39187
vancouverisland,EN,1000,falling,gcc_75,2014-11-26,2014-11-04,2014-09-17,2014-12-08,2014-11-14,2014-10-05,2014-11-15,2014-10-27,2014-08-30,0.3701,0.37243,0.37622,0.36866,0.38376
vancouverisland,EN,1000,falling,gcc_75,2013-11-24,2013-11-03,2013-09-27,2013-12-04,2013-11-10,2013-10-04,2013-11-16,2013-10-25,2013-09-20,0.36957,0.37257,0.37783,0.36759,0.38791
vancouverisland,EN,1000,falling,gcc_75,2012-10-02,2012-09-10,2012-08-13,2012-11-19,2012-09-18,2012-08-21,2012-09-20,2012-08-31,2012-08-08,0.37742,0.37949,0.38331,0.37599,0.39035
vancouverisland,EN,1000,falling,gcc_50,2014-11-17,2014-10-29,2014-09-20,2014-12-01,2014-11-08,2014-10-05,2014-11-04,2014-10-15,2014-09-03,0.36869,0.37079,0.37455,0.36734,0.38173
vancouverisland,EN,1000,falling,gcc_50,2013-11-23,2013-11-03,2013-09-28,2013-12-06,2013-11-11,2013-10-07,2013-11-14,2013-10-24,2013-09-20,0.3677,0.3708,0.37617,0.3657,0.38637
vancouverisland,EN,1000,falling,gcc_50,2012-09-30,2012-09-14,2012-08-17,2012-11-02,2012-09-22,2012-08-27,2012-09-19,2012-09-03,2012-08-09,0.3754,0.3775,0.38141,0.374,0.38856
vancouverisland,EN,1000,falling,gcc_mean,2014-11-06,2014-10-14,2014-09-10,2014-12-01,2014-10-29,2014-09-24,2014-10-19,2014-09-28,2014-08-25,0.36822,0.37034,0.37408,0.36684,0.38119
vancouverisland,EN,1000,falling,gcc_mean,2013-11-29,2013-11-07,2013-09-27,2013-12-10,2013-11-16,2013-10-06,2013-11-18,2013-10-26,2013-09-19,0.36531,0.36867,0.37456,0.36313,0.38567
vancouverisland,EN,1000,falling,gcc_mean,2012-10-03,2012-09-19,2012-08-24,2012-10-26,2012-09-27,2012-09-05,2012-09-22,2012-09-10,2012-08-12,0.37385,0.3761,0.38015,0.37238,0.38791
