#
# Transition date estimate for oregonYP
#
# Site: oregonYP
# Veg Type: EN
# ROI ID Number: 2000
# Aggregation period: 3day
# Year min: 2015
# Year max: 2018
# Final Processing Date: 2019-09-10
# Final Processing Time: 12:45:17
# Spline RMSE gcc_mean: 0.00292
# Spline RMSE gcc_50: 0.0029
# Spline RMSE gcc_75: 0.00302
# Spline RMSE gcc_90: 0.00341
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
oregonYP,EN,2000,rising,gcc_90,2016-03-01,2016-03-17,2016-04-05,2016-02-23,2016-03-10,2016-03-31,2016-03-09,2016-03-23,2016-04-08,0.38053,0.38426,0.39058,0.37838,0.40197
oregonYP,EN,2000,rising,gcc_90,2017-03-19,2017-04-05,2017-05-10,2017-03-13,2017-03-29,2017-05-03,2017-03-25,2017-04-13,2017-05-16,0.37455,0.37891,0.38641,0.37173,0.40075
oregonYP,EN,2000,rising,gcc_90,2018-03-27,2018-04-09,2018-04-26,2018-03-18,2018-04-05,2018-04-21,2018-04-04,2018-04-13,2018-05-01,0.3736,0.3776,0.38506,0.37094,0.39879
oregonYP,EN,2000,rising,gcc_75,2016-03-02,2016-03-16,2016-04-04,2016-02-24,2016-03-11,2016-03-31,2016-03-08,2016-03-22,2016-04-07,0.37746,0.38109,0.38742,0.375,0.39965
oregonYP,EN,2000,rising,gcc_75,2017-03-19,2017-04-05,2017-05-08,2017-03-14,2017-03-30,2017-05-02,2017-03-25,2017-04-12,2017-05-14,0.37227,0.37658,0.38405,0.36962,0.39833
oregonYP,EN,2000,rising,gcc_75,2018-03-25,2018-04-09,2018-04-26,2018-03-16,2018-04-05,2018-04-21,2018-04-02,2018-04-13,2018-04-30,0.37152,0.37576,0.38292,0.36897,0.39631
oregonYP,EN,2000,rising,gcc_50,2016-02-29,2016-03-14,2016-04-03,2016-02-23,2016-03-09,2016-03-30,2016-03-06,2016-03-20,2016-04-06,0.37458,0.37817,0.38462,0.37219,0.39689
oregonYP,EN,2000,rising,gcc_50,2017-03-21,2017-04-07,2017-05-08,2017-03-16,2017-04-01,2017-05-02,2017-03-27,2017-04-14,2017-05-14,0.37083,0.37493,0.382,0.36816,0.39564
oregonYP,EN,2000,rising,gcc_50,2018-03-25,2018-04-08,2018-04-24,2018-03-16,2018-04-05,2018-04-20,2018-04-01,2018-04-12,2018-04-29,0.36967,0.37342,0.38025,0.36712,0.39324
oregonYP,EN,2000,rising,gcc_mean,2016-02-28,2016-03-13,2016-04-02,2016-02-21,2016-03-08,2016-03-28,2016-03-05,2016-03-18,2016-04-05,0.37447,0.37797,0.38414,0.37219,0.39534
oregonYP,EN,2000,rising,gcc_mean,2017-03-19,2017-04-04,2017-05-06,2017-03-14,2017-03-29,2017-04-29,2017-03-25,2017-04-11,2017-05-12,0.37026,0.37413,0.38091,0.36775,0.39392
oregonYP,EN,2000,rising,gcc_mean,2018-03-24,2018-04-08,2018-04-23,2018-03-15,2018-04-04,2018-04-19,2018-04-01,2018-04-12,2018-04-28,0.3694,0.37323,0.37954,0.3671,0.39165
oregonYP,EN,2000,falling,gcc_90,2018-09-23,2018-09-10,2018-08-28,2018-11-07,2018-09-14,2018-09-01,2018-09-14,2018-09-06,2018-08-24,0.37823,0.38166,0.38784,0.37596,0.39942
oregonYP,EN,2000,falling,gcc_90,2017-11-20,2017-11-07,2017-09-23,2017-11-24,2017-11-12,2017-10-15,2017-11-14,2017-10-31,2017-09-15,0.37542,0.37963,0.38671,0.373,0.40022
oregonYP,EN,2000,falling,gcc_90,2016-12-14,2016-12-03,2016-11-09,2016-12-20,2016-12-07,2016-11-15,2016-12-09,2016-11-28,2016-11-04,0.37164,0.37667,0.38553,0.3684,0.40211
oregonYP,EN,2000,falling,gcc_90,2015-12-12,2015-12-03,2015-11-12,2015-12-16,2015-12-06,2015-11-17,2015-12-07,2015-11-28,2015-11-07,0.38053,0.38492,0.39291,0.37782,0.408
oregonYP,EN,2000,falling,gcc_75,2018-09-17,2018-09-08,2018-08-26,2018-10-15,2018-09-11,2018-08-30,2018-09-12,2018-09-04,2018-08-22,0.3769,0.38006,0.38586,0.3748,0.39678
oregonYP,EN,2000,falling,gcc_75,2017-11-20,2017-11-07,2017-09-22,2017-11-23,2017-11-11,2017-10-15,2017-11-15,2017-11-01,2017-09-15,0.3726,0.3769,0.38417,0.37016,0.39797
oregonYP,EN,2000,falling,gcc_75,2016-12-13,2016-12-01,2016-11-04,2016-12-18,2016-12-05,2016-11-10,2016-12-08,2016-11-26,2016-09-12,0.3704,0.37539,0.38363,0.36742,0.39979
oregonYP,EN,2000,falling,gcc_75,2015-12-12,2015-12-02,2015-11-08,2015-12-16,2015-12-06,2015-11-14,2015-12-08,2015-11-28,2015-11-02,0.37814,0.38259,0.39012,0.37528,0.40457
oregonYP,EN,2000,falling,gcc_50,2018-10-22,2018-09-11,2018-08-27,2018-11-10,2018-09-15,2018-08-31,2018-09-17,2018-09-07,2018-08-23,0.3736,0.37681,0.38275,0.37142,0.39363
oregonYP,EN,2000,falling,gcc_50,2017-11-19,2017-11-05,2017-09-16,2017-11-23,2017-11-10,2017-10-13,2017-11-14,2017-10-31,2017-09-10,0.37063,0.37483,0.38168,0.36803,0.39532
oregonYP,EN,2000,falling,gcc_50,2016-12-12,2016-11-29,2016-10-31,2016-12-18,2016-12-04,2016-11-08,2016-12-07,2016-11-23,2016-09-13,0.36874,0.37332,0.38103,0.36582,0.39619
