#
# Transition date estimate for turkeypointenf39
#
# Site: turkeypointenf39
# Veg Type: EN
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2012
# Year max: 2018
# Final Processing Date: 2019-09-10
# Final Processing Time: 12:45:43
# Spline RMSE gcc_mean: 0.00481
# Spline RMSE gcc_50: 0.00504
# Spline RMSE gcc_75: 0.00476
# Spline RMSE gcc_90: 0.00457
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
turkeypointenf39,EN,1000,rising,gcc_90,2013-03-28,2013-04-09,2013-04-27,2013-03-23,2013-04-06,2013-04-23,2013-04-01,2013-04-12,2013-04-30,0.33478,0.34051,0.35051,0.33099,0.36944
turkeypointenf39,EN,1000,rising,gcc_90,2014-03-29,2014-04-12,2014-05-02,2014-03-25,2014-04-08,2014-04-28,2014-04-03,2014-04-17,2014-05-05,0.33874,0.34374,0.35277,0.33555,0.36966
turkeypointenf39,EN,1000,rising,gcc_90,2015-03-22,2015-04-02,2015-04-22,2015-03-19,2015-03-30,2015-04-17,2015-03-26,2015-04-06,2015-04-26,0.3282,0.33426,0.34493,0.32454,0.36473
turkeypointenf39,EN,1000,rising,gcc_90,2016-03-23,2016-04-07,2016-04-28,2016-03-17,2016-04-02,2016-04-23,2016-03-30,2016-04-12,2016-05-03,0.33402,0.33868,0.34665,0.33104,0.36189
turkeypointenf39,EN,1000,rising,gcc_90,2017-03-12,2017-03-26,2017-04-21,2017-03-08,2017-03-22,2017-04-15,2017-03-18,2017-03-31,2017-04-25,0.33258,0.3379,0.34688,0.32952,0.36357
turkeypointenf39,EN,1000,rising,gcc_90,2018-04-02,2018-04-17,2018-05-13,2018-03-29,2018-04-13,2018-05-08,2018-04-07,2018-04-23,2018-05-16,0.32829,0.33453,0.34545,0.3244,0.3659
turkeypointenf39,EN,1000,rising,gcc_75,2013-03-28,2013-04-09,2013-04-27,2013-03-22,2013-04-06,2013-04-23,2013-04-02,2013-04-12,2013-04-30,0.33252,0.3383,0.34842,0.3287,0.36745
turkeypointenf39,EN,1000,rising,gcc_75,2014-03-28,2014-04-11,2014-05-02,2014-03-24,2014-04-06,2014-04-27,2014-04-03,2014-04-17,2014-05-05,0.33648,0.34152,0.35072,0.33344,0.3671
turkeypointenf39,EN,1000,rising,gcc_75,2015-03-21,2015-04-01,2015-04-20,2015-03-17,2015-03-29,2015-04-15,2015-03-26,2015-04-05,2015-04-25,0.32528,0.33101,0.34096,0.32181,0.35981
turkeypointenf39,EN,1000,rising,gcc_75,2016-03-21,2016-04-05,2016-04-25,2016-03-15,2016-03-31,2016-04-20,2016-03-28,2016-04-10,2016-04-30,0.32926,0.33389,0.34164,0.32625,0.35695
turkeypointenf39,EN,1000,rising,gcc_75,2017-03-12,2017-03-25,2017-04-19,2017-03-07,2017-03-21,2017-04-13,2017-03-17,2017-03-30,2017-04-24,0.32933,0.33424,0.34281,0.32618,0.35922
turkeypointenf39,EN,1000,rising,gcc_75,2018-04-01,2018-04-16,2018-05-12,2018-03-28,2018-04-12,2018-05-07,2018-04-06,2018-04-22,2018-05-16,0.32598,0.33221,0.34275,0.3223,0.36246
turkeypointenf39,EN,1000,rising,gcc_50,2013-03-27,2013-04-08,2013-04-26,2013-03-22,2013-04-05,2013-04-22,2013-04-01,2013-04-12,2013-04-29,0.3294,0.33512,0.34541,0.32584,0.36404
turkeypointenf39,EN,1000,rising,gcc_50,2014-03-26,2014-04-08,2014-04-30,2014-03-22,2014-04-03,2014-04-25,2014-03-31,2014-04-14,2014-05-03,0.33253,0.3375,0.34664,0.32936,0.3632
turkeypointenf39,EN,1000,rising,gcc_50,2015-03-21,2015-03-31,2015-04-19,2015-03-16,2015-03-28,2015-04-14,2015-03-26,2015-04-04,2015-04-23,0.32129,0.32637,0.33623,0.31779,0.3539
turkeypointenf39,EN,1000,rising,gcc_50,2016-03-19,2016-04-02,2016-04-22,2016-03-14,2016-03-28,2016-04-17,2016-03-26,2016-04-08,2016-04-27,0.32249,0.32687,0.33475,0.31969,0.3495
turkeypointenf39,EN,1000,rising,gcc_50,2017-03-12,2017-03-24,2017-04-17,2017-03-06,2017-03-20,2017-04-10,2017-03-17,2017-03-29,2017-04-23,0.32559,0.33001,0.33794,0.32254,0.3532
turkeypointenf39,EN,1000,rising,gcc_50,2018-03-28,2018-04-11,2018-05-08,2018-03-23,2018-04-07,2018-05-03,2018-04-02,2018-04-17,2018-05-13,0.3214,0.32727,0.3378,0.31755,0.3578
turkeypointenf39,EN,1000,rising,gcc_mean,2013-03-27,2013-04-08,2013-04-26,2013-03-22,2013-04-05,2013-04-22,2013-04-01,2013-04-12,2013-04-29,0.32897,0.33455,0.34455,0.32546,0.36288
turkeypointenf39,EN,1000,rising,gcc_mean,2014-03-26,2014-04-08,2014-04-30,2014-03-22,2014-04-03,2014-04-25,2014-03-31,2014-04-14,2014-05-03,0.33219,0.33703,0.34583,0.3291,0.36192
turkeypointenf39,EN,1000,rising,gcc_mean,2015-03-21,2015-03-31,2015-04-18,2015-03-16,2015-03-28,2015-04-14,2015-03-25,2015-04-04,2015-04-23,0.32089,0.32589,0.33523,0.31746,0.35285
turkeypointenf39,EN,1000,rising,gcc_mean,2016-03-19,2016-04-02,2016-04-22,2016-03-14,2016-03-28,2016-04-17,2016-03-26,2016-04-08,2016-04-27,0.32241,0.32656,0.3341,0.31976,0.34826
turkeypointenf39,EN,1000,rising,gcc_mean,2017-03-12,2017-03-24,2017-04-17,2017-03-06,2017-03-20,2017-04-10,2017-03-17,2017-03-29,2017-04-23,0.32526,0.32955,0.33725,0.3224,0.352
turkeypointenf39,EN,1000,rising,gcc_mean,2018-03-28,2018-04-11,2018-05-08,2018-03-23,2018-04-07,2018-05-02,2018-04-02,2018-04-16,2018-05-12,0.32112,0.32674,0.33665,0.31743,0.35534
turkeypointenf39,EN,1000,falling,gcc_90,2017-12-11,2017-11-26,2017-10-27,2017-12-17,2017-12-01,2017-11-02,2017-12-06,2017-11-21,2017-10-21,0.33025,0.33571,0.34506,0.32661,0.36341
turkeypointenf39,EN,1000,falling,gcc_90,2016-12-02,2016-11-19,2016-10-30,2016-12-09,2016-11-23,2016-11-04,2016-11-26,2016-11-14,2016-10-25,0.33329,0.33809,0.34629,0.3303,0.36193
turkeypointenf39,EN,1000,falling,gcc_90,2015-12-12,2015-11-27,2015-10-30,2015-12-17,2015-12-02,2015-11-04,2015-12-07,2015-11-21,2015-10-25,0.33302,0.33825,0.34713,0.32958,0.36446
turkeypointenf39,EN,1000,falling,gcc_90,2014-12-12,2014-11-26,2014-10-27,2014-12-17,2014-11-30,2014-11-03,2014-12-07,2014-11-21,2014-10-23,0.3336,0.33959,0.34997,0.32974,0.36959
turkeypointenf39,EN,1000,falling,gcc_90,2013-12-22,2013-12-06,2013-11-04,2013-12-27,2013-12-12,2013-11-10,2013-12-16,2013-11-28,2013-10-29,0.33798,0.34327,0.35207,0.33471,0.36932
turkeypointenf39,EN,1000,falling,gcc_90,2012-12-13,2012-11-25,2012-10-22,2012-12-19,2012-11-30,2012-10-28,2012-12-07,2012-11-18,2012-10-17,0.33773,0.34315,0.35282,0.33412,0.37119
turkeypointenf39,EN,1000,falling,gcc_75,2017-12-13,2017-11-29,2017-11-01,2017-12-18,2017-12-03,2017-11-08,2017-12-07,2017-11-23,2017-10-27,0.32694,0.33222,0.34157,0.32372,0.35911
