#
# Transition date estimate for canadaOBS
#
# Site: canadaOBS
# Veg Type: EN
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2011
# Year max: 2018
# Final Processing Date: 2019-09-10
# Final Processing Time: 12:44:16
# Spline RMSE gcc_mean: 0.00522
# Spline RMSE gcc_50: 0.0053
# Spline RMSE gcc_75: 0.00581
# Spline RMSE gcc_90: 0.00598
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
canadaOBS,EN,1000,rising,gcc_90,2012-03-19,2012-04-08,2012-05-04,2012-03-13,2012-04-03,2012-04-29,2012-03-25,2012-04-13,2012-05-08,0.3399,0.34688,0.35932,0.33529,0.38267
canadaOBS,EN,1000,rising,gcc_90,2013-03-30,2013-04-17,2013-05-09,2013-03-23,2013-04-14,2013-05-05,2013-04-06,2013-04-21,2013-05-12,0.33402,0.34198,0.35644,0.32873,0.38312
canadaOBS,EN,1000,rising,gcc_90,2014-03-28,2014-04-16,2014-05-10,2014-03-20,2014-04-13,2014-05-06,2014-04-04,2014-04-20,2014-05-13,0.33285,0.34172,0.35808,0.32699,0.38833
canadaOBS,EN,1000,rising,gcc_90,2015-03-17,2015-04-07,2015-05-04,2015-03-10,2015-04-03,2015-04-29,2015-03-24,2015-04-13,2015-05-07,0.33494,0.34253,0.35625,0.33004,0.38163
canadaOBS,EN,1000,rising,gcc_90,2016-03-21,2016-04-09,2016-05-03,2016-03-14,2016-04-05,2016-04-29,2016-03-28,2016-04-14,2016-05-06,0.33499,0.34346,0.35914,0.32925,0.3881
canadaOBS,EN,1000,rising,gcc_90,2017-03-21,2017-04-11,2017-05-05,2017-03-03,2017-04-07,2017-05-01,2017-03-27,2017-04-16,2017-05-07,0.33559,0.34442,0.36013,0.33,0.38911
canadaOBS,EN,1000,rising,gcc_90,2018-03-16,2018-04-05,2018-04-29,2018-03-15,2018-03-15,2018-03-24,2018-04-26,2018-04-26,2018-05-02,0.33822,0.34705,0.36248,0.33261,0.39138
canadaOBS,EN,1000,rising,gcc_75,2012-03-16,2012-04-05,2012-05-01,2012-03-10,2012-03-31,2012-04-26,2012-03-23,2012-04-11,2012-05-05,0.33757,0.34411,0.35576,0.33334,0.37762
canadaOBS,EN,1000,rising,gcc_75,2013-03-29,2013-04-16,2013-05-08,2013-03-22,2013-04-13,2013-05-04,2013-04-06,2013-04-21,2013-05-11,0.3319,0.33938,0.35325,0.32696,0.37874
canadaOBS,EN,1000,rising,gcc_75,2014-03-27,2014-04-16,2014-05-09,2014-03-19,2014-04-12,2014-05-05,2014-04-04,2014-04-20,2014-05-12,0.33061,0.33938,0.35426,0.32506,0.38261
