"year","doy3","gcc","tmin","tmax","doy","date"
2011,71,0.37406,14.8333333333333,26.3333333333333,212,2011-07-31
2011,72,0.37488,13.1666666666667,28,215,2011-08-03
2011,73,0.37261,17,27.1666666666667,218,2011-08-06
2011,74,0.37178,16.8333333333333,28,221,2011-08-09
2011,75,0.38379,11.3333333333333,25.5,224,2011-08-12
2011,76,0.37266,14.3333333333333,22,227,2011-08-15
2011,77,0.3736,12,24.5,230,2011-08-18
2011,78,0.37455,14.5,27.3333333333333,233,2011-08-21
2011,79,0.37759,10,22.5,236,2011-08-24
2011,80,0.37013,15.8333333333333,25.3333333333333,239,2011-08-27
2011,81,0.37735,10.1666666666667,22.6666666666667,242,2011-08-30
2011,82,0.38123,13,25.1666666666667,245,2011-09-02
2011,83,0.38419,14.8333333333333,25.6666666666667,248,2011-09-05
2011,84,0.37479,12.6666666666667,17.8333333333333,251,2011-09-08
2011,85,0.37893,10.3333333333333,23,254,2011-09-11
2011,86,0.3671,14,24.6666666666667,257,2011-09-14
2011,87,0.37054,2.66666666666667,17.1666666666667,260,2011-09-17
2011,88,0.37968,6.5,17,263,2011-09-20
2011,89,0.37237,16,22.3333333333333,266,2011-09-23
2011,90,0.36628,15.5,25,269,2011-09-26
2011,91,0.36812,13.3333333333333,22.1666666666667,272,2011-09-29
2011,92,0.3637,9.33333333333333,17,275,2011-10-02
2011,93,0.35522,5.66666666666667,14.5,278,2011-10-05
2011,94,0.34362,1.16666666666667,18.3333333333333,281,2011-10-08
2011,95,0.35609,7.66666666666667,23.6666666666667,284,2011-10-11
2011,96,0.36263,9.33333333333333,15.3333333333333,287,2011-10-14
2011,97,0.36821,5.83333333333333,14.3333333333333,290,2011-10-17
2011,98,0.36992,7,15.3333333333333,293,2011-10-20
2011,99,0.36113,2,11.3333333333333,296,2011-10-23
2011,100,0.35402,1.66666666666667,10,299,2011-10-26
2011,101,0.3527,-2.33333333333333,2.66666666666667,302,2011-10-29
2011,102,0.35473,-5.16666666666667,6.66666666666667,305,2011-11-01
2011,103,0.35538,-2.5,9.66666666666667,308,2011-11-04
2011,104,0.35776,-3.83333333333333,10.6666666666667,311,2011-11-07
2011,105,0.35784,2.33333333333333,16.5,314,2011-11-10
2011,106,0.36768,-1,9.5,317,2011-11-13
2011,107,0.35009,5.5,14.5,320,2011-11-16
2011,108,0.35337,-2,6,323,2011-11-19
2011,109,0.3461,-1.16666666666667,9.16666666666667,326,2011-11-22
2011,110,0.36065,-2.16666666666667,6,329,2011-11-25
2011,111,0.35334,2,13.5,332,2011-11-28
2011,112,0.34702,0.833333333333333,10,335,2011-12-01
2011,113,0.34207,-3.66666666666667,6.5,338,2011-12-04
2011,114,0.34176,3.16666666666667,11.3333333333333,341,2011-12-07
2011,115,0.3381,-4.83333333333333,2.66666666666667,344,2011-12-10
2011,116,0.33963,-7.83333333333333,4.5,347,2011-12-13
2011,117,0.33426,-0.666666666666667,5.5,350,2011-12-16
2011,118,0.33672,-12.1666666666667,-0.333333333333333,353,2011-12-19
2011,119,0.33214,-1.5,7,356,2011-12-22
2011,120,0.33068,-9.16666666666667,0.666666666666667,359,2011-12-25
2011,121,0.33056,-6.33333333333333,6.16666666666667,362,2011-12-28
2012,1,0.32801,-3.83333333333333,4,2,2012-01-02
2012,2,0.32998,-13.6666666666667,-4.16666666666667,5,2012-01-05
2012,3,0.32896,-5.33333333333333,5.83333333333333,8,2012-01-08
2012,4,0.32099,-6.66666666666667,2.16666666666667,11,2012-01-11
2012,5,0.32188,-9.5,-0.833333333333333,14,2012-01-14
2012,6,0.32082,-13.5,-1.83333333333333,17,2012-01-17
2012,7,0.32718,-14.5,-3.16666666666667,20,2012-01-20
2012,8,0.32627,-12.5,-0.833333333333333,23,2012-01-23
2012,9,0.32701,-2.33333333333333,3.83333333333333,26,2012-01-26
2012,10,0.3259,-2.66666666666667,3.33333333333333,29,2012-01-29
2012,11,0.32525,-3.5,5.66666666666667,32,2012-02-01
2012,12,0.32674,-8.66666666666667,2,35,2012-02-04
2012,13,0.32521,-8.33333333333333,4.16666666666667,38,2012-02-07
2012,14,0.32218,-7.83333333333333,4,41,2012-02-10
2012,15,0.32371,-11.5,-0.5,44,2012-02-13
2012,16,0.32347,-4.83333333333333,4.33333333333333,47,2012-02-16
2012,17,0.32464,-4.5,4.5,50,2012-02-19
2012,18,0.32193,-6.16666666666667,5.16666666666667,53,2012-02-22
2012,19,0.32179,-3.66666666666667,3.5,56,2012-02-25
2012,20,0.30368,-7,4.5,59,2012-02-28
2012,21,0.3178,-5.83333333333333,-0.166666666666667,62,2012-03-02
2012,22,0.3233,-7.83333333333333,2.16666666666667,65,2012-03-05
2012,23,0.32796,-4.5,10.8333333333333,68,2012-03-08
