"year","doy3","gcc","tmin","tmax","doy","date"
2010,41,0.37678,3.33333333333333,11,122,2010-05-02
2010,42,0.38011,1,9.83333333333333,125,2010-05-05
2010,43,0.37687,2.66666666666667,17.3333333333333,128,2010-05-08
2010,44,0.38092,4.5,15.3333333333333,131,2010-05-11
2010,45,0.38424,5.83333333333333,22.5,134,2010-05-14
2010,46,0.37986,9,21.8333333333333,137,2010-05-17
2010,47,0.37951,3.66666666666667,13.1666666666667,140,2010-05-20
2010,48,0.38277,2.5,11,143,2010-05-23
2010,49,0.38245,6,14.6666666666667,146,2010-05-26
2010,50,0.38324,6.16666666666667,13.1666666666667,149,2010-05-29
2010,51,0.38337,7.83333333333333,15.8333333333333,152,2010-06-01
2010,52,0.38388,6.16666666666667,15.8333333333333,155,2010-06-04
2010,53,0.38534,7.66666666666667,18.8333333333333,158,2010-06-07
2010,54,0.38627,7,15.1666666666667,161,2010-06-10
2010,55,0.38757,6.33333333333333,22.3333333333333,164,2010-06-13
2010,56,0.39089,5.83333333333333,13,167,2010-06-16
2010,57,0.39111,7.16666666666667,16.5,170,2010-06-19
2010,58,0.39115,8.83333333333333,20.5,173,2010-06-22
2010,59,0.39252,10.5,25,176,2010-06-25
2010,60,0.39392,10.1666666666667,24.1666666666667,179,2010-06-28
2010,61,0.39216,7.66666666666667,18.8333333333333,182,2010-07-01
2010,62,0.38846,7.66666666666667,17.1666666666667,185,2010-07-04
2010,63,0.39095,11.5,29,188,2010-07-07
2010,64,0.39023,14.6666666666667,31.1666666666667,191,2010-07-10
2010,65,0.39019,8.66666666666667,21.6666666666667,194,2010-07-13
2010,66,0.3856,10,27.3333333333333,197,2010-07-16
2010,67,0.38858,9.66666666666667,23.5,200,2010-07-19
2010,68,0.38696,10.3333333333333,25.6666666666667,203,2010-07-22
2010,69,0.38635,13.3333333333333,32,206,2010-07-25
2010,70,0.38945,12.5,29.6666666666667,209,2010-07-28
2010,71,0.38894,11.5,25.6666666666667,212,2010-07-31
2010,72,0.39006,12.5,26.8333333333333,215,2010-08-03
2010,73,0.38828,13.1666666666667,27,218,2010-08-06
2010,74,0.38613,11.3333333333333,21.6666666666667,221,2010-08-09
2010,75,0.38546,10.6666666666667,25.8333333333333,224,2010-08-12
2010,76,0.38745,15.3333333333333,33.6666666666667,227,2010-08-15
2010,77,0.38664,12.1666666666667,29.5,230,2010-08-18
2010,78,0.38334,8.33333333333333,21.8333333333333,233,2010-08-21
2010,79,0.38561,10,27.5,236,2010-08-24
2010,80,0.38667,8.5,22.8333333333333,239,2010-08-27
2010,81,0.38602,8,17.6666666666667,242,2010-08-30
2010,82,0.38469,10,22.8333333333333,245,2010-09-02
2010,83,0.38816,8,20,248,2010-09-05
2010,84,0.38643,9,16.3333333333333,251,2010-09-08
2010,85,0.38519,7.66666666666667,19.1666666666667,254,2010-09-11
2010,86,0.38793,9.33333333333333,24,257,2010-09-14
2010,87,0.38589,12.3333333333333,20.3333333333333,260,2010-09-17
2010,88,0.38615,9.83333333333333,16.8333333333333,263,2010-09-20
2010,89,0.38265,6.5,16.8333333333333,266,2010-09-23
2010,90,0.37782,10.5,21.6666666666667,269,2010-09-26
2010,91,0.3848,12,25.5,272,2010-09-29
2010,92,0.37613,9.66666666666667,21.8333333333333,275,2010-10-02
2010,93,0.38357,6,17.8333333333333,278,2010-10-05
2010,94,0.38099,8.83333333333333,17.8333333333333,281,2010-10-08
2010,95,0.37536,5.5,15.1666666666667,284,2010-10-11
2010,96,0.37239,3.83333333333333,18.5,287,2010-10-14
2010,97,0.37359,2.66666666666667,16.3333333333333,290,2010-10-17
2010,98,0.3781,5.33333333333333,18.8333333333333,293,2010-10-20
2010,99,0.38252,5.66666666666667,12.3333333333333,296,2010-10-23
2010,100,0.37542,3.33333333333333,8.16666666666667,299,2010-10-26
2010,101,0.37316,5.16666666666667,10,302,2010-10-29
2010,102,0.37251,6.66666666666667,12.6666666666667,305,2010-11-01
2010,103,0.37863,5.5,15.8333333333333,308,2010-11-04
2010,104,0.37743,4.5,10.8333333333333,311,2010-11-07
2010,105,0.38532,1.16666666666667,6.83333333333333,314,2010-11-10
2010,106,0.38496,2.5,8.66666666666667,317,2010-11-13
2010,107,0.37307,5,10,320,2010-11-16
2010,108,0.36596,0.333333333333333,4.83333333333333,323,2010-11-19
2010,109,0.35265,-4.33333333333333,1.5,326,2010-11-22
2010,110,0.37482,-7.5,0,329,2010-11-25
2010,111,0.36086,-1.33333333333333,3,332,2010-11-28
2010,112,0.37652,-0.333333333333333,3,335,2010-12-01
2010,113,0.37961,-0.833333333333333,3,338,2010-12-04
2010,114,0.37747,-0.5,3.66666666666667,341,2010-12-07
2010,115,0.37905,1,5.33333333333333,344,2010-12-10
2010,116,0.36712,3.33333333333333,10,347,2010-12-13
2010,117,0.35115,-0.5,3.83333333333333,350,2010-12-16
2010,118,0.35835,-1.66666666666667,1.5,353,2010-12-19
2010,119,0.36674,-0.833333333333333,2.33333333333333,356,2010-12-22
2010,120,0.36677,0.333333333333333,2.83333333333333,359,2010-12-25
2010,121,0.36578,-0.166666666666667,3.5,362,2010-12-28
2011,1,0.37144,-8.33333333333333,-1.5,2,2011-01-02
2011,2,0.37325,-3.83333333333333,2.33333333333333,5,2011-01-05
2011,3,0.36198,-0.666666666666667,3.66666666666667,8,2011-01-08
2011,4,0.37903,-5.33333333333333,0.833333333333333,11,2011-01-11
2011,5,0.37688,3,7.83333333333333,14,2011-01-14
2011,6,0.37539,3.16666666666667,7.66666666666667,17,2011-01-17
2011,7,0.37673,-0.333333333333333,5,20,2011-01-20
2011,8,0.37483,1.33333333333333,8,23,2011-01-23
2011,9,0.37413,2.5,11,26,2011-01-26
2011,10,0.36779,0.833333333333333,7.5,29,2011-01-29
2011,11,0.3757,-3.66666666666667,2.66666666666667,32,2011-02-01
2011,12,0.37295,-0.166666666666667,6.33333333333333,35,2011-02-04
2011,13,0.37015,2,7,38,2011-02-07
2011,14,0.37522,-1,9,41,2011-02-10
2011,15,0.36756,1,9.66666666666667,44,2011-02-13
2011,16,0.3706,-0.5,3.83333333333333,47,2011-02-16
