"year","doy3","gcc","tmin","tmax","doy","date"
2015,78,0.37841,10.6666666666667,22.5,233,2015-08-21
2015,79,0.38277,9,17.5,236,2015-08-24
2015,80,0.38324,7.33333333333333,24.6666666666667,239,2015-08-27
2015,81,0.38295,16.8333333333333,27.3333333333333,242,2015-08-30
2015,82,0.38538,15.3333333333333,29.1666666666667,245,2015-09-02
2015,83,0.37855,17.5,30,248,2015-09-05
2015,84,0.37615,9.33333333333333,24.3333333333333,251,2015-09-08
2015,85,0.3796,4.66666666666667,18.5,254,2015-09-11
2015,86,0.38059,12.5,25.3333333333333,257,2015-09-14
2015,87,0.3641,14.1666666666667,25.1666666666667,260,2015-09-17
2015,88,0.37953,7.5,23,263,2015-09-20
2015,89,0.37581,10,18.3333333333333,266,2015-09-23
2015,90,0.35806,13.5,22.3333333333333,269,2015-09-26
2015,91,0.3559,1.83333333333333,19.5,272,2015-09-29
2015,92,0.36595,1.33333333333333,17.5,275,2015-10-02
2015,93,0.36301,3.16666666666667,15.3333333333333,278,2015-10-05
2015,94,NA,2.33333333333333,13.8333333333333,281,2015-10-08
2015,95,0.35719,7.5,23.1666666666667,284,2015-10-11
2015,96,0.3509,1.83333333333333,14.1666666666667,287,2015-10-14
2015,97,0.36325,-3.5,11.5,290,2015-10-17
2015,98,0.36828,2,15.6666666666667,293,2015-10-20
2015,99,0.35688,1.83333333333333,12.1666666666667,296,2015-10-23
2015,100,0.36236,-1,11.3333333333333,299,2015-10-26
2015,101,0.35999,2.83333333333333,8.66666666666667,302,2015-10-29
2015,102,0.36505,3.16666666666667,10.3333333333333,305,2015-11-01
2015,103,0.35603,5.5,16.1666666666667,308,2015-11-04
2015,104,0.35442,0.333333333333333,9.5,311,2015-11-07
2015,105,0.35839,3.16666666666667,13.8333333333333,314,2015-11-10
2015,106,0.36002,-1.33333333333333,7,317,2015-11-13
2015,107,0.3566,2.66666666666667,11,320,2015-11-16
2015,108,0.34449,-2.83333333333333,5.66666666666667,323,2015-11-19
2015,109,0.34602,-10.5,-1.5,326,2015-11-22
2015,110,0.34108,-5.16666666666667,2.5,329,2015-11-25
2015,111,0.3474,-13.3333333333333,-0.333333333333333,332,2015-11-28
2015,112,0.34339,-5.16666666666667,2.5,335,2015-12-01
2015,113,0.3432,-4.83333333333333,5,338,2015-12-04
2015,114,0.34843,-2.16666666666667,5,341,2015-12-07
2015,115,0.34342,-2,4.16666666666667,344,2015-12-10
2015,116,0.33694,-0.833333333333333,1.66666666666667,347,2015-12-13
2015,117,0.33255,-7.16666666666667,-1,350,2015-12-16
2015,118,0.33938,-13.8333333333333,-6.16666666666667,353,2015-12-19
2015,119,0.33691,-5.5,-0.833333333333333,356,2015-12-22
2015,120,0.33205,-12.8333333333333,-3.5,359,2015-12-25
2015,121,0.33769,-16.8333333333333,-7.83333333333333,362,2015-12-28
2016,1,0.33797,-10,-1.66666666666667,2,2016-01-02
2016,2,0.33457,-8.16666666666667,-1.66666666666667,5,2016-01-05
2016,3,0.33406,-12,-2.83333333333333,8,2016-01-08
2016,4,0.32904,-28.5,-17.5,11,2016-01-11
2016,5,0.32965,-19,-10.3333333333333,14,2016-01-14
2016,6,0.32978,-29.3333333333333,-18,17,2016-01-17
2016,7,0.335,-21.5,-10.8333333333333,20,2016-01-20
2016,8,0.32847,-10.6666666666667,-4.16666666666667,23,2016-01-23
2016,9,0.33761,-6.66666666666667,-1.33333333333333,26,2016-01-26
2016,10,0.33778,-10.8333333333333,1.5,29,2016-01-29
2016,11,0.3359,-7.83333333333333,0.5,32,2016-02-01
2016,12,0.33721,-16.8333333333333,-4.66666666666667,35,2016-02-04
2016,13,0.33269,-12.3333333333333,-1.33333333333333,38,2016-02-07
2016,14,0.33451,-25.3333333333333,-11.1666666666667,41,2016-02-10
2016,15,0.33589,-26.3333333333333,-11.1666666666667,44,2016-02-13
2016,16,0.34135,-17.6666666666667,-2.33333333333333,47,2016-02-16
2016,17,0.3363,-5.33333333333333,2.83333333333333,50,2016-02-19
2016,18,0.33769,-9.5,0.166666666666667,53,2016-02-22
2016,19,0.34007,-9,1,56,2016-02-25
2016,20,0.33782,-8.83333333333333,4.33333333333333,59,2016-02-28
2016,21,0.34015,-17.6666666666667,-3.5,62,2016-03-02
2016,22,0.34703,-9.5,2.33333333333333,65,2016-03-05
2016,23,0.34381,-0.5,10,68,2016-03-08
2016,24,0.36038,-1.83333333333333,12.3333333333333,71,2016-03-11
2016,25,0.34753,3.5,13.3333333333333,74,2016-03-14
2016,26,0.34877,-2.83333333333333,3.33333333333333,77,2016-03-17
2016,27,0.34657,-7.33333333333333,4.16666666666667,80,2016-03-20
2016,28,0.34798,-6.5,5.66666666666667,83,2016-03-23
2016,29,0.35946,-3.33333333333333,6.33333333333333,86,2016-03-26
2016,30,0.35467,-1.66666666666667,13,89,2016-03-29
2016,31,0.35084,-4.33333333333333,4.33333333333333,92,2016-04-01
2016,32,0.35284,-8,2.5,95,2016-04-04
2016,33,0.35076,-4,3.16666666666667,98,2016-04-07
2016,34,0.35352,-7.66666666666667,2.83333333333333,101,2016-04-10
2016,35,0.3658,-4.16666666666667,13.8333333333333,104,2016-04-13
2016,36,0.37137,10.1666666666667,24.3333333333333,107,2016-04-16
2016,37,0.36771,4.16666666666667,15.1666666666667,110,2016-04-19
2016,38,0.37379,0.833333333333333,14.3333333333333,113,2016-04-22
2016,39,0.35873,2.5,7.83333333333333,116,2016-04-25
2016,40,0.35967,-0.166666666666667,14.6666666666667,119,2016-04-28
2016,41,0.36716,-0.666666666666667,17.3333333333333,122,2016-05-01
2016,42,0.36219,3.16666666666667,21.8333333333333,125,2016-05-04
2016,43,0.37573,4.66666666666667,25.8333333333333,128,2016-05-07
2016,44,0.36927,7.16666666666667,18.5,131,2016-05-10
2016,45,0.36654,2.16666666666667,9.83333333333333,134,2016-05-13
2016,46,0.36974,0.166666666666667,15.1666666666667,137,2016-05-16
2016,47,0.37418,3.5,23.1666666666667,140,2016-05-19
2016,48,0.3782,8.33333333333333,26.8333333333333,143,2016-05-22
2016,49,0.38142,12.6666666666667,24.8333333333333,146,2016-05-25
2016,50,0.37707,11.1666666666667,20.1666666666667,149,2016-05-28
2016,51,0.38262,9.16666666666667,21.6666666666667,152,2016-05-31
2016,52,0.37938,9.16666666666667,19,155,2016-06-03
2016,53,0.37967,7.5,21,158,2016-06-06
2016,54,0.38797,8.5,25.8333333333333,161,2016-06-09
2016,55,0.39234,11.8333333333333,22.5,164,2016-06-12
2016,56,0.38787,13,21.3333333333333,167,2016-06-15
2016,57,0.38552,14.6666666666667,27.3333333333333,170,2016-06-18
2016,58,0.38811,12,24.8333333333333,173,2016-06-21
2016,59,0.38529,11.8333333333333,27.8333333333333,176,2016-06-24
2016,60,0.38289,10.5,22.8333333333333,179,2016-06-27
2016,61,0.38405,8.66666666666667,24.6666666666667,182,2016-06-30
2016,62,0.38887,11.6666666666667,25.6666666666667,185,2016-07-03
2016,63,0.38468,14.6666666666667,27,188,2016-07-06
2016,64,0.39169,14,25.1666666666667,191,2016-07-09
2016,65,0.38543,17.5,24.1666666666667,194,2016-07-12
2016,66,0.38345,12.1666666666667,23,197,2016-07-15
2016,67,0.38254,13.1666666666667,27,200,2016-07-18
2016,68,0.38172,17.1666666666667,30.8333333333333,203,2016-07-21
2016,69,0.38201,16.5,28.5,206,2016-07-24
2016,70,0.3796,15.5,27.5,209,2016-07-27
2016,71,0.38208,12.3333333333333,27.5,212,2016-07-30
2016,72,0.38154,15.8333333333333,29.6666666666667,215,2016-08-02
2016,73,0.37782,14.6666666666667,26.3333333333333,218,2016-08-05
2016,74,0.38687,12.1666666666667,27.3333333333333,221,2016-08-08
2016,75,0.38046,16.3333333333333,25.6666666666667,224,2016-08-11
