"year","doy3","gcc","tmin","tmax","doy","date"
2015,78,0.39627,10.6666666666667,22.5,233,2015-08-21
2015,79,0.39613,9,17.5,236,2015-08-24
2015,80,0.39652,7.33333333333333,24.6666666666667,239,2015-08-27
2015,81,0.39752,16.8333333333333,27.3333333333333,242,2015-08-30
2015,82,0.39792,15.3333333333333,29.1666666666667,245,2015-09-02
2015,83,0.39347,17.5,30,248,2015-09-05
2015,84,0.39049,9.33333333333333,24.3333333333333,251,2015-09-08
2015,85,0.39397,4.66666666666667,18.5,254,2015-09-11
2015,86,0.39407,12.5,25.3333333333333,257,2015-09-14
2015,87,0.37617,14.1666666666667,25.1666666666667,260,2015-09-17
2015,88,0.39435,7.5,23,263,2015-09-20
2015,89,0.39242,10,18.3333333333333,266,2015-09-23
2015,90,0.37812,13.5,22.3333333333333,269,2015-09-26
2015,91,0.37087,1.83333333333333,19.5,272,2015-09-29
2015,92,0.38339,1.33333333333333,17.5,275,2015-10-02
2015,93,0.38182,3.16666666666667,15.3333333333333,278,2015-10-05
2015,94,NA,2.33333333333333,13.8333333333333,281,2015-10-08
2015,95,0.36788,7.5,23.1666666666667,284,2015-10-11
2015,96,0.36074,1.83333333333333,14.1666666666667,287,2015-10-14
2015,97,0.37219,-3.5,11.5,290,2015-10-17
2015,98,0.3749,2,15.6666666666667,293,2015-10-20
2015,99,0.36685,1.83333333333333,12.1666666666667,296,2015-10-23
2015,100,0.37408,-1,11.3333333333333,299,2015-10-26
2015,101,0.37118,2.83333333333333,8.66666666666667,302,2015-10-29
2015,102,0.37481,3.16666666666667,10.3333333333333,305,2015-11-01
2015,103,0.36671,5.5,16.1666666666667,308,2015-11-04
2015,104,0.36577,0.333333333333333,9.5,311,2015-11-07
2015,105,0.36739,3.16666666666667,13.8333333333333,314,2015-11-10
2015,106,0.36932,-1.33333333333333,7,317,2015-11-13
2015,107,0.36613,2.66666666666667,11,320,2015-11-16
2015,108,0.3538,-2.83333333333333,5.66666666666667,323,2015-11-19
2015,109,0.35614,-10.5,-1.5,326,2015-11-22
2015,110,0.34999,-5.16666666666667,2.5,329,2015-11-25
2015,111,0.35826,-13.3333333333333,-0.333333333333333,332,2015-11-28
2015,112,0.35486,-5.16666666666667,2.5,335,2015-12-01
2015,113,0.3548,-4.83333333333333,5,338,2015-12-04
2015,114,0.35816,-2.16666666666667,5,341,2015-12-07
2015,115,0.3549,-2,4.16666666666667,344,2015-12-10
2015,116,0.35128,-0.833333333333333,1.66666666666667,347,2015-12-13
2015,117,0.34478,-7.16666666666667,-1,350,2015-12-16
2015,118,0.35032,-13.8333333333333,-6.16666666666667,353,2015-12-19
2015,119,0.34817,-5.5,-0.833333333333333,356,2015-12-22
2015,120,0.34379,-12.8333333333333,-3.5,359,2015-12-25
2015,121,0.34699,-16.8333333333333,-7.83333333333333,362,2015-12-28
2016,1,0.34818,-10,-1.66666666666667,2,2016-01-02
2016,2,0.34773,-8.16666666666667,-1.66666666666667,5,2016-01-05
2016,3,0.34419,-12,-2.83333333333333,8,2016-01-08
2016,4,0.3423,-28.5,-17.5,11,2016-01-11
2016,5,0.33911,-19,-10.3333333333333,14,2016-01-14
2016,6,0.34107,-29.3333333333333,-18,17,2016-01-17
2016,7,0.3461,-21.5,-10.8333333333333,20,2016-01-20
2016,8,0.34266,-10.6666666666667,-4.16666666666667,23,2016-01-23
2016,9,0.34679,-6.66666666666667,-1.33333333333333,26,2016-01-26
