"year","doy3","gcc","tmin","tmax","doy","date"
2015,82,0.34994,13.5,28,245,2015-09-02
2015,83,0.35712,11,26.6666666666667,248,2015-09-05
2015,84,0.3565,13.3333333333333,30.1666666666667,251,2015-09-08
2015,85,0.35487,14.3333333333333,24.6666666666667,254,2015-09-11
2015,86,0.35438,9.33333333333333,20.1666666666667,257,2015-09-14
2015,87,0.35287,10.1666666666667,26.5,260,2015-09-17
2015,88,0.35183,10.1666666666667,24.1666666666667,263,2015-09-20
2015,89,0.35079,6.16666666666667,20,266,2015-09-23
2015,90,0.35456,5.33333333333333,20.1666666666667,269,2015-09-26
2015,91,0.35045,9.33333333333333,22.6666666666667,272,2015-09-29
2015,92,0.3516,6.83333333333333,15.3333333333333,275,2015-10-02
2015,93,0.35192,3.66666666666667,12.6666666666667,278,2015-10-05
2015,94,0.34848,4,18,281,2015-10-08
2015,95,0.34617,3,16,284,2015-10-11
2015,96,0.34408,4,19.5,287,2015-10-14
2015,97,0.34692,-0.833333333333333,11.8333333333333,290,2015-10-17
2015,98,0.34339,-2.66666666666667,9.5,293,2015-10-20
2015,99,0.34367,2.66666666666667,13.3333333333333,296,2015-10-23
2015,100,0.34562,-2.16666666666667,10.6666666666667,299,2015-10-26
2015,101,0.34163,1.16666666666667,16.6666666666667,302,2015-10-29
2015,102,0.3424,-0.5,11.6666666666667,305,2015-11-01
2015,103,0.34172,1.83333333333333,17.8333333333333,308,2015-11-04
2015,104,0.33976,6,17.3333333333333,311,2015-11-07
2015,105,0.34072,-1,11.3333333333333,314,2015-11-10
2015,106,0.33769,4.16666666666667,9.66666666666667,317,2015-11-13
2015,107,0.33962,-3.66666666666667,9,320,2015-11-16
2015,108,0.336,-2.5,8.5,323,2015-11-19
2015,109,0.33482,-1.83333333333333,8.33333333333333,326,2015-11-22
2015,110,0.33826,-7.5,3.5,329,2015-11-25
2015,111,0.33466,0,11.8333333333333,332,2015-11-28
2015,112,0.33579,-6.33333333333333,2.33333333333333,335,2015-12-01
2015,113,0.33178,-1.5,5.66666666666667,338,2015-12-04
2015,114,0.33194,-4,8.66666666666667,341,2015-12-07
2015,115,0.33554,0.833333333333333,6.66666666666667,344,2015-12-10
2015,116,0.33677,3.33333333333333,11.3333333333333,347,2015-12-13
2015,117,0.33599,1.66666666666667,9.5,350,2015-12-16
2015,118,0.33429,-0.666666666666667,4.66666666666667,353,2015-12-19
2015,119,0.33517,-0.5,7,356,2015-12-22
2015,120,0.33089,2.83333333333333,14.1666666666667,359,2015-12-25
2015,121,0.33141,-2.5,5.33333333333333,362,2015-12-28
2016,1,0.32636,-3.16666666666667,1.33333333333333,2,2016-01-02
2016,2,0.32929,-13.6666666666667,-1.66666666666667,5,2016-01-05
2016,3,0.33179,-10.8333333333333,2.83333333333333,8,2016-01-08
2016,4,0.32407,-4.83333333333333,4.33333333333333,11,2016-01-11
2016,5,0.3266,-10,-3.33333333333333,14,2016-01-14
2016,6,0.32531,-5.83333333333333,0.666666666666667,17,2016-01-17
2016,7,0.32533,-13.3333333333333,-5.33333333333333,20,2016-01-20
2016,8,0.32974,-12.6666666666667,-3.66666666666667,23,2016-01-23
2016,9,0.32748,-8.5,2.33333333333333,26,2016-01-26
2016,10,0.33296,-7.83333333333333,2.83333333333333,29,2016-01-29
2016,11,0.33097,-3.66666666666667,7.5,32,2016-02-01
2016,12,0.32246,-2.5,9.33333333333333,35,2016-02-04
2016,13,0.31689,-11.1666666666667,2,38,2016-02-07
2016,14,0.32055,-9.66666666666667,-3.16666666666667,41,2016-02-10
2016,15,0.33026,-23.6666666666667,-7.5,44,2016-02-13
2016,16,0.32912,-17.6666666666667,-0.333333333333333,47,2016-02-16
2016,17,0.33145,-10.3333333333333,1.83333333333333,50,2016-02-19
2016,18,0.33103,-2.83333333333333,8.33333333333333,53,2016-02-22
2016,19,0.33274,-4.33333333333333,11,56,2016-02-25
2016,20,0.32805,-6.66666666666667,3.66666666666667,59,2016-02-28
2016,21,0.32885,-6,7.83333333333333,62,2016-03-02
2016,22,0.33482,-8.66666666666667,-1,65,2016-03-05
2016,23,0.33849,-4.5,9,68,2016-03-08
2016,24,0.33503,2.16666666666667,17.3333333333333,71,2016-03-11
2016,25,0.33792,0.166666666666667,11.6666666666667,74,2016-03-14
2016,26,0.33418,1.83333333333333,12.1666666666667,77,2016-03-17
2016,27,0.33602,-7.16666666666667,5.66666666666667,80,2016-03-20
2016,28,0.33131,-2.5,9.66666666666667,83,2016-03-23
2016,29,0.33374,-0.5,8.33333333333333,86,2016-03-26
2016,30,0.34016,-0.666666666666667,7.5,89,2016-03-29
2016,31,0.32733,2.33333333333333,17.5,92,2016-04-01
2016,32,0.33653,-6.66666666666667,1.16666666666667,95,2016-04-04
2016,33,0.33711,-6.33333333333333,5.66666666666667,98,2016-04-07
2016,34,0.33975,-4,6.83333333333333,101,2016-04-10
2016,35,0.34028,-0.833333333333333,10.8333333333333,104,2016-04-13
2016,36,0.34271,-1.5,14.1666666666667,107,2016-04-16
2016,37,0.34332,1.5,19.8333333333333,110,2016-04-19
2016,38,0.34131,3,20.6666666666667,113,2016-04-22
2016,39,0.34232,2,14.5,116,2016-04-25
2016,40,0.33872,-1,12.1666666666667,119,2016-04-28
2016,41,0.34116,3.5,14,122,2016-05-01
2016,42,0.3407,4.33333333333333,8.16666666666667,125,2016-05-04
2016,43,0.34472,6,12.5,128,2016-05-07
2016,44,0.34686,1.5,16.5,131,2016-05-10
2016,45,0.34308,6.5,23.3333333333333,134,2016-05-13
2016,46,0.34685,2.66666666666667,15.3333333333333,137,2016-05-16
2016,47,0.34907,5.33333333333333,19,140,2016-05-19
2016,48,0.35346,7.33333333333333,21.1666666666667,143,2016-05-22
2016,49,0.35854,9,23.6666666666667,146,2016-05-25
2016,50,0.36052,15.1666666666667,30.1666666666667,149,2016-05-28
2016,51,0.36478,11.6666666666667,24.5,152,2016-05-31
2016,52,0.36983,11.6666666666667,23.5,155,2016-06-03
2016,53,0.3663,14.5,23.8333333333333,158,2016-06-06
2016,54,0.37192,9,20.3333333333333,161,2016-06-09
2016,55,0.36818,8.83333333333333,19.8333333333333,164,2016-06-12
2016,56,0.36829,9,22.8333333333333,167,2016-06-15
2016,57,0.36971,10,27,170,2016-06-18
2016,58,0.36876,10.6666666666667,28.3333333333333,173,2016-06-21
2016,59,0.37022,9.5,25.6666666666667,176,2016-06-24
2016,60,0.37141,14,28.8333333333333,179,2016-06-27
2016,61,0.36885,14.1666666666667,26.5,182,2016-06-30
2016,62,0.37156,10.8333333333333,25.8333333333333,185,2016-07-03
2016,63,0.37149,15.5,30.5,188,2016-07-06
2016,64,0.37135,14.8333333333333,23.6666666666667,191,2016-07-09
2016,65,0.37291,11.8333333333333,24.1666666666667,194,2016-07-12
2016,66,0.37205,16.8333333333333,30.1666666666667,197,2016-07-15
2016,67,0.37058,16.6666666666667,30,200,2016-07-18
2016,68,0.37174,10.6666666666667,26.8333333333333,203,2016-07-21
2016,69,0.36981,15.3333333333333,32,206,2016-07-24
2016,70,0.37257,15,32,209,2016-07-27
2016,71,0.3731,16.6666666666667,29.1666666666667,212,2016-07-30
