#
# Transition date estimate for turkeypointenf39
#
# Site: turkeypointenf39
# Veg Type: EN
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2012
# Year max: 2018
# Final Processing Date: 2019-09-10
# Final Processing Time: 15:16:25
# Spline RMSE gcc_mean: 4.37933
# Spline RMSE gcc_50: 4.39368
# Spline RMSE gcc_75: 4.31241
# Spline RMSE gcc_90: 4.34853
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
turkeypointenf39,EN,1000,rising,gcc_90,2013-03-29,2013-04-10,2013-04-30,2013-03-28,2013-04-09,2013-04-29,2013-03-30,2013-04-11,2013-05-01,-26.32026,-20.56562,-10.00876,-30.20232,10.02315
turkeypointenf39,EN,1000,rising,gcc_90,2014-03-28,2014-04-11,2014-05-02,2014-03-27,2014-04-10,2014-05-01,2014-03-29,2014-04-13,2014-05-03,-28.06334,-22.03646,-10.74298,-32.33278,10.59799
turkeypointenf39,EN,1000,rising,gcc_90,2015-03-23,2015-04-04,2015-04-25,2015-03-22,2015-04-03,2015-04-24,2015-03-24,2015-04-05,2015-04-26,-31.94136,-25.86063,-16.04888,-35.48457,3.36761
turkeypointenf39,EN,1000,rising,gcc_90,2016-03-25,2016-04-09,2016-05-01,2016-03-24,2016-04-08,2016-04-30,2016-03-26,2016-04-10,2016-05-02,-23.08178,-19.14634,-12.26016,-25.55406,0.96815
turkeypointenf39,EN,1000,rising,gcc_90,2017-03-11,2017-03-25,2017-04-20,2017-03-10,2017-03-24,2017-04-19,2017-03-12,2017-03-26,2017-04-21,-29.70544,-24.34818,-15.17342,-32.94015,2.11449
turkeypointenf39,EN,1000,rising,gcc_90,2018-04-01,2018-04-16,2018-05-12,2018-03-31,2018-04-15,2018-05-11,2018-04-02,2018-04-17,2018-05-13,-33.75333,-27.30991,-16.41951,-37.54532,4.23192
turkeypointenf39,EN,1000,rising,gcc_75,2013-03-29,2013-04-10,2013-05-01,2013-03-28,2013-04-09,2013-04-30,2013-03-30,2013-04-11,2013-05-02,-28.10682,-22.53323,-11.87996,-31.89372,7.44975
turkeypointenf39,EN,1000,rising,gcc_75,2014-03-27,2014-04-11,2014-05-02,2014-03-26,2014-04-10,2014-05-01,2014-03-29,2014-04-12,2014-05-03,-30.83842,-24.46684,-13.41924,-34.56892,7.3275
turkeypointenf39,EN,1000,rising,gcc_75,2015-03-23,2015-04-03,2015-04-25,2015-03-22,2015-04-02,2015-04-24,2015-03-24,2015-04-04,2015-04-26,-33.50687,-28.45315,-19.10303,-36.87568,-1.71201
turkeypointenf39,EN,1000,rising,gcc_75,2016-03-26,2016-04-11,2016-05-05,2016-03-25,2016-04-10,2016-05-04,2016-03-27,2016-04-12,2016-05-06,-24.72314,-20.89997,-14.49549,-27.09525,-2.24041
turkeypointenf39,EN,1000,rising,gcc_75,2017-03-11,2017-03-24,2017-04-19,2017-03-10,2017-03-23,2017-04-17,2017-03-12,2017-03-25,2017-04-20,-31.98027,-27.17576,-18.36801,-34.98251,-2.37838
turkeypointenf39,EN,1000,rising,gcc_75,2018-04-01,2018-04-15,2018-05-11,2018-03-31,2018-04-14,2018-05-10,2018-04-02,2018-04-16,2018-05-12,-35.25742,-29.34176,-18.90304,-39.15837,1.06947
turkeypointenf39,EN,1000,rising,gcc_50,2013-03-29,2013-04-10,2013-04-30,2013-03-28,2013-04-09,2013-04-29,2013-03-30,2013-04-11,2013-05-01,-30.32334,-25.00876,-15.31233,-33.97955,3.05252
turkeypointenf39,EN,1000,rising,gcc_50,2014-03-29,2014-04-13,2014-05-03,2014-03-28,2014-04-12,2014-05-02,2014-03-30,2014-04-14,2014-05-04,-33.82003,-27.76436,-17.35002,-37.37239,2.05709
turkeypointenf39,EN,1000,rising,gcc_50,2015-03-20,2015-04-01,2015-04-22,2015-03-19,2015-03-31,2015-04-21,2015-03-21,2015-04-02,2015-04-23,-36.83859,-31.95276,-23.36116,-39.75991,-7.5032
turkeypointenf39,EN,1000,rising,gcc_50,2017-03-10,2017-03-23,2017-04-16,2017-03-09,2017-03-22,2017-04-15,2017-03-11,2017-03-24,2017-04-17,-35.0218,-30.52181,-22.94329,-37.72684,-8.52688
turkeypointenf39,EN,1000,rising,gcc_50,2018-03-30,2018-04-13,2018-05-10,2018-03-29,2018-04-12,2018-05-09,2018-03-31,2018-04-14,2018-05-11,-39.20975,-33.1746,-22.53406,-42.87667,-2.83077
turkeypointenf39,EN,1000,rising,gcc_mean,2013-03-29,2013-04-10,2013-05-01,2013-03-28,2013-04-09,2013-04-30,2013-03-30,2013-04-11,2013-05-02,-31.24926,-26.17007,-16.49566,-34.76702,1.38368
turkeypointenf39,EN,1000,rising,gcc_mean,2014-03-29,2014-04-13,2014-05-03,2014-03-28,2014-04-12,2014-05-02,2014-03-30,2014-04-14,2014-05-04,-34.58065,-28.67536,-18.72621,-38.09529,0.14807
turkeypointenf39,EN,1000,rising,gcc_mean,2015-03-20,2015-04-01,2015-04-22,2015-03-19,2015-03-31,2015-04-20,2015-03-21,2015-04-02,2015-04-23,-37.33351,-32.46921,-23.90818,-40.24063,-8.18867
turkeypointenf39,EN,1000,rising,gcc_mean,2017-03-10,2017-03-22,2017-04-16,2017-03-09,2017-03-21,2017-04-15,2017-03-11,2017-03-24,2017-04-17,-35.51805,-31.42628,-23.58043,-38.31708,-9.33372
turkeypointenf39,EN,1000,rising,gcc_mean,2018-03-31,2018-04-14,2018-05-10,2018-03-30,2018-04-13,2018-05-09,2018-04-01,2018-04-15,2018-05-11,-39.64993,-33.68158,-23.57208,-43.51376,-3.80588
turkeypointenf39,EN,1000,falling,gcc_90,2018-11-24,2018-11-05,2018-10-06,2018-11-25,2018-11-07,2018-11-07,2018-11-23,2018-08-27,2018-08-27,-25.42722,-20.67248,-11.98237,-28.70405,4.30633
turkeypointenf39,EN,1000,falling,gcc_90,2017-12-08,2017-11-22,2017-10-21,2017-12-09,2017-11-23,2017-10-22,2017-12-07,2017-11-21,2017-10-20,-31.60898,-26.02441,-16.46162,-35.2447,1.95378
turkeypointenf39,EN,1000,falling,gcc_90,2016-11-29,2016-11-16,2016-10-25,2016-11-30,2016-11-17,2016-10-26,2016-11-28,2016-11-15,2016-10-24,-29.1515,-24.0709,-15.44773,-32.38998,1.12086
turkeypointenf39,EN,1000,falling,gcc_90,2015-12-03,2015-11-13,2015-10-15,2015-12-04,2015-11-14,2015-10-16,2015-12-02,2015-11-12,2015-10-14,-23.37712,-18.95057,-11.47486,-26.14175,3.0626
turkeypointenf39,EN,1000,falling,gcc_90,2014-12-01,2014-11-11,2014-10-12,2014-12-02,2014-11-12,2014-10-13,2014-11-30,2014-11-10,2014-10-11,-26.38015,-20.21172,-9.67976,-30.31844,10.55123
turkeypointenf39,EN,1000,falling,gcc_90,2013-12-18,2013-11-30,2013-10-31,2013-12-19,2013-12-01,2013-11-01,2013-12-17,2013-11-29,2013-10-30,-28.79426,-22.31138,-11.31146,-32.94901,9.92298
turkeypointenf39,EN,1000,falling,gcc_90,2012-12-07,2012-11-18,2012-10-17,2012-12-08,2012-11-19,2012-10-18,2012-12-06,2012-11-17,2012-10-16,-23.82345,-18.16086,-8.246,-27.57292,11.02975
turkeypointenf39,EN,1000,falling,gcc_75,2018-11-20,2018-11-01,2018-10-04,2018-11-21,2018-11-07,2018-11-07,2018-11-19,2018-08-27,2018-08-27,-26.08207,-21.52491,-13.675,-29.01942,1.22065
turkeypointenf39,EN,1000,falling,gcc_75,2017-12-11,2017-11-26,2017-10-27,2017-12-12,2017-11-27,2017-10-28,2017-12-10,2017-11-25,2017-10-26,-34.36836,-29.09925,-19.95678,-37.6293,-2.50906
turkeypointenf39,EN,1000,falling,gcc_75,2016-12-01,2016-11-18,2016-10-27,2016-12-02,2016-11-19,2016-10-28,2016-11-30,2016-11-17,2016-10-26,-31.09273,-26.35124,-17.78991,-34.1595,-1.95368
turkeypointenf39,EN,1000,falling,gcc_75,2015-12-05,2015-11-16,2015-10-19,2015-12-06,2015-11-17,2015-10-20,2015-12-04,2015-11-15,2015-10-18,-25.1288,-21.24908,-14.56102,-27.59744,-1.79739
turkeypointenf39,EN,1000,falling,gcc_75,2014-12-01,2014-11-11,2014-10-12,2014-12-02,2014-11-12,2014-10-13,2014-11-30,2014-11-10,2014-10-11,-28.37216,-22.35678,-12.0922,-32.07909,7.22305
turkeypointenf39,EN,1000,falling,gcc_75,2013-12-17,2013-11-29,2013-10-30,2013-12-18,2013-11-30,2013-10-31,2013-12-16,2013-11-27,2013-10-29,-30.76921,-24.46503,-13.40125,-34.63965,7.36253
turkeypointenf39,EN,1000,falling,gcc_75,2012-12-07,2012-11-17,2012-10-16,2012-12-08,2012-11-18,2012-10-17,2012-12-06,2012-11-16,2012-10-15,-25.76226,-19.90213,-10.04953,-29.46479,8.91848
turkeypointenf39,EN,1000,falling,gcc_50,2018-11-25,2018-11-06,2018-10-07,2018-11-26,2018-11-07,2018-11-07,2018-11-24,2018-08-27,2018-08-27,-28.36125,-24.22233,-16.82117,-31.12049,-2.76642
turkeypointenf39,EN,1000,falling,gcc_50,2017-12-15,2017-12-02,2017-11-07,2017-12-16,2017-12-03,2017-11-08,2017-12-14,2017-12-01,2017-11-06,-38.47304,-33.73861,-25.1338,-41.76358,-8.61518
turkeypointenf39,EN,1000,falling,gcc_50,2016-12-09,2016-11-24,2016-11-06,2016-12-10,2016-11-25,2016-11-07,2016-12-08,2016-11-23,2016-11-05,-34.94961,-30.55207,-23.26257,-37.63991,-9.05045
turkeypointenf39,EN,1000,falling,gcc_50,2014-12-02,2014-11-13,2014-10-14,2014-12-03,2014-11-14,2014-10-15,2014-12-01,2014-11-12,2014-10-13,-30.8895,-25.50649,-16.04126,-34.45215,1.94879
turkeypointenf39,EN,1000,falling,gcc_50,2013-12-18,2013-11-30,2013-11-01,2013-12-19,2013-12-01,2013-11-02,2013-12-17,2013-11-29,2013-10-31,-34.3564,-28.17745,-17.4695,-38.39141,2.98552
turkeypointenf39,EN,1000,falling,gcc_50,2012-12-07,2012-11-18,2012-10-18,2012-12-08,2012-11-19,2012-10-19,2012-12-06,2012-11-17,2012-10-17,-28.34912,-22.83321,-13.45797,-32.00499,5.08595
turkeypointenf39,EN,1000,falling,gcc_mean,2018-12-06,2018-11-14,2018-10-12,2018-12-07,2018-11-15,2018-11-07,2018-12-05,2018-11-13,2018-08-27,-30.6948,-26.28498,-18.44007,-33.54125,-3.77173
turkeypointenf39,EN,1000,falling,gcc_mean,2017-12-16,2017-12-02,2017-11-07,2017-12-17,2017-12-03,2017-11-09,2017-12-15,2017-12-01,2017-11-06,-39.16137,-34.14492,-25.62014,-42.28578,-9.45205
turkeypointenf39,EN,1000,falling,gcc_mean,2016-12-08,2016-11-24,2016-11-05,2016-12-09,2016-11-25,2016-11-06,2016-12-07,2016-11-23,2016-11-04,-35.66036,-31.42723,-23.55358,-38.43032,-9.41502
turkeypointenf39,EN,1000,falling,gcc_mean,2014-12-02,2014-11-13,2014-10-15,2014-12-03,2014-11-14,2014-10-16,2014-12-01,2014-11-12,2014-10-14,-31.595,-26.33681,-17.28573,-35.07174,0.08297
turkeypointenf39,EN,1000,falling,gcc_mean,2013-12-19,2013-12-02,2013-11-04,2013-12-20,2013-12-03,2013-11-05,2013-12-18,2013-12-01,2013-11-03,-35.01026,-28.94722,-18.68234,-38.77442,1.26384
turkeypointenf39,EN,1000,falling,gcc_mean,2012-12-09,2012-11-21,2012-10-20,2012-12-10,2012-11-22,2012-10-21,2012-12-08,2012-11-20,2012-10-19,-29.2951,-23.97644,-14.44463,-32.75371,3.35956
