#
# Transition date estimate for chibougamau
#
# Site: chibougamau
# Veg Type: EN
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2008
# Year max: 2010
# Final Processing Date: 2019-09-10
# Final Processing Time: 15:13:52
# Spline RMSE gcc_mean: 2.73559
# Spline RMSE gcc_50: 2.72958
# Spline RMSE gcc_75: 2.65854
# Spline RMSE gcc_90: 2.9753
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
chibougamau,EN,1000,rising,gcc_90,2009-04-07,2009-04-19,2009-05-08,2009-04-06,2009-04-18,2009-05-07,2009-04-08,2009-04-20,2009-05-09,-12.12964,-6.00126,4.06132,-15.88026,23.82976
chibougamau,EN,1000,rising,gcc_90,2010-03-14,2010-03-28,2010-04-21,2010-03-13,2010-03-27,2010-04-20,2010-03-15,2010-03-29,2010-04-22,-10.21937,-5.3619,3.67275,-13.64458,20.73051
chibougamau,EN,1000,rising,gcc_75,2009-04-05,2009-04-17,2009-05-08,2009-04-04,2009-04-16,2009-05-07,2009-04-06,2009-04-18,2009-05-09,-15.51775,-9.57501,1.47975,-19.25681,21.51477
chibougamau,EN,1000,rising,gcc_75,2010-03-20,2010-04-03,2010-04-25,2010-03-19,2010-04-02,2010-04-24,2010-03-21,2010-04-04,2010-04-26,-9.93446,-5.03153,3.21621,-12.85303,19.05632
chibougamau,EN,1000,rising,gcc_50,2009-04-07,2009-04-19,2009-05-09,2009-04-06,2009-04-18,2009-05-08,2009-04-08,2009-04-20,2009-05-10,-18.1941,-11.88792,-1.35736,-21.91873,19.00771
chibougamau,EN,1000,rising,gcc_50,2010-03-21,2010-04-03,2010-04-24,2010-03-20,2010-04-02,2010-04-23,2010-03-22,2010-04-04,2010-04-25,-12.25728,-7.5464,1.03262,-15.26757,16.97791
chibougamau,EN,1000,rising,gcc_mean,2009-04-08,2009-04-19,2009-05-09,2009-04-07,2009-04-18,2009-05-08,2009-04-09,2009-04-20,2009-05-10,-18.11008,-12.22755,-1.5492,-22.00308,18.21639
chibougamau,EN,1000,rising,gcc_mean,2010-03-21,2010-04-03,2010-04-23,2010-03-20,2010-04-02,2010-04-22,2010-03-22,2010-04-04,2010-04-24,-12.68452,-7.97373,0.23382,-15.77145,16.18275
chibougamau,EN,1000,falling,gcc_90,2010-11-10,2010-10-28,2010-10-07,2010-11-11,2010-10-29,2010-10-20,2010-11-08,2010-10-27,2010-08-30,-7.72189,-3.11934,5.15414,-10.57787,20.44018
chibougamau,EN,1000,falling,gcc_90,2009-11-24,2009-10-31,2009-10-07,2009-11-25,2009-11-01,2009-10-08,2009-11-23,2009-10-30,2009-10-06,-8.87461,-3.4385,5.9133,-12.28467,24.07546
chibougamau,EN,1000,falling,gcc_90,2008-11-18,2008-11-04,2008-10-15,2009-03-12,2008-11-05,2008-10-16,2008-11-15,2008-11-03,2008-10-14,-8.54728,-3.96845,4.88416,-11.83587,21.33204
chibougamau,EN,1000,falling,gcc_75,2010-11-07,2010-10-26,2010-10-06,2010-11-08,2010-10-27,2010-10-20,2010-11-06,2010-10-25,2010-08-30,-8.19538,-3.73603,3.91235,-11.06578,18.59943
chibougamau,EN,1000,falling,gcc_75,2009-11-01,2009-10-19,2009-10-01,2009-11-02,2009-10-20,2009-10-02,2009-10-31,2009-10-18,2009-09-30,-5.87984,-1.12213,6.67901,-8.83215,22.03156
chibougamau,EN,1000,falling,gcc_75,2009-02-05,2008-12-10,2008-10-27,2009-03-12,2009-03-12,2008-10-28,2008-11-15,2008-11-15,2008-10-26,-18.6647,-12.04952,-2.01681,-21.96956,17.92813
chibougamau,EN,1000,falling,gcc_50,2010-11-05,2010-10-22,2010-10-02,2010-11-06,2010-10-23,2010-10-20,2010-11-04,2010-10-21,2010-08-30,-9.68367,-5.20237,2.67834,-12.49174,16.76158
chibougamau,EN,1000,falling,gcc_50,2009-11-20,2009-10-30,2009-10-07,2009-11-21,2009-10-31,2009-10-08,2009-11-19,2009-10-29,2009-10-06,-12.35537,-7.02238,2.10772,-15.77818,19.30432
chibougamau,EN,1000,falling,gcc_50,2009-02-05,2008-12-13,2008-10-26,2009-03-12,2009-03-12,2008-10-28,2008-11-15,2008-11-15,2008-10-25,-20.43188,-13.95339,-3.86375,-23.62623,15.10143
chibougamau,EN,1000,falling,gcc_mean,2010-11-07,2010-10-21,2010-10-01,2010-11-08,2010-10-22,2010-10-20,2010-11-06,2010-10-20,2010-08-30,-10.15788,-5.73766,2.09758,-12.96043,16.18896
chibougamau,EN,1000,falling,gcc_mean,2009-11-19,2009-10-29,2009-10-07,2009-11-20,2009-10-30,2009-10-08,2009-11-18,2009-10-28,2009-10-06,-12.10855,-7.26589,1.52769,-15.45347,18.31097
chibougamau,EN,1000,falling,gcc_mean,2009-02-05,2008-12-14,2008-10-26,2009-03-12,2009-03-12,2008-10-27,2008-11-15,2008-11-15,2008-10-25,-20.04873,-14.02057,-4.19156,-23.16259,14.14166
