#
# Transition date estimate for niwot3
#
# Site: niwot3
# Veg Type: EN
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2015
# Year max: 2018
# Final Processing Date: 2019-09-10
# Final Processing Time: 15:14:11
# Spline RMSE gcc_mean: 2.99065
# Spline RMSE gcc_50: 3.35156
# Spline RMSE gcc_75: 3.74888
# Spline RMSE gcc_90: 3.49757
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
niwot3,EN,1000,rising,gcc_90,2016-04-05,2016-04-24,2016-05-18,2016-04-04,2016-04-23,2016-05-17,2016-04-06,2016-04-25,2016-05-19,1.28557,6.42832,15.54596,-2.08909,32.40834
niwot3,EN,1000,rising,gcc_90,2017-03-18,2017-04-09,2017-05-15,2017-03-17,2017-04-08,2017-05-14,2017-03-19,2017-04-10,2017-05-16,0.84372,6.40648,15.6375,-2.65875,33.66261
niwot3,EN,1000,rising,gcc_90,2018-04-10,2018-04-23,2018-05-11,2018-04-09,2018-04-22,2018-05-10,2018-04-11,2018-04-24,2018-05-12,0.01648,5.71122,15.77114,-3.56171,34.07867
niwot3,EN,1000,rising,gcc_75,2016-04-04,2016-04-23,2016-05-17,2016-04-03,2016-04-22,2016-05-16,2016-04-05,2016-04-25,2016-05-18,-1.11687,3.66418,12.57897,-4.25642,28.63505
niwot3,EN,1000,rising,gcc_75,2017-03-24,2017-04-17,2017-05-19,2017-03-23,2017-04-16,2017-05-18,2017-03-25,2017-04-19,2017-05-20,0.36929,5.2995,13.94263,-2.90261,30.7278
niwot3,EN,1000,rising,gcc_75,2018-04-06,2018-04-20,2018-05-10,2018-04-05,2018-04-19,2018-05-08,2018-04-07,2018-04-21,2018-05-11,-3.07761,2.36397,12.78783,-6.769,31.08711
niwot3,EN,1000,rising,gcc_50,2016-04-05,2016-04-24,2016-05-17,2016-04-04,2016-04-23,2016-05-16,2016-04-06,2016-04-25,2016-05-18,-3.65868,0.8183,8.78001,-6.61134,23.94258
niwot3,EN,1000,rising,gcc_50,2017-03-13,2017-04-05,2017-05-11,2017-03-12,2017-04-04,2017-05-10,2017-03-14,2017-04-06,2017-05-12,-4.07732,0.94075,9.54458,-7.3753,26.13271
niwot3,EN,1000,rising,gcc_50,2018-04-08,2018-04-22,2018-05-11,2018-04-07,2018-04-21,2018-05-10,2018-04-09,2018-04-23,2018-05-12,-5.18334,0.34341,9.94273,-8.57081,27.47515
niwot3,EN,1000,rising,gcc_mean,2016-04-08,2016-04-27,2016-05-18,2016-04-07,2016-04-26,2016-05-17,2016-04-09,2016-04-28,2016-05-19,-3.30926,1.16243,8.97815,-6.35,24.10175
niwot3,EN,1000,rising,gcc_mean,2017-03-10,2017-04-04,2017-05-10,2017-03-09,2017-04-03,2017-05-08,2017-03-11,2017-04-05,2017-05-11,-4.39268,0.57433,9.19401,-7.64952,25.52306
niwot3,EN,1000,rising,gcc_mean,2018-04-09,2018-04-22,2018-05-09,2018-04-08,2018-04-21,2018-05-08,2018-04-10,2018-04-23,2018-05-10,-5.28936,0.04066,8.83111,-8.58011,26.19689
niwot3,EN,1000,falling,gcc_90,2018-11-09,2018-10-24,2018-10-04,2018-11-10,2018-10-25,2018-10-05,2018-11-08,2018-10-23,2018-10-03,3.08424,8.09964,17.09521,-0.18604,33.92173
niwot3,EN,1000,falling,gcc_90,2017-11-19,2017-11-02,2017-10-09,2017-11-20,2017-11-03,2017-10-10,2017-11-18,2017-10-31,2017-10-08,-1.52158,4.19357,14.54502,-5.16698,33.62982
niwot3,EN,1000,falling,gcc_90,2016-11-09,2016-10-28,2016-10-11,2016-11-10,2016-10-29,2016-10-12,2016-11-08,2016-10-27,2016-10-10,0.25775,5.33541,14.90072,-3.30701,32.44227
niwot3,EN,1000,falling,gcc_90,2015-11-16,2015-10-26,2015-09-19,2015-11-17,2015-10-27,2015-09-21,2015-11-15,2015-10-25,2015-09-18,1.03999,8.98358,23.0603,-3.92865,48.9886
niwot3,EN,1000,falling,gcc_75,2018-11-11,2018-10-26,2018-10-04,2018-11-12,2018-10-27,2018-10-05,2018-11-10,2018-10-25,2018-10-03,0.73561,5.65435,14.30764,-2.60799,30.91513
niwot3,EN,1000,falling,gcc_75,2017-11-03,2017-10-20,2017-09-28,2017-11-04,2017-10-21,2017-09-29,2017-11-02,2017-10-19,2017-09-27,0.50019,5.45292,14.20404,-2.85381,30.7739
niwot3,EN,1000,falling,gcc_75,2016-11-12,2016-10-28,2016-10-09,2016-11-13,2016-10-29,2016-10-10,2016-11-11,2016-10-27,2016-10-08,-2.41306,2.83019,11.75823,-5.6519,28.62341
niwot3,EN,1000,falling,gcc_75,2015-11-11,2015-10-24,2015-09-22,2015-11-12,2015-10-25,2015-09-23,2015-11-10,2015-10-23,2015-09-21,-1.38192,5.97742,18.50995,-6.17665,42.72852
niwot3,EN,1000,falling,gcc_50,2018-11-19,2018-11-02,2018-10-08,2018-11-20,2018-11-03,2018-10-09,2018-11-18,2018-11-01,2018-10-07,-4.00176,0.95053,10.18608,-7.34802,27.08248
niwot3,EN,1000,falling,gcc_50,2017-11-08,2017-10-24,2017-10-01,2017-11-09,2017-10-25,2017-10-02,2017-11-07,2017-10-23,2017-09-30,-3.99195,0.77577,9.7082,-7.31018,26.20823
niwot3,EN,1000,falling,gcc_50,2016-11-09,2016-10-25,2016-10-05,2016-11-10,2016-10-26,2016-10-06,2016-11-08,2016-10-24,2016-10-04,-4.89048,-0.04792,8.06825,-7.884,23.9675
niwot3,EN,1000,falling,gcc_50,2015-11-12,2015-10-26,2015-09-27,2015-11-13,2015-10-27,2015-09-28,2015-11-11,2015-10-25,2015-09-26,-4.46491,1.89518,12.36431,-8.4812,33.06718
niwot3,EN,1000,falling,gcc_mean,2018-11-21,2018-11-01,2018-10-08,2018-11-22,2018-11-02,2018-10-09,2018-11-20,2018-10-31,2018-10-07,-3.66273,1.30566,9.87745,-6.82701,26.08295
niwot3,EN,1000,falling,gcc_mean,2017-11-10,2017-10-24,2017-09-29,2017-11-11,2017-10-25,2017-09-30,2017-11-09,2017-10-23,2017-09-28,-3.77777,1.02308,9.72312,-6.9249,25.7568
niwot3,EN,1000,falling,gcc_mean,2016-11-10,2016-10-27,2016-10-08,2016-11-11,2016-10-28,2016-10-09,2016-11-09,2016-10-26,2016-10-07,-4.50484,0.17333,8.2618,-7.58084,24.10238
niwot3,EN,1000,falling,gcc_mean,2015-11-13,2015-10-26,2015-09-27,2015-11-14,2015-10-27,2015-09-28,2015-11-12,2015-10-25,2015-09-26,-4.35518,2.11251,12.68242,-8.30821,33.47634
