#
# Transition date estimate for canadaOBS
#
# Site: canadaOBS
# Veg Type: EN
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2011
# Year max: 2018
# Final Processing Date: 2019-09-10
# Final Processing Time: 15:13:48
# Spline RMSE gcc_mean: 4.01929
# Spline RMSE gcc_50: 4.23161
# Spline RMSE gcc_75: 4.42352
# Spline RMSE gcc_90: 4.48374
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
canadaOBS,EN,1000,rising,gcc_mean,2016-03-27,2016-04-13,2016-05-04,2016-03-26,2016-04-12,2016-05-03,2016-03-28,2016-04-14,2016-05-05,-25.16505,-19.12017,-8.80546,-29.00739,11.18133
canadaOBS,EN,1000,rising,gcc_mean,2017-03-22,2017-04-11,2017-05-04,2017-03-06,2017-04-10,2017-05-03,2017-03-27,2017-04-12,2017-05-05,-25.22413,-19.29745,-8.78686,-29.19709,11.51083
canadaOBS,EN,1000,rising,gcc_mean,2018-03-17,2018-04-04,2018-04-28,2018-03-15,2018-03-15,2018-04-27,2018-04-26,2018-04-26,2018-04-29,-23.85913,-17.94689,-7.32042,-27.87358,13.11469
canadaOBS,EN,1000,falling,gcc_90,2017-11-22,2017-11-02,2017-10-06,2017-11-23,2017-11-03,2017-10-07,2017-11-21,2017-11-01,2017-10-05,-23.50908,-16.16099,-3.46908,-28.1563,20.77978
canadaOBS,EN,1000,falling,gcc_90,2016-11-14,2016-10-31,2016-10-11,2016-11-15,2016-11-09,2016-11-09,2016-11-13,2016-10-04,2016-10-04,-23.03249,-15.8177,-3.43636,-27.57221,20.44549
canadaOBS,EN,1000,falling,gcc_90,2015-11-21,2015-11-04,2015-10-12,2015-11-22,2015-11-05,2015-10-13,2015-11-20,2015-11-03,2015-10-11,-23.8751,-17.55409,-6.13233,-28.19481,15.6733
canadaOBS,EN,1000,falling,gcc_90,2014-11-15,2014-10-30,2014-10-07,2014-11-16,2014-10-31,2014-10-08,2014-11-14,2014-10-29,2014-10-06,-26.75308,-18.92197,-5.42178,-31.71809,20.52546
canadaOBS,EN,1000,falling,gcc_90,2013-11-24,2013-11-06,2013-10-12,2013-12-07,2013-12-07,2013-10-13,2013-11-01,2013-11-01,2013-10-11,-28.50992,-21.19369,-8.02939,-33.41995,16.54102
canadaOBS,EN,1000,falling,gcc_90,2012-11-11,2012-10-28,2012-10-06,2012-11-12,2012-10-29,2012-10-07,2012-11-10,2012-10-27,2012-10-05,-25.755,-19.02605,-6.53335,-30.35492,16.77613
canadaOBS,EN,1000,falling,gcc_90,2011-11-19,2011-10-31,2011-10-02,2011-11-20,2011-11-01,2011-10-03,2011-11-18,2011-10-30,2011-10-01,-23.96148,-16.44379,-2.98592,-28.96897,22.9109
canadaOBS,EN,1000,falling,gcc_75,2017-11-14,2017-10-28,2017-10-01,2017-11-15,2017-10-29,2017-10-02,2017-11-13,2017-10-27,2017-09-30,-22.5194,-15.91266,-4.75343,-26.57688,16.75344
canadaOBS,EN,1000,falling,gcc_75,2016-11-13,2016-10-30,2016-10-10,2016-11-14,2016-11-09,2016-11-09,2016-11-12,2016-10-04,2016-10-04,-24.13526,-17.24938,-5.76812,-28.68642,17.06251
canadaOBS,EN,1000,falling,gcc_75,2015-11-22,2015-11-04,2015-10-12,2015-11-23,2015-11-05,2015-10-13,2015-11-21,2015-11-03,2015-10-11,-25.26218,-19.06257,-8.27057,-29.15934,12.16792
canadaOBS,EN,1000,falling,gcc_75,2014-11-11,2014-10-28,2014-10-05,2014-11-12,2014-10-29,2014-10-06,2014-11-10,2014-10-27,2014-10-04,-25.98521,-19.27699,-6.9991,-30.63743,16.3276
canadaOBS,EN,1000,falling,gcc_75,2013-11-14,2013-10-31,2013-10-07,2013-12-07,2013-11-01,2013-10-08,2013-11-01,2013-10-30,2013-10-06,-26.26396,-20.05369,-8.43169,-30.66978,13.47961
canadaOBS,EN,1000,falling,gcc_75,2012-11-11,2012-10-27,2012-10-04,2012-11-12,2012-10-28,2012-10-05,2012-11-10,2012-10-26,2012-10-03,-26.88017,-20.34246,-8.5794,-31.13045,13.43677
canadaOBS,EN,1000,falling,gcc_75,2011-11-16,2011-10-26,2011-09-23,2011-11-17,2011-10-27,2011-09-24,2011-11-15,2011-10-25,2011-09-22,-24.91618,-16.79603,-3.16625,-30.32168,23.84859
canadaOBS,EN,1000,falling,gcc_50,2017-11-13,2017-10-27,2017-09-29,2017-11-14,2017-10-28,2017-09-30,2017-11-12,2017-10-26,2017-09-28,-24.26559,-18.25474,-7.85345,-28.22197,12.3652
canadaOBS,EN,1000,falling,gcc_50,2016-11-10,2016-10-27,2016-10-04,2016-11-11,2016-11-09,2016-10-05,2016-11-09,2016-10-04,2016-10-03,-26.17594,-19.80649,-8.6801,-30.27313,12.41298
