#
# Transition date estimate for oregonYP
#
# Site: oregonYP
# Veg Type: EN
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2011
# Year max: 2014
# Final Processing Date: 2019-09-10
# Final Processing Time: 15:14:30
# Spline RMSE gcc_mean: 4.55177
# Spline RMSE gcc_50: 4.64643
# Spline RMSE gcc_75: 4.93183
# Spline RMSE gcc_90: 5.30786
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
oregonYP,EN,1000,rising,gcc_90,2012-03-16,2012-03-26,2012-04-11,2012-03-15,2012-03-25,2012-04-10,2012-03-17,2012-03-27,2012-04-12,10.50362,16.0786,26.05022,6.85018,44.74317
oregonYP,EN,1000,rising,gcc_90,2013-02-24,2013-03-09,2013-04-05,2013-02-23,2013-03-08,2013-04-04,2013-02-25,2013-03-10,2013-04-06,13.27207,19.56802,30.80331,9.09445,52.47762
oregonYP,EN,1000,rising,gcc_90,2014-03-10,2014-03-22,2014-04-13,2014-03-09,2014-03-21,2014-04-12,2014-03-11,2014-03-23,2014-04-14,9.52891,16.26089,28.34662,5.33767,50.91788
oregonYP,EN,1000,rising,gcc_75,2012-03-15,2012-03-26,2012-04-11,2012-03-14,2012-03-25,2012-04-10,2012-03-16,2012-03-27,2012-04-12,8.39936,14.31268,24.18252,4.80738,42.90606
oregonYP,EN,1000,rising,gcc_75,2013-02-26,2013-03-12,2013-04-06,2013-02-25,2013-03-11,2013-04-05,2013-02-27,2013-03-13,2013-04-07,11.3792,17.78104,28.40661,7.46842,49.23272
oregonYP,EN,1000,rising,gcc_75,2014-03-11,2014-03-23,2014-04-14,2014-03-10,2014-03-22,2014-04-13,2014-03-12,2014-03-24,2014-04-15,8.2247,14.61873,26.27823,4.24031,47.63757
oregonYP,EN,1000,rising,gcc_50,2012-03-14,2012-03-25,2012-04-10,2012-03-13,2012-03-24,2012-04-09,2012-03-15,2012-03-26,2012-04-11,5.46593,11.22281,20.92665,1.93436,39.58449
oregonYP,EN,1000,rising,gcc_50,2013-02-26,2013-03-12,2013-04-05,2013-02-25,2013-03-11,2013-04-04,2013-02-27,2013-03-13,2013-04-06,8.40942,14.64161,25.04195,4.72778,45.0414
oregonYP,EN,1000,rising,gcc_50,2014-03-12,2014-03-24,2014-04-13,2014-03-11,2014-03-23,2014-04-12,2014-03-13,2014-03-25,2014-04-14,6.17065,12.0677,22.81346,2.09243,43.07001
oregonYP,EN,1000,rising,gcc_mean,2012-03-14,2012-03-25,2012-04-10,2012-03-13,2012-03-24,2012-04-09,2012-03-15,2012-03-26,2012-04-11,5.49841,11.25677,20.77913,2.12296,38.69061
oregonYP,EN,1000,rising,gcc_mean,2013-02-25,2013-03-10,2013-04-04,2013-02-24,2013-03-09,2013-04-03,2013-02-26,2013-03-11,2013-04-05,8.27861,14.02564,24.43495,4.47136,43.9652
oregonYP,EN,1000,rising,gcc_mean,2014-03-11,2014-03-23,2014-04-12,2014-03-10,2014-03-22,2014-04-11,2014-03-12,2014-03-24,2014-04-13,5.75077,11.66437,21.94982,2.08521,41.76985
oregonYP,EN,1000,falling,gcc_90,2014-12-05,2014-11-25,2014-11-07,2014-12-19,2014-11-26,2014-11-08,2014-11-25,2014-11-24,2014-11-06,20.64756,25.57493,33.72737,17.69943,49.22596
oregonYP,EN,1000,falling,gcc_90,2013-12-18,2013-12-02,2013-11-09,2013-12-19,2013-12-03,2013-11-10,2013-12-17,2013-12-01,2013-11-08,11.38371,18.21184,29.85754,7.03592,52.63231
oregonYP,EN,1000,falling,gcc_90,2012-12-30,2012-12-24,2012-12-10,2012-12-31,2012-12-25,2012-12-11,2012-12-29,2012-12-23,2012-12-09,10.10839,15.27454,25.19719,6.59119,43.50378
oregonYP,EN,1000,falling,gcc_75,2014-12-03,2014-11-25,2014-11-06,2014-12-19,2014-11-26,2014-11-07,2014-11-25,2014-11-24,2014-11-05,19.39788,23.41523,31.52931,16.43905,46.27639
oregonYP,EN,1000,falling,gcc_75,2013-12-14,2013-11-30,2013-11-08,2013-12-15,2013-12-01,2013-11-09,2013-12-13,2013-11-29,2013-11-07,10.24562,16.68823,27.65037,5.97058,49.19734
oregonYP,EN,1000,falling,gcc_75,2012-12-31,2012-12-24,2012-12-09,2013-01-01,2012-12-25,2012-12-10,2012-12-30,2012-12-23,2012-12-08,8.3119,13.79326,23.71863,5.18804,41.89039
oregonYP,EN,1000,falling,gcc_75,2011-12-07,2011-11-27,2011-11-13,2011-12-08,2011-11-28,2011-11-14,2011-12-06,2011-11-26,2011-11-12,8.0112,13.56023,23.46419,4.64509,41.04401
oregonYP,EN,1000,falling,gcc_50,2014-11-29,2014-11-20,2014-10-31,2014-12-19,2014-11-21,2014-11-01,2014-11-25,2014-11-19,2014-10-30,16.94682,21.2104,28.63315,14.58683,42.13969
oregonYP,EN,1000,falling,gcc_50,2013-12-16,2013-12-01,2013-11-07,2013-12-17,2013-12-02,2013-11-08,2013-12-15,2013-11-30,2013-11-06,8.03537,13.72024,24.62186,3.95636,44.96275
oregonYP,EN,1000,falling,gcc_50,2012-12-30,2012-12-22,2012-12-07,2012-12-31,2012-12-23,2012-12-08,2012-12-29,2012-12-21,2012-12-06,6.59854,12.40192,21.46804,3.56587,38.91022
oregonYP,EN,1000,falling,gcc_mean,2014-11-30,2014-11-22,2014-11-04,2014-12-19,2014-11-23,2014-11-05,2014-11-25,2014-11-21,2014-11-03,16.7115,20.71753,27.63705,14.27483,40.87411
oregonYP,EN,1000,falling,gcc_mean,2013-12-18,2013-12-02,2013-11-09,2013-12-19,2013-12-03,2013-11-10,2013-12-17,2013-12-01,2013-11-08,7.55519,13.56857,24.10412,3.64965,43.87202
oregonYP,EN,1000,falling,gcc_mean,2012-12-30,2012-12-23,2012-12-07,2012-12-31,2012-12-24,2012-12-08,2012-12-29,2012-12-22,2012-12-06,6.14563,11.29426,21.01049,3.27575,37.94183
