#
# Transition date estimate for oregonYP
#
# Site: oregonYP
# Veg Type: EN
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2012
# Year max: 2015
# Final Processing Date: 2019-09-10
# Final Processing Time: 15:12:43
# Spline RMSE gcc_mean: 0.0119
# Spline RMSE gcc_50: 0.01191
# Spline RMSE gcc_75: 0.01364
# Spline RMSE gcc_90: 0.01799
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
oregonYP,EN,1000,rising,gcc_90,2012-03-06,2012-03-23,2012-04-15,2012-02-15,2012-03-11,2012-04-06,2012-03-20,2012-04-02,2012-04-23,-0.07679,-0.06407,-0.04023,-0.08575,0.00459
oregonYP,EN,1000,rising,gcc_90,2013-03-28,2013-04-09,2013-04-27,2013-03-18,2013-04-01,2013-04-19,2013-04-07,2013-04-17,2013-05-04,-0.06092,-0.0494,-0.02982,-0.06785,0.00803
oregonYP,EN,1000,rising,gcc_90,2014-03-29,2014-04-09,2014-04-28,2014-03-11,2014-04-02,2014-04-21,2014-04-06,2014-04-17,2014-05-05,-0.07624,-0.06324,-0.03992,-0.0848,0.00258
oregonYP,EN,1000,rising,gcc_75,2012-03-13,2012-03-26,2012-04-16,2012-02-28,2012-03-21,2012-04-10,2012-03-21,2012-04-01,2012-04-21,-0.09072,-0.07641,-0.04935,-0.10087,0.00074
oregonYP,EN,1000,rising,gcc_75,2013-03-25,2013-04-07,2013-04-27,2013-03-18,2013-04-01,2013-04-20,2013-04-02,2013-04-13,2013-05-03,-0.07555,-0.06318,-0.04188,-0.08357,-0.0011
oregonYP,EN,1000,rising,gcc_75,2014-03-28,2014-04-09,2014-04-27,2014-03-19,2014-04-04,2014-04-22,2014-04-03,2014-04-15,2014-05-02,-0.08894,-0.07545,-0.05205,-0.09786,-0.0074
oregonYP,EN,1000,rising,gcc_50,2012-03-16,2012-03-30,2012-04-18,2012-03-07,2012-03-25,2012-04-14,2012-03-22,2012-04-04,2012-04-22,-0.10146,-0.08492,-0.05766,-0.11175,-0.00404
oregonYP,EN,1000,rising,gcc_50,2013-03-25,2013-04-06,2013-04-26,2013-03-19,2013-04-02,2013-04-20,2013-03-31,2013-04-11,2013-05-01,-0.08598,-0.07423,-0.05241,-0.09415,-0.01089
oregonYP,EN,1000,rising,gcc_50,2014-03-28,2014-04-10,2014-04-29,2014-03-20,2014-04-06,2014-04-25,2014-04-03,2014-04-16,2014-05-03,-0.09922,-0.0861,-0.06158,-0.10851,-0.01527
oregonYP,EN,1000,rising,gcc_mean,2012-03-14,2012-03-29,2012-04-17,2012-03-03,2012-03-24,2012-04-13,2012-03-21,2012-04-03,2012-04-21,-0.09923,-0.08316,-0.05685,-0.10922,-0.0047
oregonYP,EN,1000,rising,gcc_mean,2013-03-27,2013-04-08,2013-04-27,2013-03-22,2013-04-03,2013-04-21,2013-04-02,2013-04-13,2013-05-02,-0.08184,-0.06971,-0.04891,-0.08948,-0.00897
oregonYP,EN,1000,rising,gcc_mean,2014-03-28,2014-04-10,2014-04-29,2014-03-21,2014-04-05,2014-04-24,2014-04-03,2014-04-16,2014-05-02,-0.09778,-0.08398,-0.05929,-0.10669,-0.01442
oregonYP,EN,1000,falling,gcc_90,2014-12-29,2014-12-10,2014-11-18,2015-01-12,2014-12-19,2014-12-19,2014-11-25,2014-11-25,2014-08-29,-0.06147,-0.05145,-0.03475,-0.06774,-0.00243
oregonYP,EN,1000,falling,gcc_90,2013-12-05,2013-11-22,2013-10-27,2013-12-16,2013-12-01,2013-11-06,2013-11-25,2013-11-11,2013-10-17,-0.06948,-0.05705,-0.03495,-0.07787,0.0077
oregonYP,EN,1000,falling,gcc_90,2013-01-10,2012-12-28,2012-11-23,2013-01-20,2013-01-08,2012-12-20,2012-12-29,2012-12-16,2012-09-09,-0.0625,-0.05144,-0.03307,-0.06914,0.00262
oregonYP,EN,1000,falling,gcc_75,2014-12-23,2014-12-02,2014-11-03,2015-01-03,2014-12-19,2014-11-04,2014-11-25,2014-11-25,2014-08-27,-0.06438,-0.05637,-0.04146,-0.06997,-0.01352
oregonYP,EN,1000,falling,gcc_75,2013-12-04,2013-11-19,2013-10-24,2013-12-13,2013-11-26,2013-11-01,2013-11-26,2013-11-11,2013-10-18,-0.08089,-0.0681,-0.0446,-0.08938,-0.00157
oregonYP,EN,1000,falling,gcc_75,2013-01-04,2012-12-24,2012-11-27,2013-01-13,2012-12-29,2012-12-07,2012-12-28,2012-12-17,2012-11-16,-0.08116,-0.0683,-0.04519,-0.09001,-0.00064
oregonYP,EN,1000,falling,gcc_50,2015-01-06,2014-12-25,2014-11-18,2015-01-14,2015-01-03,2014-12-19,2014-12-27,2014-11-25,2014-11-03,-0.08314,-0.07354,-0.05663,-0.08935,-0.02398
oregonYP,EN,1000,falling,gcc_50,2013-12-15,2013-11-28,2013-10-31,2013-12-23,2013-12-04,2013-11-07,2013-12-06,2013-11-21,2013-10-25,-0.09918,-0.08468,-0.05999,-0.1082,-0.01259
oregonYP,EN,1000,falling,gcc_50,2012-12-30,2012-12-17,2012-11-19,2013-01-07,2012-12-23,2012-11-27,2012-12-24,2012-12-09,2012-11-13,-0.08986,-0.07618,-0.05204,-0.09894,-0.00626
oregonYP,EN,1000,falling,gcc_mean,2015-01-07,2014-12-25,2014-11-20,2015-01-14,2015-01-03,2014-12-19,2014-12-27,2014-11-25,2014-11-07,-0.08307,-0.0727,-0.05544,-0.08888,-0.02284
oregonYP,EN,1000,falling,gcc_mean,2013-12-14,2013-11-28,2013-10-31,2013-12-22,2013-12-04,2013-11-07,2013-12-06,2013-11-21,2013-10-25,-0.09671,-0.08257,-0.05737,-0.10595,-0.01018
oregonYP,EN,1000,falling,gcc_mean,2013-01-03,2012-12-20,2012-11-18,2013-01-11,2012-12-26,2012-11-26,2012-12-27,2012-12-12,2012-11-11,-0.08602,-0.07269,-0.05013,-0.09492,-0.00557
