#
# Transition date estimate for turkeypointenf74
#
# Site: turkeypointenf74
# Veg Type: EN
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2012
# Year max: 2019
# Final Processing Date: 2019-09-10
# Final Processing Time: 15:13:21
# Spline RMSE gcc_mean: 0.0158
# Spline RMSE gcc_50: 0.01625
# Spline RMSE gcc_75: 0.01634
# Spline RMSE gcc_90: 0.01778
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
turkeypointenf74,EN,1000,rising,gcc_90,2013-04-10,2013-04-24,2013-05-20,2013-04-04,2013-04-20,2013-05-14,2013-04-16,2013-04-30,2013-05-24,-0.08424,-0.06744,-0.03705,-0.09499,0.01954
turkeypointenf74,EN,1000,rising,gcc_90,2014-04-18,2014-04-30,2014-05-19,2014-04-14,2014-04-14,2014-05-02,2014-05-14,2014-05-14,2014-05-28,-0.07544,-0.06165,-0.03871,-0.08386,0.00593
turkeypointenf74,EN,1000,rising,gcc_90,2015-04-13,2015-04-29,2015-05-19,2015-04-07,2015-04-22,2015-05-14,2015-04-20,2015-05-05,2015-05-23,-0.0749,-0.06015,-0.03473,-0.08431,0.01315
turkeypointenf74,EN,1000,rising,gcc_90,2016-04-11,2016-04-25,2016-05-22,2016-04-04,2016-04-20,2016-05-15,2016-04-18,2016-05-02,2016-05-28,-0.0832,-0.0691,-0.044,-0.09227,0.00327
turkeypointenf74,EN,1000,rising,gcc_90,2017-04-05,2017-04-20,2017-05-11,2017-03-29,2017-04-13,2017-05-04,2017-04-13,2017-04-26,2017-05-19,-0.08395,-0.0691,-0.0451,-0.09299,0.00271
turkeypointenf74,EN,1000,rising,gcc_90,2018-04-30,2018-05-13,2018-05-31,2018-04-23,2018-05-08,2018-05-26,2018-05-06,2018-05-18,2018-06-05,-0.06822,-0.05204,-0.02419,-0.07886,0.0294
turkeypointenf74,EN,1000,rising,gcc_75,2013-04-09,2013-04-22,2013-05-18,2013-04-03,2013-04-18,2013-05-12,2013-04-14,2013-04-27,2013-05-22,-0.09478,-0.07818,-0.04674,-0.10642,0.01048
turkeypointenf74,EN,1000,rising,gcc_75,2014-04-16,2014-04-28,2014-05-18,2014-04-14,2014-04-14,2014-05-01,2014-05-14,2014-05-14,2014-05-25,-0.0836,-0.07006,-0.04518,-0.0925,0.00039
turkeypointenf74,EN,1000,rising,gcc_75,2015-04-12,2015-04-28,2015-05-19,2015-04-06,2015-04-21,2015-05-14,2015-04-18,2015-05-04,2015-05-23,-0.08329,-0.06847,-0.04215,-0.09314,0.00645
turkeypointenf74,EN,1000,rising,gcc_75,2016-04-09,2016-04-24,2016-05-21,2016-04-03,2016-04-19,2016-05-13,2016-04-16,2016-04-30,2016-05-26,-0.09279,-0.07723,-0.05152,-0.10178,-0.00313
turkeypointenf74,EN,1000,rising,gcc_75,2017-04-04,2017-04-19,2017-05-10,2017-03-28,2017-04-13,2017-05-04,2017-04-11,2017-04-25,2017-05-17,-0.09347,-0.07825,-0.05366,-0.10277,-0.00463
turkeypointenf74,EN,1000,rising,gcc_75,2018-04-28,2018-05-11,2018-05-28,2018-04-22,2018-05-07,2018-05-24,2018-05-04,2018-05-15,2018-06-01,-0.08544,-0.06799,-0.03733,-0.0972,0.02116
turkeypointenf74,EN,1000,rising,gcc_50,2013-04-07,2013-04-21,2013-05-16,2013-04-03,2013-04-17,2013-05-11,2013-04-13,2013-04-26,2013-05-21,-0.11004,-0.09118,-0.05928,-0.12128,0.0027
turkeypointenf74,EN,1000,rising,gcc_50,2014-04-16,2014-04-28,2014-05-17,2014-04-14,2014-04-14,2014-05-01,2014-05-14,2014-05-14,2014-05-23,-0.09743,-0.08256,-0.05633,-0.10662,-0.00729
turkeypointenf74,EN,1000,rising,gcc_50,2015-04-11,2015-04-27,2015-05-18,2015-04-06,2015-04-21,2015-05-13,2015-04-18,2015-05-03,2015-05-22,-0.09613,-0.08037,-0.05329,-0.10566,-0.00199
turkeypointenf74,EN,1000,rising,gcc_50,2016-04-08,2016-04-23,2016-05-20,2016-04-01,2016-04-18,2016-05-13,2016-04-14,2016-04-29,2016-05-25,-0.10372,-0.08812,-0.06198,-0.11332,-0.0125
turkeypointenf74,EN,1000,rising,gcc_50,2017-04-04,2017-04-18,2017-05-10,2017-03-29,2017-04-13,2017-05-04,2017-04-11,2017-04-24,2017-05-17,-0.10556,-0.09123,-0.06502,-0.115,-0.01564
