#
# Transition date estimate for oregonMP
#
# Site: oregonMP
# Veg Type: EN
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2011
# Year max: 2018
# Final Processing Date: 2019-09-10
# Final Processing Time: 15:12:37
# Spline RMSE gcc_mean: 0.01179
# Spline RMSE gcc_50: 0.01208
# Spline RMSE gcc_75: 0.0125
# Spline RMSE gcc_90: 0.01453
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
oregonMP,EN,1000,rising,gcc_90,2012-04-02,2012-04-17,2012-05-13,2012-03-25,2012-04-10,2012-05-05,2012-04-10,2012-04-24,2012-05-19,-0.09486,-0.08427,-0.06697,-0.10102,-0.0336
oregonMP,EN,1000,rising,gcc_90,2013-04-02,2013-04-15,2013-05-10,2013-03-24,2013-04-09,2013-05-01,2013-04-10,2013-04-23,2013-05-18,-0.07899,-0.07011,-0.05376,-0.08508,-0.02262
oregonMP,EN,1000,rising,gcc_90,2014-04-06,2014-04-22,2014-05-20,2014-03-24,2014-04-13,2014-05-19,2014-04-16,2014-05-02,2014-05-27,-0.07619,-0.068,-0.05323,-0.08159,-0.02604
oregonMP,EN,1000,rising,gcc_75,2012-04-03,2012-04-17,2012-05-13,2012-03-28,2012-04-12,2012-05-07,2012-04-10,2012-04-23,2012-05-18,-0.10933,-0.09814,-0.07878,-0.1161,-0.04243
oregonMP,EN,1000,rising,gcc_75,2013-04-01,2013-04-14,2013-05-08,2013-03-25,2013-04-10,2013-05-01,2013-04-08,2013-04-20,2013-05-15,-0.09418,-0.08458,-0.06711,-0.10036,-0.03409
oregonMP,EN,1000,rising,gcc_75,2014-04-06,2014-04-22,2014-05-19,2014-03-26,2014-04-15,2014-05-18,2014-04-15,2014-05-01,2014-05-25,-0.08883,-0.08045,-0.06569,-0.09434,-0.03724
oregonMP,EN,1000,rising,gcc_75,2017-03-29,2017-04-14,2017-05-09,2017-03-19,2017-04-07,2017-05-01,2017-04-07,2017-04-21,2017-05-16,-0.0891,-0.08044,-0.06497,-0.09464,-0.03639
oregonMP,EN,1000,rising,gcc_50,2012-04-05,2012-04-20,2012-05-16,2012-03-30,2012-04-15,2012-05-10,2012-04-11,2012-04-26,2012-05-20,-0.11764,-0.10604,-0.0867,-0.12477,-0.04962
oregonMP,EN,1000,rising,gcc_50,2013-04-01,2013-04-15,2013-05-09,2013-03-26,2013-04-10,2013-05-02,2013-04-07,2013-04-20,2013-05-15,-0.10622,-0.0954,-0.07747,-0.11246,-0.0436
oregonMP,EN,1000,rising,gcc_50,2014-04-05,2014-04-20,2014-05-16,2014-03-27,2014-04-14,2014-05-15,2014-04-12,2014-04-27,2014-05-22,-0.1041,-0.09499,-0.0789,-0.11031,-0.04774
oregonMP,EN,1000,rising,gcc_50,2017-04-05,2017-04-19,2017-05-14,2017-03-28,2017-04-14,2017-05-06,2017-04-12,2017-04-26,2017-05-21,-0.10155,-0.09287,-0.07704,-0.10724,-0.04729
oregonMP,EN,1000,rising,gcc_mean,2012-04-06,2012-04-20,2012-05-16,2012-03-31,2012-04-15,2012-05-11,2012-04-12,2012-04-26,2012-05-20,-0.11598,-0.1054,-0.08669,-0.12276,-0.05116
oregonMP,EN,1000,rising,gcc_mean,2013-04-01,2013-04-15,2013-05-09,2013-03-26,2013-04-10,2013-05-01,2013-04-08,2013-04-20,2013-05-15,-0.10412,-0.09386,-0.07694,-0.10998,-0.04496
oregonMP,EN,1000,rising,gcc_mean,2014-04-05,2014-04-21,2014-05-17,2014-03-27,2014-04-15,2014-05-16,2014-04-13,2014-04-28,2014-05-23,-0.10172,-0.09253,-0.07742,-0.10739,-0.04755
oregonMP,EN,1000,rising,gcc_mean,2017-03-31,2017-04-15,2017-05-09,2017-03-21,2017-04-09,2017-05-02,2017-04-08,2017-04-21,2017-05-16,-0.10179,-0.09308,-0.07731,-0.10774,-0.04794
oregonMP,EN,1000,falling,gcc_90,2018-09-25,2018-09-11,2018-08-19,2018-09-26,2018-09-12,2018-08-20,2018-09-11,2018-08-30,2018-08-02,-0.05495,-0.04988,-0.04109,-0.0582,-0.02421
oregonMP,EN,1000,falling,gcc_90,2013-12-13,2013-11-28,2013-10-29,2013-12-25,2013-12-06,2013-11-09,2013-12-03,2013-11-18,2013-10-20,-0.07478,-0.06653,-0.0513,-0.08035,-0.02286
oregonMP,EN,1000,falling,gcc_90,2013-01-01,2012-12-18,2012-11-23,2013-01-05,2013-01-05,2012-12-04,2012-12-15,2012-12-15,2012-11-13,-0.07599,-0.06893,-0.05688,-0.08046,-0.03417
oregonMP,EN,1000,falling,gcc_90,2011-12-07,2011-11-18,2011-10-20,2012-01-14,2012-01-14,2011-10-30,2011-11-16,2011-11-16,2011-10-12,-0.08902,-0.07953,-0.06313,-0.095,-0.03138
oregonMP,EN,1000,falling,gcc_75,2018-11-29,2018-10-07,2018-09-06,2018-11-30,2018-10-08,2018-09-07,2018-10-19,2018-09-21,2018-08-29,-0.07937,-0.07292,-0.06161,-0.08367,-0.04038
oregonMP,EN,1000,falling,gcc_75,2016-12-16,2016-11-30,2016-10-27,2016-12-29,2016-12-01,2016-10-28,2016-12-07,2016-11-21,2016-10-16,-0.08815,-0.07972,-0.06514,-0.09372,-0.03679
oregonMP,EN,1000,falling,gcc_75,2013-12-12,2013-11-26,2013-10-27,2013-12-21,2013-12-03,2013-11-05,2013-12-03,2013-11-17,2013-10-19,-0.08734,-0.07857,-0.06339,-0.09284,-0.03409
oregonMP,EN,1000,falling,gcc_75,2012-12-30,2012-12-15,2012-11-20,2013-01-05,2013-01-05,2012-11-29,2012-12-15,2012-12-06,2012-11-10,-0.08883,-0.0812,-0.06845,-0.09392,-0.04302
oregonMP,EN,1000,falling,gcc_75,2011-12-12,2011-11-21,2011-10-21,2012-01-14,2012-01-14,2011-10-30,2011-11-16,2011-11-16,2011-10-15,-0.10131,-0.09095,-0.07308,-0.10814,-0.03926
oregonMP,EN,1000,falling,gcc_50,2016-12-15,2016-11-28,2016-10-22,2016-12-27,2016-11-29,2016-10-23,2016-12-06,2016-11-18,2016-10-11,-0.10019,-0.09178,-0.0772,-0.10581,-0.04859
oregonMP,EN,1000,falling,gcc_50,2013-12-12,2013-11-25,2013-10-26,2013-12-20,2013-12-02,2013-11-03,2013-12-04,2013-11-18,2013-10-20,-0.10023,-0.09054,-0.07462,-0.10614,-0.04369
oregonMP,EN,1000,falling,gcc_50,2012-12-30,2012-12-14,2012-11-18,2013-01-05,2013-01-05,2012-11-26,2012-12-15,2012-12-06,2012-11-10,-0.10104,-0.09233,-0.07794,-0.10637,-0.05013
oregonMP,EN,1000,falling,gcc_50,2011-12-12,2011-11-22,2011-10-22,2012-01-14,2012-01-14,2011-10-31,2011-11-16,2011-11-16,2011-10-17,-0.11147,-0.10059,-0.08174,-0.11821,-0.04654
oregonMP,EN,1000,falling,gcc_mean,2016-12-19,2016-12-02,2016-10-28,2017-01-20,2016-12-03,2016-10-29,2016-12-09,2016-11-23,2016-10-17,-0.09821,-0.08984,-0.0755,-0.1034,-0.04772
oregonMP,EN,1000,falling,gcc_mean,2013-12-15,2013-11-30,2013-11-01,2013-12-24,2013-12-06,2013-11-10,2013-12-07,2013-11-22,2013-10-25,-0.09801,-0.08951,-0.07419,-0.10374,-0.04517
oregonMP,EN,1000,falling,gcc_mean,2013-01-01,2012-12-18,2012-11-22,2013-01-05,2013-01-05,2012-11-30,2012-12-15,2012-12-15,2012-11-15,-0.0993,-0.09131,-0.07736,-0.10428,-0.05149
oregonMP,EN,1000,falling,gcc_mean,2011-12-15,2011-11-24,2011-10-24,2012-01-14,2012-01-14,2011-11-01,2011-11-16,2011-11-16,2011-10-18,-0.10946,-0.0989,-0.08125,-0.1164,-0.04632
