#
# Transition date estimate for canadaOBS
#
# Site: canadaOBS
# Veg Type: EN
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2011
# Year max: 2018
# Final Processing Date: 2019-09-10
# Final Processing Time: 15:12:00
# Spline RMSE gcc_mean: 0.01573
# Spline RMSE gcc_50: 0.01604
# Spline RMSE gcc_75: 0.01459
# Spline RMSE gcc_90: 0.01537
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
canadaOBS,EN,1000,rising,gcc_mean,2015-05-05,2015-05-27,2015-06-14,2015-03-22,2015-05-17,2015-06-07,2015-05-23,2015-06-04,2015-06-20,-0.13171,-0.12427,-0.11057,-0.13679,-0.08525
canadaOBS,EN,1000,rising,gcc_mean,2016-04-09,2016-04-25,2016-05-22,2016-03-22,2016-04-19,2016-05-13,2016-04-18,2016-05-03,2016-05-28,-0.13763,-0.12693,-0.10707,-0.14486,-0.07031
canadaOBS,EN,1000,rising,gcc_mean,2017-05-06,2017-05-21,2017-06-06,2017-04-29,2017-05-12,2017-06-01,2017-05-15,2017-05-28,2017-06-10,-0.12841,-0.11924,-0.10443,-0.13356,-0.07612
canadaOBS,EN,1000,rising,gcc_mean,2018-04-19,2018-04-30,2018-05-21,2018-03-15,2018-03-15,2018-05-11,2018-04-26,2018-05-08,2018-05-30,-0.13071,-0.12216,-0.1081,-0.13545,-0.0808
canadaOBS,EN,1000,falling,gcc_90,2018-10-14,2018-10-02,2018-09-14,2018-10-27,2018-10-07,2018-09-19,2018-10-07,2018-09-26,2018-09-10,-0.12273,-0.11203,-0.09207,-0.12999,-0.05435
canadaOBS,EN,1000,falling,gcc_90,2017-10-15,2017-09-30,2017-09-13,2017-10-23,2017-10-09,2017-09-19,2017-10-06,2017-09-23,2017-09-09,-0.10632,-0.09746,-0.0821,-0.11184,-0.05413
canadaOBS,EN,1000,falling,gcc_90,2016-11-03,2016-10-18,2016-09-22,2016-11-09,2016-11-09,2016-10-01,2016-10-04,2016-10-04,2016-09-16,-0.11289,-0.10215,-0.08441,-0.11948,-0.0496
canadaOBS,EN,1000,falling,gcc_90,2015-10-27,2015-10-17,2015-09-26,2015-11-01,2015-10-21,2015-10-02,2015-10-22,2015-10-11,2015-09-21,-0.12093,-0.11034,-0.09039,-0.12779,-0.05414
canadaOBS,EN,1000,falling,gcc_90,2014-10-21,2014-10-10,2014-09-20,2014-10-27,2014-10-16,2014-09-27,2014-10-14,2014-10-02,2014-09-15,-0.11372,-0.10406,-0.08716,-0.1194,-0.05611
canadaOBS,EN,1000,falling,gcc_90,2013-10-13,2013-09-29,2013-09-12,2013-10-21,2013-10-07,2013-09-18,2013-10-03,2013-09-22,2013-09-08,-0.10345,-0.09505,-0.07944,-0.10884,-0.05134
