#
# Transition date estimate for turkeypointenf39
#
# Site: turkeypointenf39
# Veg Type: EN
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2012
# Year max: 2019
# Final Processing Date: 2019-09-10
# Final Processing Time: 15:13:11
# Spline RMSE gcc_mean: 0.01267
# Spline RMSE gcc_50: 0.01285
# Spline RMSE gcc_75: 0.01281
# Spline RMSE gcc_90: 0.01324
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
turkeypointenf39,EN,1000,rising,gcc_90,2013-04-05,2013-04-18,2013-05-11,2013-04-01,2013-04-15,2013-05-06,2013-04-10,2013-04-22,2013-05-15,-0.09568,-0.07832,-0.05002,-0.10601,0.0053
turkeypointenf39,EN,1000,rising,gcc_90,2014-04-13,2014-04-25,2014-05-16,2014-04-04,2014-04-20,2014-05-10,2014-04-20,2014-05-01,2014-05-23,-0.06571,-0.05607,-0.0376,-0.07253,-0.00339
turkeypointenf39,EN,1000,rising,gcc_90,2015-04-09,2015-04-24,2015-05-16,2015-04-03,2015-04-18,2015-05-11,2015-04-16,2015-05-01,2015-05-20,-0.07926,-0.06835,-0.04823,-0.08642,-0.01155
turkeypointenf39,EN,1000,rising,gcc_90,2016-03-30,2016-04-12,2016-05-04,2016-03-20,2016-04-11,2016-05-03,2016-04-06,2016-04-18,2016-05-13,-0.09243,-0.08282,-0.06522,-0.09908,-0.03138
turkeypointenf39,EN,1000,rising,gcc_75,2013-04-05,2013-04-17,2013-05-10,2013-04-01,2013-04-14,2013-05-05,2013-04-09,2013-04-21,2013-05-13,-0.10417,-0.08745,-0.05804,-0.11539,-0.00233
turkeypointenf39,EN,1000,rising,gcc_75,2014-04-11,2014-04-24,2014-05-15,2014-04-03,2014-04-20,2014-05-09,2014-04-18,2014-04-30,2014-05-21,-0.07583,-0.0652,-0.04568,-0.08273,-0.00994
turkeypointenf39,EN,1000,rising,gcc_75,2015-04-09,2015-04-24,2015-05-15,2015-04-04,2015-04-18,2015-05-11,2015-04-15,2015-05-01,2015-05-19,-0.08826,-0.07653,-0.05595,-0.09563,-0.01648
turkeypointenf39,EN,1000,rising,gcc_75,2016-04-02,2016-04-14,2016-05-06,2016-03-25,2016-04-09,2016-04-29,2016-04-08,2016-04-20,2016-05-15,-0.09805,-0.08836,-0.07093,-0.10456,-0.03736
turkeypointenf39,EN,1000,rising,gcc_75,2017-04-03,2017-04-19,2017-05-10,2017-03-26,2017-04-12,2017-05-03,2017-04-12,2017-04-26,2017-05-15,-0.08378,-0.07482,-0.05883,-0.08972,-0.0294
turkeypointenf39,EN,1000,rising,gcc_50,2013-04-04,2013-04-16,2013-05-09,2013-04-01,2013-04-14,2013-05-04,2013-04-08,2013-04-20,2013-05-13,-0.11679,-0.09912,-0.06747,-0.12795,-0.00769
turkeypointenf39,EN,1000,rising,gcc_50,2014-04-12,2014-04-24,2014-05-14,2014-04-04,2014-04-20,2014-05-09,2014-04-18,2014-04-30,2014-05-20,-0.08455,-0.074,-0.05385,-0.09209,-0.01574
turkeypointenf39,EN,1000,rising,gcc_50,2015-04-10,2015-04-25,2015-05-16,2015-04-05,2015-04-19,2015-05-11,2015-04-16,2015-05-01,2015-05-19,-0.09658,-0.08441,-0.06237,-0.10432,-0.02225
turkeypointenf39,EN,1000,rising,gcc_50,2016-03-30,2016-04-12,2016-05-02,2016-03-23,2016-04-07,2016-04-25,2016-04-06,2016-04-17,2016-05-09,-0.10985,-0.09915,-0.08176,-0.11607,-0.04827
turkeypointenf39,EN,1000,rising,gcc_50,2017-03-31,2017-04-17,2017-05-08,2017-03-24,2017-04-09,2017-05-02,2017-04-08,2017-04-23,2017-05-13,-0.09587,-0.08557,-0.0687,-0.10208,-0.03591
turkeypointenf39,EN,1000,rising,gcc_50,2018-04-20,2018-05-05,2018-05-23,2018-04-11,2018-04-27,2018-05-16,2018-05-01,2018-05-13,2018-05-30,-0.09717,-0.08882,-0.07372,-0.1023,-0.04617
turkeypointenf39,EN,1000,rising,gcc_mean,2013-04-05,2013-04-17,2013-05-10,2013-04-01,2013-04-14,2013-05-05,2013-04-09,2013-04-20,2013-05-13,-0.11445,-0.09694,-0.06622,-0.12621,-0.00812
turkeypointenf39,EN,1000,rising,gcc_mean,2014-04-12,2014-04-25,2014-05-15,2014-04-05,2014-04-20,2014-05-09,2014-04-18,2014-04-30,2014-05-20,-0.08474,-0.07327,-0.05345,-0.09194,-0.01658
turkeypointenf39,EN,1000,rising,gcc_mean,2015-04-10,2015-04-25,2015-05-16,2015-04-05,2015-04-19,2015-05-11,2015-04-17,2015-05-01,2015-05-20,-0.09688,-0.08512,-0.06399,-0.10398,-0.02564
turkeypointenf39,EN,1000,rising,gcc_mean,2016-03-30,2016-04-11,2016-05-02,2016-03-21,2016-04-06,2016-04-25,2016-04-06,2016-04-17,2016-05-10,-0.1096,-0.10034,-0.08309,-0.11598,-0.05123
turkeypointenf39,EN,1000,rising,gcc_mean,2017-04-01,2017-04-17,2017-05-08,2017-03-25,2017-04-09,2017-05-02,2017-04-09,2017-04-24,2017-05-13,-0.09463,-0.08533,-0.06916,-0.10068,-0.03891
turkeypointenf39,EN,1000,rising,gcc_mean,2018-04-20,2018-05-05,2018-05-23,2018-04-11,2018-04-27,2018-05-16,2018-05-02,2018-05-13,2018-05-30,-0.09711,-0.08937,-0.0754,-0.10193,-0.04927
