#
# Transition date estimate for oregonYP
#
# Site: oregonYP
# Veg Type: EN
# ROI ID Number: 2000
# Aggregation period: 3day
# Year min: 2015
# Year max: 2018
# Final Processing Date: 2019-09-10
# Final Processing Time: 12:47:12
# Spline RMSE gcc_mean: 0.01189
# Spline RMSE gcc_50: 0.01181
# Spline RMSE gcc_75: 0.01253
# Spline RMSE gcc_90: 0.0148
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
oregonYP,EN,2000,rising,gcc_90,2016-03-23,2016-04-02,2016-04-16,2016-03-14,2016-03-25,2016-04-09,2016-04-01,2016-04-08,2016-04-24,-0.04806,-0.03967,-0.02495,-0.05338,0.00219
oregonYP,EN,2000,rising,gcc_90,2017-04-05,2017-04-22,2017-05-09,2017-03-16,2017-04-07,2017-04-30,2017-04-22,2017-05-02,2017-05-18,-0.05117,-0.04427,-0.03153,-0.05578,-0.00874
oregonYP,EN,2000,rising,gcc_90,2018-03-31,2018-04-09,2018-04-23,2018-03-21,2018-04-01,2018-04-15,2018-04-09,2018-04-16,2018-05-01,-0.05368,-0.04655,-0.03249,-0.05811,-0.00864
oregonYP,EN,2000,rising,gcc_75,2016-03-16,2016-03-28,2016-04-12,2016-03-09,2016-03-21,2016-04-07,2016-03-24,2016-04-03,2016-04-17,-0.0659,-0.05635,-0.04034,-0.07188,-0.00966
oregonYP,EN,2000,rising,gcc_75,2017-03-27,2017-04-19,2017-05-11,2017-03-14,2017-04-04,2017-05-04,2017-04-10,2017-04-29,2017-05-19,-0.06856,-0.06004,-0.04534,-0.07428,-0.01683
oregonYP,EN,2000,rising,gcc_75,2018-04-01,2018-04-11,2018-04-26,2018-03-23,2018-04-05,2018-04-19,2018-04-08,2018-04-16,2018-05-03,-0.06859,-0.06011,-0.04563,-0.07392,-0.01815
oregonYP,EN,2000,rising,gcc_50,2016-03-14,2016-03-27,2016-04-13,2016-03-06,2016-03-21,2016-04-08,2016-03-21,2016-04-02,2016-04-17,-0.07797,-0.06844,-0.0505,-0.08434,-0.01822
oregonYP,EN,2000,rising,gcc_50,2017-03-19,2017-04-10,2017-05-09,2017-03-09,2017-03-31,2017-05-02,2017-03-30,2017-04-20,2017-05-15,-0.08689,-0.07624,-0.05818,-0.09328,-0.02423
oregonYP,EN,2000,rising,gcc_50,2018-04-01,2018-04-10,2018-04-26,2018-03-25,2018-04-06,2018-04-20,2018-04-07,2018-04-15,2018-05-01,-0.08167,-0.07303,-0.05519,-0.08803,-0.02349
oregonYP,EN,2000,rising,gcc_mean,2016-03-17,2016-03-29,2016-04-14,2016-03-10,2016-03-23,2016-04-09,2016-03-24,2016-04-04,2016-04-19,-0.07354,-0.06423,-0.0472,-0.07954,-0.01528
oregonYP,EN,2000,rising,gcc_mean,2017-03-31,2017-04-21,2017-05-13,2017-03-21,2017-04-12,2017-05-06,2017-04-12,2017-04-29,2017-05-20,-0.07699,-0.06787,-0.05197,-0.08269,-0.02223
oregonYP,EN,2000,rising,gcc_mean,2018-03-31,2018-04-10,2018-04-25,2018-03-25,2018-04-06,2018-04-19,2018-04-07,2018-04-15,2018-05-01,-0.07862,-0.06933,-0.05251,-0.08412,-0.02189
oregonYP,EN,2000,falling,gcc_90,2017-12-23,2017-12-04,2017-10-27,2018-01-14,2017-12-24,2017-11-14,2017-12-03,2017-11-07,2017-08-15,-0.05303,-0.046,-0.03411,-0.0575,-0.01123
oregonYP,EN,2000,falling,gcc_90,2016-08-31,2016-08-20,2016-08-09,2016-11-20,2016-08-30,2016-08-15,2016-08-30,2016-08-13,2016-08-05,-0.03854,-0.03196,-0.01901,-0.04286,0.00275
oregonYP,EN,2000,falling,gcc_90,2016-01-05,2015-12-21,2015-09-05,2016-01-18,2016-01-02,2015-12-03,2015-12-23,2015-12-03,2015-08-18,-0.04742,-0.03829,-0.02355,-0.05282,0.00543
oregonYP,EN,2000,falling,gcc_75,2018-09-02,2018-08-23,2018-08-12,2018-09-12,2018-08-30,2018-08-17,2018-08-24,2018-08-17,2018-08-08,-0.06056,-0.05404,-0.04074,-0.06519,-0.01759
oregonYP,EN,2000,falling,gcc_75,2017-12-09,2017-11-19,2017-10-21,2017-12-28,2017-11-30,2017-10-31,2017-11-26,2017-11-08,2017-08-21,-0.07276,-0.06381,-0.04835,-0.0788,-0.0182
oregonYP,EN,2000,falling,gcc_75,2016-12-14,2016-11-29,2016-11-06,2016-12-30,2016-12-08,2016-11-07,2016-12-04,2016-11-20,2016-08-18,-0.07431,-0.06371,-0.04552,-0.08078,-0.01068
oregonYP,EN,2000,falling,gcc_75,2015-12-31,2015-12-16,2015-10-27,2016-01-07,2015-12-25,2015-11-22,2015-12-23,2015-12-05,2015-08-27,-0.06704,-0.05627,-0.03829,-0.07394,-0.00274
oregonYP,EN,2000,falling,gcc_50,2018-09-09,2018-08-29,2018-08-14,2018-09-18,2018-09-03,2018-08-19,2018-09-02,2018-08-22,2018-08-11,-0.07378,-0.06563,-0.04966,-0.07902,-0.02288
oregonYP,EN,2000,falling,gcc_50,2017-12-06,2017-11-18,2017-10-22,2017-12-17,2017-11-24,2017-10-29,2017-11-26,2017-11-11,2017-08-19,-0.09047,-0.0798,-0.06153,-0.09716,-0.02619
oregonYP,EN,2000,falling,gcc_50,2016-12-07,2016-11-22,2016-08-31,2016-12-17,2016-11-28,2016-09-07,2016-11-29,2016-11-16,2016-08-25,-0.09178,-0.08012,-0.05876,-0.0995,-0.01873
oregonYP,EN,2000,falling,gcc_50,2015-12-20,2015-12-02,2015-10-14,2015-12-28,2015-12-10,2015-11-01,2015-12-10,2015-11-21,2015-08-24,-0.07607,-0.06537,-0.04655,-0.08327,-0.00986
oregonYP,EN,2000,falling,gcc_mean,2018-09-01,2018-08-21,2018-08-11,2018-09-11,2018-08-27,2018-08-15,2018-08-24,2018-08-17,2018-08-08,-0.06871,-0.06079,-0.04721,-0.07382,-0.02136
oregonYP,EN,2000,falling,gcc_mean,2017-12-08,2017-11-20,2017-10-25,2017-12-22,2017-11-27,2017-10-26,2017-11-27,2017-11-12,2017-10-16,-0.08591,-0.07658,-0.05924,-0.0925,-0.02629
oregonYP,EN,2000,falling,gcc_mean,2016-12-09,2016-11-20,2016-08-27,2016-12-25,2016-11-28,2016-09-03,2016-11-28,2016-11-13,2016-08-21,-0.08362,-0.07227,-0.0529,-0.09065,-0.016
oregonYP,EN,2000,falling,gcc_mean,2015-12-26,2015-12-07,2015-10-23,2016-01-02,2015-12-16,2015-11-10,2015-12-15,2015-11-27,2015-08-24,-0.07434,-0.06301,-0.04489,-0.08096,-0.00915
