#
# Transition date estimate for canadaOBS
#
# Site: canadaOBS
# Veg Type: EN
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2011
# Year max: 2018
# Final Processing Date: 2019-09-10
# Final Processing Time: 12:46:20
# Spline RMSE gcc_mean: 0.01485
# Spline RMSE gcc_50: 0.01507
# Spline RMSE gcc_75: 0.01307
# Spline RMSE gcc_90: 0.01385
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
canadaOBS,EN,1000,rising,gcc_mean,2015-04-30,2015-05-27,2015-06-14,2014-12-06,2015-05-18,2015-06-08,2015-05-21,2015-06-03,2015-06-19,-0.13125,-0.12368,-0.11025,-0.13638,-0.08422
canadaOBS,EN,1000,rising,gcc_mean,2016-03-28,2016-04-19,2016-05-15,2016-03-05,2016-04-12,2016-05-09,2016-04-10,2016-04-26,2016-05-22,-0.14353,-0.13145,-0.11042,-0.15138,-0.06948
canadaOBS,EN,1000,rising,gcc_mean,2017-04-22,2017-05-07,2017-05-31,2017-04-14,2017-05-01,2017-05-25,2017-04-30,2017-05-13,2017-06-04,-0.13921,-0.12785,-0.10909,-0.1458,-0.07367
canadaOBS,EN,1000,rising,gcc_mean,2018-04-15,2018-04-27,2018-05-16,2018-03-15,2018-03-15,2018-05-09,2018-04-26,2018-05-03,2018-05-24,-0.13624,-0.12674,-0.111,-0.14204,-0.08066
canadaOBS,EN,1000,falling,gcc_90,2018-10-16,2018-10-03,2018-09-15,2018-10-29,2018-10-08,2018-09-19,2018-10-09,2018-09-28,2018-09-11,-0.1254,-0.11366,-0.09328,-0.13254,-0.05429
canadaOBS,EN,1000,falling,gcc_90,2017-10-20,2017-10-09,2017-09-20,2017-10-26,2017-10-14,2017-09-25,2017-10-14,2017-10-03,2017-09-16,-0.11761,-0.10693,-0.08777,-0.1245,-0.05216
canadaOBS,EN,1000,falling,gcc_90,2016-11-02,2016-10-20,2016-09-29,2016-11-09,2016-11-09,2016-10-19,2016-10-04,2016-10-04,2016-09-24,-0.12515,-0.11244,-0.09071,-0.13308,-0.04858
canadaOBS,EN,1000,falling,gcc_90,2015-11-03,2015-10-23,2015-10-04,2015-11-09,2015-10-27,2015-10-09,2015-10-29,2015-10-18,2015-10-01,-0.13062,-0.11813,-0.09486,-0.13884,-0.05296
canadaOBS,EN,1000,falling,gcc_90,2014-10-20,2014-10-10,2014-09-21,2014-10-25,2014-10-14,2014-09-26,2014-10-14,2014-10-04,2014-09-17,-0.1161,-0.106,-0.08735,-0.12252,-0.05383
canadaOBS,EN,1000,falling,gcc_90,2013-10-22,2013-10-11,2013-09-24,2013-10-29,2013-10-16,2013-09-28,2013-10-16,2013-10-06,2013-09-20,-0.12162,-0.11016,-0.08935,-0.12906,-0.05066
