#
# Transition date estimate for oregonYP
#
# Site: oregonYP
# Veg Type: EN
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2012
# Year max: 2015
# Final Processing Date: 2019-09-10
# Final Processing Time: 12:47:05
# Spline RMSE gcc_mean: 0.01187
# Spline RMSE gcc_50: 0.01192
# Spline RMSE gcc_75: 0.01346
# Spline RMSE gcc_90: 0.0171
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
oregonYP,EN,1000,rising,gcc_90,2012-03-09,2012-03-25,2012-04-16,2012-02-20,2012-03-15,2012-04-07,2012-03-21,2012-04-02,2012-04-23,-0.07727,-0.06302,-0.03892,-0.08614,0.00678
oregonYP,EN,1000,rising,gcc_90,2013-03-30,2013-04-10,2013-04-28,2013-03-20,2013-04-03,2013-04-21,2013-04-07,2013-04-18,2013-05-05,-0.05878,-0.04813,-0.02877,-0.06601,0.00823
oregonYP,EN,1000,rising,gcc_90,2014-03-25,2014-04-06,2014-04-26,2014-03-09,2014-03-31,2014-04-19,2014-04-02,2014-04-14,2014-05-02,-0.07974,-0.06675,-0.04244,-0.08874,0.00249
oregonYP,EN,1000,rising,gcc_75,2012-03-15,2012-03-28,2012-04-17,2012-03-04,2012-03-23,2012-04-12,2012-03-22,2012-04-02,2012-04-22,-0.08883,-0.07368,-0.04802,-0.09885,0.0026
oregonYP,EN,1000,rising,gcc_75,2013-03-25,2013-04-07,2013-04-27,2013-03-18,2013-04-01,2013-04-21,2013-04-01,2013-04-13,2013-05-02,-0.07532,-0.06305,-0.04186,-0.08332,-0.0011
oregonYP,EN,1000,rising,gcc_75,2014-03-27,2014-04-08,2014-04-27,2014-03-19,2014-04-04,2014-04-22,2014-04-02,2014-04-14,2014-05-01,-0.09003,-0.07666,-0.05204,-0.09857,-0.00739
oregonYP,EN,1000,rising,gcc_50,2012-03-17,2012-03-30,2012-04-19,2012-03-09,2012-03-26,2012-04-15,2012-03-23,2012-04-04,2012-04-22,-0.10069,-0.08494,-0.05609,-0.11121,-0.0022
oregonYP,EN,1000,rising,gcc_50,2013-03-25,2013-04-07,2013-04-27,2013-03-20,2013-04-02,2013-04-21,2013-04-01,2013-04-12,2013-05-01,-0.08571,-0.07294,-0.05134,-0.09343,-0.01089
oregonYP,EN,1000,rising,gcc_50,2014-03-28,2014-04-10,2014-04-29,2014-03-21,2014-04-06,2014-04-25,2014-04-03,2014-04-16,2014-05-03,-0.09953,-0.08615,-0.06158,-0.10866,-0.01526
oregonYP,EN,1000,rising,gcc_mean,2012-03-16,2012-03-29,2012-04-18,2012-03-07,2012-03-25,2012-04-14,2012-03-22,2012-04-03,2012-04-21,-0.09846,-0.08332,-0.05524,-0.10885,-0.00336
oregonYP,EN,1000,rising,gcc_mean,2013-03-26,2013-04-07,2013-04-27,2013-03-20,2013-04-03,2013-04-21,2013-04-01,2013-04-12,2013-05-01,-0.08253,-0.07072,-0.04888,-0.0905,-0.00906
oregonYP,EN,1000,rising,gcc_mean,2014-03-27,2014-04-09,2014-04-28,2014-03-20,2014-04-05,2014-04-24,2014-04-02,2014-04-15,2014-05-02,-0.09876,-0.08508,-0.06066,-0.10745,-0.01441
oregonYP,EN,1000,falling,gcc_90,2014-12-29,2014-12-15,2014-11-23,2015-01-13,2014-12-22,2014-12-19,2014-12-01,2014-11-25,2014-11-11,-0.06532,-0.05515,-0.03671,-0.07228,-0.00258
oregonYP,EN,1000,falling,gcc_90,2013-12-15,2013-12-02,2013-11-04,2013-12-26,2013-12-11,2013-11-17,2013-12-05,2013-11-24,2013-10-24,-0.08158,-0.06754,-0.04183,-0.09128,0.00741
oregonYP,EN,1000,falling,gcc_90,2013-01-04,2012-12-25,2012-11-19,2013-01-08,2013-01-08,2012-12-26,2012-12-12,2012-12-12,2012-11-03,-0.06204,-0.05154,-0.03143,-0.06945,0.00563
oregonYP,EN,1000,falling,gcc_75,2014-12-29,2014-12-11,2014-11-17,2015-01-10,2014-12-22,2014-11-18,2014-11-25,2014-11-25,2014-11-03,-0.07275,-0.06331,-0.04661,-0.07902,-0.01482
oregonYP,EN,1000,falling,gcc_75,2013-12-13,2013-11-27,2013-10-28,2013-12-22,2013-12-04,2013-11-05,2013-12-03,2013-11-18,2013-10-20,-0.08867,-0.07435,-0.04981,-0.09766,-0.002
oregonYP,EN,1000,falling,gcc_75,2013-01-04,2012-12-24,2012-11-24,2013-01-08,2013-01-08,2012-12-08,2012-12-12,2012-12-12,2012-11-15,-0.08136,-0.06717,-0.04407,-0.09008,0.00174
oregonYP,EN,1000,falling,gcc_50,2014-12-28,2014-12-09,2014-11-14,2015-01-10,2014-12-22,2014-11-15,2014-11-25,2014-11-25,2014-11-01,-0.08262,-0.07276,-0.05521,-0.08928,-0.02155
oregonYP,EN,1000,falling,gcc_50,2013-12-14,2013-11-28,2013-10-29,2013-12-24,2013-12-05,2013-11-05,2013-12-05,2013-11-20,2013-10-22,-0.09743,-0.08386,-0.05942,-0.10684,-0.01242
oregonYP,EN,1000,falling,gcc_50,2013-01-01,2012-12-19,2012-11-17,2013-01-08,2013-01-08,2012-11-24,2012-12-12,2012-12-12,2012-11-11,-0.09014,-0.07555,-0.05095,-0.09891,-0.00356
oregonYP,EN,1000,falling,gcc_mean,2014-12-31,2014-12-12,2014-11-18,2015-01-12,2014-12-22,2014-11-19,2014-11-27,2014-11-25,2014-11-07,-0.08367,-0.07282,-0.05499,-0.09022,-0.02053
oregonYP,EN,1000,falling,gcc_mean,2013-12-13,2013-11-28,2013-10-31,2013-12-21,2013-12-04,2013-11-07,2013-12-05,2013-11-21,2013-10-25,-0.09654,-0.08226,-0.05751,-0.1057,-0.00994
