#
# Transition date estimate for turkeypointenf02
#
# Site: turkeypointenf02
# Veg Type: EN
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2012
# Year max: 2018
# Final Processing Date: 2019-09-10
# Final Processing Time: 12:47:23
# Spline RMSE gcc_mean: 0.00749
# Spline RMSE gcc_50: 0.00733
# Spline RMSE gcc_75: 0.00757
# Spline RMSE gcc_90: 0.00869
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
turkeypointenf02,EN,1000,rising,gcc_90,2013-04-04,2013-04-20,2013-05-16,2013-03-29,2013-04-16,2013-05-12,2013-04-09,2013-04-26,2013-05-20,-0.04462,-0.03408,-0.01497,-0.05201,0.02203
turkeypointenf02,EN,1000,rising,gcc_90,2014-04-20,2014-05-06,2014-05-27,2014-04-15,2014-04-30,2014-05-22,2014-04-27,2014-05-12,2014-06-01,-0.03451,-0.02596,-0.0112,-0.03988,0.01711
turkeypointenf02,EN,1000,rising,gcc_90,2015-04-07,2015-04-23,2015-05-19,2015-04-01,2015-04-19,2015-05-14,2015-04-14,2015-04-30,2015-05-23,-0.03284,-0.02358,-0.00699,-0.03879,0.02444
turkeypointenf02,EN,1000,rising,gcc_90,2016-04-11,2016-04-29,2016-05-28,2016-04-05,2016-04-23,2016-05-22,2016-04-18,2016-05-06,2016-06-02,-0.03313,-0.02338,-0.00713,-0.03917,0.02475
turkeypointenf02,EN,1000,rising,gcc_90,2017-04-01,2017-04-15,2017-05-07,2017-03-26,2017-04-10,2017-05-01,2017-04-07,2017-04-20,2017-05-13,-0.02977,-0.02081,-0.00609,-0.03518,0.02292
turkeypointenf02,EN,1000,rising,gcc_90,2018-04-26,2018-05-10,2018-05-30,2018-04-22,2018-05-05,2018-05-25,2018-05-02,2018-05-16,2018-06-02,-0.02416,-0.01587,-0.00086,-0.02931,0.02618
turkeypointenf02,EN,1000,rising,gcc_75,2013-04-04,2013-04-20,2013-05-16,2013-03-31,2013-04-16,2013-05-12,2013-04-09,2013-04-25,2013-05-19,-0.0503,-0.03908,-0.01938,-0.0573,0.01697
turkeypointenf02,EN,1000,rising,gcc_75,2014-04-18,2014-05-03,2014-05-25,2014-04-13,2014-04-28,2014-05-20,2014-04-23,2014-05-09,2014-05-28,-0.03894,-0.03071,-0.01593,-0.04449,0.01136
turkeypointenf02,EN,1000,rising,gcc_75,2015-04-07,2015-04-23,2015-05-18,2015-04-02,2015-04-19,2015-05-14,2015-04-13,2015-04-28,2015-05-22,-0.03773,-0.02818,-0.01217,-0.04354,0.01906
turkeypointenf02,EN,1000,rising,gcc_75,2016-04-11,2016-04-28,2016-05-26,2016-04-06,2016-04-23,2016-05-21,2016-04-17,2016-05-04,2016-05-30,-0.03813,-0.02849,-0.01248,-0.04421,0.01873
turkeypointenf02,EN,1000,rising,gcc_75,2017-04-01,2017-04-14,2017-05-05,2017-03-26,2017-04-10,2017-04-30,2017-04-06,2017-04-18,2017-05-10,-0.0351,-0.02657,-0.01196,-0.04078,0.01642
turkeypointenf02,EN,1000,rising,gcc_75,2018-04-24,2018-05-07,2018-05-27,2018-04-20,2018-05-02,2018-05-23,2018-04-29,2018-05-12,2018-05-30,-0.03194,-0.02323,-0.00853,-0.03728,0.01956
turkeypointenf02,EN,1000,rising,gcc_50,2013-04-04,2013-04-20,2013-05-15,2013-03-31,2013-04-16,2013-05-11,2013-04-09,2013-04-24,2013-05-18,-0.05468,-0.0432,-0.02424,-0.06186,0.01279
turkeypointenf02,EN,1000,rising,gcc_50,2014-04-15,2014-04-30,2014-05-23,2014-04-10,2014-04-25,2014-05-19,2014-04-20,2014-05-06,2014-05-27,-0.0447,-0.03627,-0.02141,-0.05031,0.0071
turkeypointenf02,EN,1000,rising,gcc_50,2015-04-06,2015-04-22,2015-05-18,2015-04-01,2015-04-18,2015-05-13,2015-04-12,2015-04-27,2015-05-21,-0.04236,-0.03264,-0.01591,-0.0483,0.01499
turkeypointenf02,EN,1000,rising,gcc_50,2016-04-09,2016-04-25,2016-05-23,2016-04-04,2016-04-21,2016-05-18,2016-04-14,2016-04-30,2016-05-27,-0.04323,-0.03368,-0.01756,-0.04936,0.01417
turkeypointenf02,EN,1000,rising,gcc_50,2017-03-30,2017-04-13,2017-05-04,2017-03-24,2017-04-09,2017-04-29,2017-04-05,2017-04-17,2017-05-09,-0.03978,-0.0309,-0.01628,-0.04528,0.0125
turkeypointenf02,EN,1000,rising,gcc_50,2018-04-20,2018-05-03,2018-05-25,2018-04-17,2018-04-29,2018-05-21,2018-04-25,2018-05-08,2018-05-28,-0.03894,-0.02957,-0.01412,-0.04423,0.01468
turkeypointenf02,EN,1000,rising,gcc_mean,2013-04-04,2013-04-20,2013-05-16,2013-03-30,2013-04-16,2013-05-11,2013-04-09,2013-04-24,2013-05-18,-0.05333,-0.04231,-0.02291,-0.0607,0.01317
turkeypointenf02,EN,1000,rising,gcc_mean,2014-04-17,2014-05-03,2014-05-25,2014-04-13,2014-04-28,2014-05-20,2014-04-23,2014-05-08,2014-05-29,-0.04305,-0.03443,-0.01989,-0.04816,0.00733
turkeypointenf02,EN,1000,rising,gcc_mean,2015-04-06,2015-04-22,2015-05-18,2015-04-01,2015-04-18,2015-05-14,2015-04-12,2015-04-27,2015-05-21,-0.04132,-0.03198,-0.01575,-0.04722,0.01514
turkeypointenf02,EN,1000,rising,gcc_mean,2016-04-08,2016-04-24,2016-05-23,2016-04-03,2016-04-20,2016-05-18,2016-04-14,2016-04-30,2016-05-28,-0.04302,-0.03359,-0.01728,-0.04914,0.01443
turkeypointenf02,EN,1000,rising,gcc_mean,2017-03-30,2017-04-13,2017-05-04,2017-03-24,2017-04-09,2017-04-29,2017-04-05,2017-04-17,2017-05-09,-0.03905,-0.03033,-0.01596,-0.04442,0.01238
turkeypointenf02,EN,1000,rising,gcc_mean,2018-04-21,2018-05-04,2018-05-26,2018-04-17,2018-04-29,2018-05-21,2018-04-26,2018-05-09,2018-05-29,-0.0367,-0.02789,-0.01288,-0.04211,0.01488
turkeypointenf02,EN,1000,falling,gcc_90,2017-12-13,2017-11-16,2017-10-15,2017-12-30,2017-11-26,2017-10-23,2017-11-28,2017-11-07,2017-10-08,-0.0231,-0.0154,-0.00251,-0.02803,0.0229
turkeypointenf02,EN,1000,falling,gcc_90,2016-12-03,2016-11-14,2016-10-20,2016-12-12,2016-11-20,2016-10-26,2016-11-24,2016-11-08,2016-10-14,-0.02965,-0.0206,-0.00508,-0.03542,0.025
turkeypointenf02,EN,1000,falling,gcc_90,2015-12-08,2015-11-18,2015-10-22,2015-12-14,2015-11-24,2015-10-28,2015-12-01,2015-11-12,2015-10-16,-0.03437,-0.02444,-0.0081,-0.04063,0.02431
turkeypointenf02,EN,1000,falling,gcc_90,2014-11-29,2014-11-11,2014-10-20,2014-12-08,2014-11-16,2014-10-26,2014-11-19,2014-11-05,2014-10-15,-0.0336,-0.02531,-0.01069,-0.03891,0.01706
turkeypointenf02,EN,1000,falling,gcc_90,2013-11-22,2013-11-04,2013-10-08,2013-12-04,2013-11-09,2013-10-15,2013-11-14,2013-10-29,2013-10-03,-0.03587,-0.02675,-0.00979,-0.04232,0.02218
turkeypointenf02,EN,1000,falling,gcc_90,2012-11-16,2012-10-31,2012-10-06,2012-11-24,2012-11-04,2012-10-12,2012-11-09,2012-10-26,2012-10-01,-0.04669,-0.03634,-0.01785,-0.0536,0.01744
turkeypointenf02,EN,1000,falling,gcc_75,2018-12-04,2018-11-16,2018-10-23,2018-12-16,2018-11-21,2018-10-28,2018-11-26,2018-11-11,2018-10-17,-0.03418,-0.02538,-0.01014,-0.04001,0.01943
turkeypointenf02,EN,1000,falling,gcc_75,2017-12-15,2017-11-19,2017-10-19,2017-12-28,2017-11-27,2017-10-26,2017-12-03,2017-11-12,2017-10-12,-0.03122,-0.02348,-0.01016,-0.03645,0.01613
turkeypointenf02,EN,1000,falling,gcc_75,2016-12-05,2016-11-15,2016-10-20,2016-12-12,2016-11-20,2016-10-25,2016-11-26,2016-11-10,2016-10-15,-0.03568,-0.02651,-0.01114,-0.04131,0.01883
turkeypointenf02,EN,1000,falling,gcc_75,2015-12-06,2015-11-17,2015-10-20,2015-12-12,2015-11-22,2015-10-25,2015-11-30,2015-11-11,2015-10-15,-0.03853,-0.0294,-0.0128,-0.0449,0.01907
turkeypointenf02,EN,1000,falling,gcc_75,2014-11-30,2014-11-12,2014-10-21,2014-12-09,2014-11-17,2014-10-26,2014-11-22,2014-11-07,2014-10-16,-0.03859,-0.03048,-0.01597,-0.04404,0.01136
turkeypointenf02,EN,1000,falling,gcc_75,2013-11-22,2013-11-03,2013-10-07,2013-12-01,2013-11-08,2013-10-13,2013-11-14,2013-10-29,2013-10-03,-0.04077,-0.03115,-0.01441,-0.04688,0.01703
turkeypointenf02,EN,1000,falling,gcc_75,2012-11-17,2012-10-31,2012-10-06,2012-11-25,2012-11-04,2012-10-11,2012-11-10,2012-10-27,2012-10-01,-0.05139,-0.04101,-0.02333,-0.05806,0.01123
turkeypointenf02,EN,1000,falling,gcc_50,2017-12-15,2017-11-19,2017-10-18,2017-12-25,2017-11-27,2017-10-26,2017-12-04,2017-11-12,2017-10-13,-0.03665,-0.02836,-0.01432,-0.04187,0.01238
turkeypointenf02,EN,1000,falling,gcc_50,2016-12-05,2016-11-16,2016-10-20,2016-12-12,2016-11-21,2016-10-26,2016-11-27,2016-11-10,2016-10-15,-0.03987,-0.03119,-0.01529,-0.04574,0.01426
turkeypointenf02,EN,1000,falling,gcc_50,2015-12-06,2015-11-16,2015-10-19,2015-12-11,2015-11-21,2015-10-25,2015-11-29,2015-11-11,2015-10-15,-0.0437,-0.03392,-0.01698,-0.04987,0.01494
turkeypointenf02,EN,1000,falling,gcc_50,2014-12-01,2014-11-12,2014-10-21,2014-12-09,2014-11-17,2014-10-26,2014-11-22,2014-11-07,2014-10-17,-0.04285,-0.03441,-0.02006,-0.04809,0.00712
turkeypointenf02,EN,1000,falling,gcc_50,2013-11-21,2013-11-03,2013-10-07,2013-11-30,2013-11-07,2013-10-13,2013-11-14,2013-10-29,2013-10-03,-0.04473,-0.03552,-0.01893,-0.05105,0.01288
turkeypointenf02,EN,1000,falling,gcc_50,2012-11-17,2012-10-31,2012-10-06,2012-11-25,2012-11-04,2012-10-11,2012-11-11,2012-10-27,2012-10-02,-0.05533,-0.04483,-0.02703,-0.06226,0.00745
turkeypointenf02,EN,1000,falling,gcc_mean,2018-12-06,2018-11-17,2018-10-24,2018-12-20,2018-11-22,2018-10-29,2018-11-28,2018-11-12,2018-10-19,-0.03884,-0.02994,-0.01466,-0.04476,0.01493
turkeypointenf02,EN,1000,falling,gcc_mean,2017-12-15,2017-11-20,2017-10-19,2017-12-26,2017-11-28,2017-10-27,2017-12-04,2017-11-13,2017-10-13,-0.03562,-0.02775,-0.01394,-0.04082,0.01233
turkeypointenf02,EN,1000,falling,gcc_mean,2016-12-06,2016-11-16,2016-10-21,2016-12-13,2016-11-21,2016-10-27,2016-11-28,2016-11-11,2016-10-16,-0.03952,-0.0305,-0.01501,-0.04525,0.01461
turkeypointenf02,EN,1000,falling,gcc_mean,2015-12-06,2015-11-17,2015-10-21,2015-12-12,2015-11-22,2015-10-26,2015-11-30,2015-11-11,2015-10-16,-0.04339,-0.03395,-0.01727,-0.04978,0.01501
turkeypointenf02,EN,1000,falling,gcc_mean,2014-11-30,2014-11-12,2014-10-21,2014-12-08,2014-11-17,2014-10-26,2014-11-21,2014-11-06,2014-10-16,-0.04229,-0.03429,-0.0199,-0.04744,0.00734
turkeypointenf02,EN,1000,falling,gcc_mean,2013-11-21,2013-11-03,2013-10-07,2013-11-30,2013-11-07,2013-10-13,2013-11-13,2013-10-29,2013-10-03,-0.0445,-0.03521,-0.01841,-0.0507,0.01323
turkeypointenf02,EN,1000,falling,gcc_mean,2012-11-17,2012-11-01,2012-10-07,2012-11-24,2012-11-04,2012-10-12,2012-11-11,2012-10-27,2012-10-02,-0.05578,-0.0458,-0.02745,-0.06266,0.0077
