#
# Transition date estimate for chibougamau
#
# Site: chibougamau
# Veg Type: EN
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2008
# Year max: 2010
# Final Processing Date: 2019-09-10
# Final Processing Time: 12:46:23
# Spline RMSE gcc_mean: 0.00638
# Spline RMSE gcc_50: 0.00698
# Spline RMSE gcc_75: 0.00752
# Spline RMSE gcc_90: 0.00932
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
chibougamau,EN,1000,rising,gcc_90,2008-06-04,2008-06-10,2008-06-21,2008-05-28,2008-06-06,2008-06-16,2008-06-10,2008-06-16,2008-06-26,0.06403,0.06941,0.08053,0.0604,0.10012
chibougamau,EN,1000,rising,gcc_90,2009-05-29,2009-06-06,2009-06-19,2009-05-21,2009-06-02,2009-06-13,2009-05-30,2009-06-07,2009-06-22,0.06074,0.06791,0.08149,0.05628,0.10502
chibougamau,EN,1000,rising,gcc_90,2010-05-08,2010-05-21,2010-06-09,2010-04-25,2010-05-13,2010-06-02,2010-05-18,2010-05-29,2010-06-16,0.07491,0.08117,0.09231,0.07093,0.11359
chibougamau,EN,1000,rising,gcc_75,2009-05-29,2009-06-06,2009-06-19,2009-05-21,2009-06-03,2009-06-15,2009-05-30,2009-06-10,2009-06-22,0.05139,0.05794,0.0706,0.04689,0.09428
chibougamau,EN,1000,rising,gcc_75,2010-05-02,2010-05-19,2010-06-09,2010-04-14,2010-05-12,2010-06-02,2010-05-12,2010-05-26,2010-06-13,0.0606,0.06707,0.07904,0.05629,0.10075
chibougamau,EN,1000,rising,gcc_50,2008-06-03,2008-06-09,2008-06-20,2008-05-27,2008-06-05,2008-06-16,2008-06-08,2008-06-14,2008-06-24,0.04564,0.05046,0.06051,0.042,0.07864
chibougamau,EN,1000,rising,gcc_50,2009-05-31,2009-06-08,2009-06-21,2009-05-26,2009-06-05,2009-06-17,2009-06-05,2009-06-12,2009-06-23,0.0439,0.05122,0.06433,0.03971,0.08664
chibougamau,EN,1000,rising,gcc_50,2010-05-08,2010-05-24,2010-06-11,2010-04-26,2010-05-17,2010-06-05,2010-05-17,2010-05-30,2010-06-15,0.04986,0.05659,0.06791,0.04576,0.08914
chibougamau,EN,1000,rising,gcc_mean,2008-06-02,2008-06-08,2008-06-20,2008-05-28,2008-06-05,2008-06-15,2008-06-07,2008-06-13,2008-06-23,0.04668,0.05177,0.06243,0.04341,0.08025
chibougamau,EN,1000,rising,gcc_mean,2009-05-30,2009-06-08,2009-06-21,2009-05-25,2009-06-05,2009-06-17,2009-05-31,2009-06-11,2009-06-23,0.04473,0.05219,0.06466,0.04078,0.08656
chibougamau,EN,1000,rising,gcc_mean,2010-05-04,2010-05-20,2010-06-10,2010-04-23,2010-05-14,2010-06-04,2010-05-12,2010-05-26,2010-06-14,0.05273,0.0594,0.07058,0.04878,0.09144
chibougamau,EN,1000,falling,gcc_90,2010-10-28,2010-10-20,2010-09-29,2010-11-03,2010-10-23,2010-10-23,2010-10-01,2010-08-30,2010-08-30,0.06618,0.07436,0.08779,0.06174,0.11307
chibougamau,EN,1000,falling,gcc_90,2009-11-10,2009-10-10,2009-09-14,2010-01-25,2009-10-29,2009-09-22,2009-10-18,2009-09-26,2009-09-07,0.06535,0.07195,0.08327,0.06098,0.10503
chibougamau,EN,1000,falling,gcc_90,2008-10-28,2008-10-11,2008-09-18,2008-11-04,2008-10-24,2008-09-27,2008-10-15,2008-10-01,2008-09-10,0.06153,0.06794,0.07871,0.05799,0.0994
chibougamau,EN,1000,falling,gcc_75,2010-10-27,2010-10-20,2010-09-26,2010-11-01,2010-10-23,2010-10-23,2010-09-25,2010-08-30,2010-08-30,0.05647,0.06344,0.07638,0.05166,0.10049
chibougamau,EN,1000,falling,gcc_75,2008-10-13,2008-09-30,2008-09-13,2008-10-31,2008-10-07,2008-09-19,2008-10-04,2008-09-23,2008-09-08,0.05466,0.06021,0.07002,0.05098,0.08882
chibougamau,EN,1000,falling,gcc_50,2010-10-14,2010-09-25,2010-09-06,2010-10-23,2010-10-23,2010-10-23,2010-08-30,2010-08-30,2010-08-30,0.05523,0.06116,0.07098,0.05191,0.08906
chibougamau,EN,1000,falling,gcc_50,2010-01-05,2009-12-31,2009-12-17,2010-03-03,2010-03-03,2010-03-03,2009-11-28,2009-11-28,2009-11-28,0.05087,0.05788,0.06785,0.04853,0.0865
chibougamau,EN,1000,falling,gcc_50,2008-10-22,2008-10-04,2008-09-16,2008-11-01,2008-10-10,2008-09-22,2008-10-07,2008-09-27,2008-09-12,0.04436,0.04954,0.0597,0.04062,0.07815
chibougamau,EN,1000,falling,gcc_mean,2010-10-12,2010-09-29,2010-09-08,2010-10-23,2010-10-23,2010-10-23,2010-08-30,2010-08-30,2010-08-30,0.05484,0.06083,0.07146,0.05078,0.09145
chibougamau,EN,1000,falling,gcc_mean,2009-10-13,2009-09-27,2009-09-08,2009-10-21,2009-10-04,2009-09-14,2009-10-03,2009-09-21,2009-09-05,0.05129,0.05713,0.06768,0.04767,0.08644
chibougamau,EN,1000,falling,gcc_mean,2008-10-19,2008-10-03,2008-09-14,2008-10-29,2008-10-09,2008-09-20,2008-10-08,2008-09-26,2008-09-10,0.04502,0.05057,0.06113,0.04128,0.07988
