#
# Transition date estimate for austincary
#
# Site: austincary
# Veg Type: EN
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2016
# Year max: 2018
# Final Processing Date: 2019-09-10
# Final Processing Time: 15:09:56
# Spline RMSE gcc_mean: 0.00197
# Spline RMSE gcc_50: 0.0022
# Spline RMSE gcc_75: 0.00242
# Spline RMSE gcc_90: 0.00234
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
austincary,EN,1000,rising,gcc_90,2016-03-08,2016-03-26,2016-06-03,2016-03-07,2016-03-25,2016-06-02,2016-03-15,2016-04-03,2016-06-14,0.39635,0.39935,0.40443,0.3945,0.41425
austincary,EN,1000,rising,gcc_75,2016-03-09,2016-03-29,2016-06-05,2016-03-01,2016-03-21,2016-05-18,2016-03-18,2016-04-10,2016-06-19,0.39421,0.397,0.40165,0.39247,0.41078
austincary,EN,1000,rising,gcc_50,2016-03-06,2016-03-28,2016-06-03,2016-02-22,2016-03-17,2016-05-18,2016-03-16,2016-04-15,2016-06-16,0.39091,0.39332,0.39726,0.38947,0.40497
austincary,EN,1000,rising,gcc_mean,2016-03-05,2016-03-25,2016-06-15,2016-02-21,2016-03-16,2016-05-31,2016-03-13,2016-04-06,2016-06-26,0.38978,0.39205,0.39598,0.3883,0.40352
austincary,EN,1000,falling,gcc_90,2017-10-16,2017-10-12,2017-10-06,2017-11-19,2017-11-19,2017-11-19,2017-07-22,2017-07-22,2017-07-22,0.39288,0.39642,0.40383,0.39046,0.41577
austincary,EN,1000,falling,gcc_75,2018-11-04,2018-10-28,2018-10-15,2018-11-05,2018-10-29,2018-10-16,2018-10-31,2018-10-23,2018-10-11,0.3956,0.39802,0.40235,0.39426,0.41009
austincary,EN,1000,falling,gcc_50,2018-11-07,2018-10-31,2018-10-17,2018-11-08,2018-11-01,2018-10-18,2018-11-02,2018-10-25,2018-10-13,0.3901,0.392,0.3956,0.38898,0.40176
austincary,EN,1000,falling,gcc_mean,2018-11-08,2018-11-01,2018-10-16,2018-11-09,2018-11-02,2018-10-17,2018-11-04,2018-10-27,2018-10-12,0.38987,0.39182,0.39575,0.3885,0.40269
