#
# Transition date estimate for chibougamau
#
# Site: chibougamau
# Veg Type: EN
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2008
# Year max: 2010
# Final Processing Date: 2019-09-10
# Final Processing Time: 15:10:17
# Spline RMSE gcc_mean: 0.00312
# Spline RMSE gcc_50: 0.00321
# Spline RMSE gcc_75: 0.00332
# Spline RMSE gcc_90: 0.00367
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
chibougamau,EN,1000,rising,gcc_90,2009-03-24,2009-04-11,2009-05-04,2009-03-15,2009-04-06,2009-04-29,2009-04-02,2009-04-17,2009-05-08,0.34869,0.35381,0.36352,0.34526,0.38096
chibougamau,EN,1000,rising,gcc_90,2010-02-26,2010-03-13,2010-04-10,2010-02-21,2010-03-08,2010-04-04,2010-03-04,2010-03-19,2010-04-16,0.34599,0.35184,0.36171,0.34246,0.38089
chibougamau,EN,1000,rising,gcc_75,2009-03-24,2009-04-11,2009-05-04,2009-03-17,2009-04-06,2009-04-29,2009-03-31,2009-04-16,2009-05-08,0.34601,0.35169,0.3612,0.34253,0.3793
chibougamau,EN,1000,rising,gcc_75,2010-02-25,2010-03-12,2010-04-11,2010-02-21,2010-03-07,2010-04-04,2010-03-02,2010-03-17,2010-04-16,0.34403,0.35013,0.36003,0.34056,0.37903
chibougamau,EN,1000,rising,gcc_50,2009-03-24,2009-04-11,2009-05-04,2009-03-16,2009-04-06,2009-04-30,2009-03-31,2009-04-16,2009-05-08,0.3434,0.3489,0.35844,0.33969,0.3769
chibougamau,EN,1000,rising,gcc_50,2010-02-27,2010-03-13,2010-04-12,2010-02-22,2010-03-08,2010-04-06,2010-03-03,2010-03-19,2010-04-17,0.34263,0.34813,0.35811,0.33884,0.37701
chibougamau,EN,1000,rising,gcc_mean,2009-03-26,2009-04-12,2009-05-04,2009-03-19,2009-04-08,2009-04-30,2009-04-02,2009-04-17,2009-05-08,0.34344,0.34888,0.35821,0.33983,0.37653
chibougamau,EN,1000,rising,gcc_mean,2010-02-27,2010-03-14,2010-04-13,2010-02-23,2010-03-10,2010-04-07,2010-03-04,2010-03-20,2010-04-18,0.3424,0.34799,0.35798,0.33883,0.37674
chibougamau,EN,1000,falling,gcc_90,2010-11-15,2010-11-05,2010-10-19,2010-11-18,2010-11-09,2010-10-20,2010-11-10,2010-10-31,2010-08-30,0.348,0.35364,0.36321,0.34503,0.38048
chibougamau,EN,1000,falling,gcc_90,2009-11-27,2009-11-15,2009-10-14,2009-11-30,2009-11-20,2009-10-22,2009-11-22,2009-11-09,2009-10-09,0.34899,0.35461,0.36389,0.34605,0.38112
chibougamau,EN,1000,falling,gcc_90,2008-11-23,2008-11-12,2008-10-30,2008-11-27,2008-11-15,2008-11-02,2008-11-19,2008-11-09,2008-10-26,0.34213,0.34865,0.35976,0.33802,0.38141
chibougamau,EN,1000,falling,gcc_75,2010-11-15,2010-11-04,2010-10-18,2010-11-18,2010-11-08,2010-10-20,2010-11-10,2010-10-30,2010-08-30,0.34634,0.35184,0.36093,0.34315,0.3785
chibougamau,EN,1000,falling,gcc_75,2009-11-27,2009-11-16,2009-10-16,2009-11-30,2009-11-20,2009-10-23,2009-11-23,2009-11-10,2009-10-11,0.34712,0.35224,0.36157,0.34366,0.37939
chibougamau,EN,1000,falling,gcc_75,2008-11-24,2008-11-13,2008-10-30,2008-11-27,2008-11-15,2008-11-02,2008-11-19,2008-11-09,2008-10-27,0.34002,0.34623,0.35779,0.33632,0.37856
chibougamau,EN,1000,falling,gcc_50,2010-11-14,2010-11-02,2010-10-17,2010-11-18,2010-11-06,2010-10-20,2010-11-09,2010-10-28,2010-08-30,0.34394,0.34947,0.35864,0.34061,0.37661
chibougamau,EN,1000,falling,gcc_50,2009-11-28,2009-11-17,2009-10-17,2009-12-01,2009-11-21,2009-10-25,2009-11-25,2009-11-12,2009-10-12,0.34449,0.34992,0.35909,0.34095,0.37714
chibougamau,EN,1000,falling,gcc_50,2008-11-25,2008-11-14,2008-10-30,2008-11-29,2008-11-17,2008-11-03,2008-11-21,2008-11-11,2008-10-28,0.3372,0.34357,0.35529,0.33312,0.37629
chibougamau,EN,1000,falling,gcc_mean,2010-11-13,2010-11-01,2010-10-13,2010-11-17,2010-11-05,2010-10-20,2010-11-08,2010-10-27,2010-08-30,0.34399,0.34948,0.35875,0.3405,0.37641
chibougamau,EN,1000,falling,gcc_mean,2009-11-25,2009-11-13,2009-10-12,2009-11-28,2009-11-17,2009-10-18,2009-11-21,2009-11-07,2009-10-09,0.34606,0.35087,0.36001,0.34274,0.37663
chibougamau,EN,1000,falling,gcc_mean,2008-11-23,2008-11-12,2008-10-29,2008-11-27,2008-11-15,2008-11-01,2008-11-19,2008-11-09,2008-10-26,0.33755,0.34355,0.35445,0.33339,0.37549
