#
# Transition date estimate for oregonYP
#
# Site: oregonYP
# Veg Type: EN
# ROI ID Number: 2000
# Aggregation period: 3day
# Year min: 2015
# Year max: 2018
# Final Processing Date: 2019-09-10
# Final Processing Time: 15:11:03
# Spline RMSE gcc_mean: 0.00312
# Spline RMSE gcc_50: 0.00313
# Spline RMSE gcc_75: 0.0032
# Spline RMSE gcc_90: 0.00357
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
oregonYP,EN,2000,rising,gcc_90,2016-03-01,2016-03-16,2016-04-04,2016-02-22,2016-03-10,2016-03-31,2016-03-10,2016-03-24,2016-04-08,0.38024,0.38375,0.39,0.37803,0.40188
oregonYP,EN,2000,rising,gcc_90,2017-03-15,2017-03-31,2017-05-05,2017-03-09,2017-03-24,2017-04-27,2017-03-21,2017-04-08,2017-05-12,0.37285,0.37747,0.3853,0.36976,0.40071
oregonYP,EN,2000,rising,gcc_90,2018-03-25,2018-04-08,2018-04-24,2018-03-17,2018-04-04,2018-04-19,2018-04-01,2018-04-12,2018-04-30,0.37251,0.37681,0.38423,0.3697,0.39866
oregonYP,EN,2000,rising,gcc_75,2016-03-01,2016-03-16,2016-04-04,2016-02-24,2016-03-11,2016-03-31,2016-03-08,2016-03-22,2016-04-07,0.37703,0.38089,0.3873,0.37471,0.39966
oregonYP,EN,2000,rising,gcc_75,2017-03-15,2017-04-01,2017-05-04,2017-03-10,2017-03-26,2017-04-27,2017-03-21,2017-04-08,2017-05-10,0.37067,0.37536,0.38316,0.36778,0.3983
oregonYP,EN,2000,rising,gcc_75,2018-03-23,2018-04-07,2018-04-24,2018-03-16,2018-04-03,2018-04-19,2018-03-30,2018-04-11,2018-04-29,0.37038,0.37462,0.38212,0.36759,0.39631
oregonYP,EN,2000,rising,gcc_50,2016-02-29,2016-03-14,2016-04-03,2016-02-22,2016-03-09,2016-03-30,2016-03-07,2016-03-20,2016-04-07,0.37422,0.3778,0.38437,0.3718,0.39689
oregonYP,EN,2000,rising,gcc_50,2017-03-14,2017-03-31,2017-05-02,2017-03-08,2017-03-25,2017-04-25,2017-03-20,2017-04-07,2017-05-08,0.36846,0.37302,0.38066,0.36558,0.39559
oregonYP,EN,2000,rising,gcc_50,2018-03-22,2018-04-06,2018-04-23,2018-03-15,2018-04-02,2018-04-18,2018-03-29,2018-04-10,2018-04-27,0.36811,0.37223,0.37972,0.36546,0.39324
oregonYP,EN,2000,rising,gcc_mean,2016-02-28,2016-03-13,2016-04-02,2016-02-22,2016-03-08,2016-03-28,2016-03-07,2016-03-19,2016-04-05,0.37407,0.37755,0.38384,0.37192,0.39535
