#
# Transition date estimate for niwot3
#
# Site: niwot3
# Veg Type: EN
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2015
# Year max: 2018
# Final Processing Date: 2019-09-10
# Final Processing Time: 15:10:38
# Spline RMSE gcc_mean: 0.00425
# Spline RMSE gcc_50: 0.00511
# Spline RMSE gcc_75: 0.00466
# Spline RMSE gcc_90: 0.00405
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
niwot3,EN,1000,rising,gcc_90,2016-04-16,2016-04-29,2016-05-17,2016-04-10,2016-04-25,2016-05-13,2016-04-22,2016-05-04,2016-05-20,0.36015,0.36576,0.3758,0.3566,0.39423
niwot3,EN,1000,rising,gcc_90,2017-03-18,2017-04-10,2017-05-16,2017-03-09,2017-04-02,2017-05-10,2017-03-27,2017-04-19,2017-05-23,0.36237,0.36805,0.37757,0.35882,0.3963
niwot3,EN,1000,rising,gcc_90,2018-04-08,2018-04-21,2018-05-10,2018-03-31,2018-04-17,2018-05-06,2018-04-13,2018-04-26,2018-05-12,0.35993,0.36589,0.37692,0.35584,0.3967
niwot3,EN,1000,rising,gcc_75,2016-04-03,2016-04-20,2016-05-12,2016-03-23,2016-04-14,2016-05-06,2016-04-13,2016-04-26,2016-05-17,0.35753,0.36308,0.37268,0.35396,0.39114
niwot3,EN,1000,rising,gcc_75,2017-03-23,2017-04-18,2017-05-20,2017-03-12,2017-04-08,2017-05-14,2017-04-03,2017-04-28,2017-05-26,0.36076,0.36626,0.3754,0.35735,0.39316
niwot3,EN,1000,rising,gcc_75,2018-04-07,2018-04-20,2018-05-09,2018-03-30,2018-04-16,2018-05-05,2018-04-13,2018-04-25,2018-05-12,0.35719,0.363,0.37363,0.3535,0.39308
niwot3,EN,1000,rising,gcc_50,2016-04-05,2016-04-20,2016-05-13,2016-03-25,2016-04-15,2016-05-05,2016-04-15,2016-04-28,2016-05-18,0.35442,0.35914,0.36863,0.35123,0.38555
niwot3,EN,1000,rising,gcc_50,2017-04-01,2017-04-26,2017-05-26,2017-03-21,2017-04-17,2017-05-18,2017-04-13,2017-05-06,2017-06-01,0.35782,0.3628,0.37142,0.35466,0.38792
niwot3,EN,1000,rising,gcc_50,2018-04-10,2018-04-24,2018-05-12,2018-04-02,2018-04-19,2018-05-08,2018-04-16,2018-04-30,2018-05-15,0.3549,0.36039,0.37035,0.35128,0.38873
niwot3,EN,1000,rising,gcc_mean,2016-04-22,2016-05-05,2016-05-20,2016-04-14,2016-05-01,2016-05-16,2016-04-29,2016-05-10,2016-05-24,0.3544,0.35926,0.36848,0.35098,0.38594
niwot3,EN,1000,rising,gcc_mean,2017-03-30,2017-04-30,2017-05-27,2017-03-18,2017-04-19,2017-05-20,2017-04-12,2017-05-08,2017-06-01,0.35745,0.3626,0.37128,0.35426,0.38786
niwot3,EN,1000,rising,gcc_mean,2018-04-12,2018-04-25,2018-05-11,2018-04-05,2018-04-20,2018-05-08,2018-04-17,2018-04-30,2018-05-14,0.35448,0.36006,0.36947,0.35075,0.38815
niwot3,EN,1000,falling,gcc_90,2018-11-11,2018-10-25,2018-10-05,2018-11-20,2018-10-31,2018-10-10,2018-11-04,2018-10-20,2018-09-30,0.36273,0.36839,0.37798,0.35906,0.39648
